cohort,target_id,target_name_raw,outer_fold_id,selection_rank,block_id,selected_feature_id,abs_spearman_train,block_member_scores_json,feature_name_raw,promotion_status
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,2,AIX-BLOCK-017,SFX022,0.7218045112781954,"{""SFX022"": 0.7218045112781954}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,3,AIX-BLOCK-019,SFX024,0.524812030075188,"{""SFX024"": 0.524812030075188}",Global: Angle-X (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,4,AIX-BLOCK-023,SFX028,0.5218045112781955,"{""SFX028"": 0.5218045112781955}",Global: Angle-Y (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,5,AIX-BLOCK-024,SFX029,0.5082706766917292,"{""SFX029"": 0.5082706766917292}",Node: Angle-Y (weighted with length)-AVG,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,6,AIX-BLOCK-001,SFX004,0.4947368421052631,"{""SFX004"": 0.4947368421052631}",Actual VF,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,7,AIX-BLOCK-016,SFX021,0.49022556390977434,"{""SFX021"": 0.49022556390977434}",Node: l/d AVG,not_promoted
voronoi,COMP-Y-YIELD-STRENGTH,Yield strength,HOLD_VF60,8,AIX-BLOCK-014,SFX019,0.48872180451127817,"{""SFX019"": 0.48872180451127817}",Global: l/d AVG,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,1,AIX-BLOCK-021,SFX026,0.7082706766917292,"{""SFX026"": 0.7082706766917292}",Node: Angle-X (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,2,AIX-BLOCK-007,SFX012,0.7037593984962407,"{""SFX012"": 0.7037593984962407}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,3,AIX-BLOCK-005,SFX008,0.6902255639097743,"{""SFX008"": 0.6902255639097743, ""SFX010"": 0.6902255639097743}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,4,AIX-BLOCK-013,SFX018,0.6902255639097743,"{""SFX018"": 0.6902255639097743}",Node: Angle-Z (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,5,AIX-BLOCK-011,SFX016,0.6646616541353383,"{""SFX016"": 0.6646616541353383}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,6,AIX-BLOCK-025,SFX030,0.6466165413533834,"{""SFX030"": 0.6466165413533834}",Node: Angle-Y (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,7,AIX-BLOCK-035,SFX043,0.6060150375939849,"{""SFX043"": 0.6060150375939849}",mass_center_x_mm,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF30,8,AIX-BLOCK-017,SFX022,0.6030075187969924,"{""SFX022"": 0.6030075187969924}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,1,AIX-BLOCK-017,SFX022,0.78796992481203,"{""SFX022"": 0.78796992481203}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,2,AIX-BLOCK-015,SFX020,0.7548872180451127,"{""SFX020"": 0.7548872180451127}",Global: l/d STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,3,AIX-BLOCK-030,SFX037,0.7308270676691728,"{""SFX037"": 0.7308270676691728}",surface_area_mm2,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,4,AIX-BLOCK-032,SFX039,0.6962406015037594,"{""SFX039"": 0.6962406015037594}",solid_volume_mm3_approx,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,5,AIX-BLOCK-014,SFX019,0.6766917293233082,"{""SFX019"": 0.6766917293233082}",Global: l/d AVG,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,6,AIX-BLOCK-016,SFX021,0.6556390977443608,"{""SFX021"": 0.6556390977443608}",Node: l/d AVG,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,7,AIX-BLOCK-011,SFX016,0.5624060150375939,"{""SFX016"": 0.5624060150375939}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF45,8,AIX-BLOCK-007,SFX012,0.5503759398496241,"{""SFX012"": 0.5503759398496241}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,1,AIX-BLOCK-011,SFX016,0.6466165413533834,"{""SFX016"": 0.6466165413533834}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,2,AIX-BLOCK-035,SFX043,0.6436090225563909,"{""SFX043"": 0.6436090225563909}",mass_center_x_mm,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,3,AIX-BLOCK-007,SFX012,0.6406015037593984,"{""SFX012"": 0.6406015037593984}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,4,AIX-BLOCK-017,SFX022,0.6225563909774435,"{""SFX022"": 0.6225563909774435}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,5,AIX-BLOCK-005,SFX008,0.6105263157894737,"{""SFX008"": 0.6105263157894737, ""SFX010"": 0.6105263157894737}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,6,AIX-BLOCK-025,SFX030,0.6090225563909774,"{""SFX030"": 0.6090225563909774}",Node: Angle-Y (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,7,AIX-BLOCK-013,SFX018,0.58796992481203,"{""SFX018"": 0.58796992481203}",Node: Angle-Z (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-YIELD-STRAIN,Yield strain,HOLD_VF60,8,AIX-BLOCK-015,SFX020,0.5834586466165413,"{""SFX020"": 0.5834586466165413}",Global: l/d STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,1,AIX-BLOCK-032,SFX039,0.4270676691729323,"{""SFX039"": 0.4270676691729323}",solid_volume_mm3_approx,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,2,AIX-BLOCK-016,SFX021,0.4030075187969925,"{""SFX021"": 0.4030075187969925}",Node: l/d AVG,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,3,AIX-BLOCK-036,SFX044,0.393984962406015,"{""SFX044"": 0.393984962406015}",mass_center_y_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,4,AIX-BLOCK-014,SFX019,0.38345864661654133,"{""SFX019"": 0.38345864661654133}",Global: l/d AVG,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,5,AIX-BLOCK-001,SFX004,0.33684210526315783,"{""SFX004"": 0.33684210526315783}",Actual VF,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,6,AIX-BLOCK-017,SFX022,0.31127819548872177,"{""SFX022"": 0.31127819548872177}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,7,AIX-BLOCK-021,SFX026,0.2827067669172932,"{""SFX026"": 0.2827067669172932}",Node: Angle-X (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF30,8,AIX-BLOCK-015,SFX020,0.2646616541353383,"{""SFX020"": 0.2646616541353383}",Global: l/d STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,1,AIX-BLOCK-001,SFX004,0.5052631578947367,"{""SFX004"": 0.5052631578947367}",Actual VF,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,2,AIX-BLOCK-016,SFX021,0.4842105263157894,"{""SFX021"": 0.4842105263157894}",Node: l/d AVG,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,3,AIX-BLOCK-033,SFX040,0.47967241185213305,"{""SFX040"": 0.47967241185213305}",bbox_x_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,4,AIX-BLOCK-034,SFX041,0.47967241185213305,"{""SFX041"": 0.47967241185213305, ""SFX042"": 0.47967241185213305}",bbox_y_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,5,AIX-BLOCK-029,SFX034,0.43909774436090226,"{""SFX034"": 0.43909774436090226, ""SFX036"": 0.43909774436090226}",mean_radius_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,6,AIX-BLOCK-031,SFX038,0.43909774436090226,"{""SFX038"": 0.43909774436090226}",surface_to_solid_volume_1_per_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,7,AIX-BLOCK-014,SFX019,0.42105263157894735,"{""SFX019"": 0.42105263157894735}",Global: l/d AVG,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF45,8,AIX-BLOCK-032,SFX039,0.35639097744360904,"{""SFX039"": 0.35639097744360904}",solid_volume_mm3_approx,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,1,AIX-BLOCK-011,SFX016,0.42556390977443603,"{""SFX016"": 0.42556390977443603}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,2,AIX-BLOCK-034,SFX041,0.40807780367208396,"{""SFX041"": 0.40807780367208396, ""SFX042"": 0.40807780367208396}",bbox_y_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,3,AIX-BLOCK-033,SFX040,0.4007770518235086,"{""SFX040"": 0.4007770518235086}",bbox_x_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,4,AIX-BLOCK-005,SFX008,0.3804511278195489,"{""SFX008"": 0.3804511278195489, ""SFX010"": 0.3804511278195489}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,5,AIX-BLOCK-029,SFX034,0.36931179745980464,"{""SFX034"": 0.36931179745980464, ""SFX036"": 0.36931179745980464}",mean_radius_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,6,AIX-BLOCK-031,SFX038,0.36931179745980464,"{""SFX038"": 0.36931179745980464}",surface_to_solid_volume_1_per_mm,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,7,AIX-BLOCK-010,SFX015,0.3654135338345864,"{""SFX015"": 0.3654135338345864}",Node: Length - AVG,not_promoted
voronoi,COMP-Y-LCC,LCC,HOLD_VF60,8,AIX-BLOCK-028,SFX033,0.34736842105263155,"{""SFX033"": 0.34736842105263155}",total_strut_length_mm,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,1,AIX-BLOCK-007,SFX012,0.7112781954887217,"{""SFX012"": 0.7112781954887217}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,2,AIX-BLOCK-011,SFX016,0.6766917293233082,"{""SFX016"": 0.6766917293233082}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,3,AIX-BLOCK-013,SFX018,0.6571428571428571,"{""SFX018"": 0.6571428571428571}",Node: Angle-Z (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,4,AIX-BLOCK-021,SFX026,0.6511278195488721,"{""SFX026"": 0.6511278195488721}",Node: Angle-X (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,5,AIX-BLOCK-025,SFX030,0.6345864661654135,"{""SFX030"": 0.6345864661654135}",Node: Angle-Y (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,6,AIX-BLOCK-005,SFX008,0.6165413533834586,"{""SFX008"": 0.6165413533834586, ""SFX010"": 0.6165413533834586}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,7,AIX-BLOCK-017,SFX022,0.5744360902255639,"{""SFX022"": 0.5744360902255639}",Node: l/d STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF30,8,AIX-BLOCK-029,SFX034,0.5558481024904187,"{""SFX034"": 0.5558481024904187, ""SFX036"": 0.5558481024904187}",mean_radius_mm,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,1,AIX-BLOCK-007,SFX012,0.7353383458646616,"{""SFX012"": 0.7353383458646616}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,2,AIX-BLOCK-011,SFX016,0.7218045112781954,"{""SFX016"": 0.7218045112781954}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,3,AIX-BLOCK-013,SFX018,0.5924812030075187,"{""SFX018"": 0.5924812030075187}",Node: Angle-Z (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,4,AIX-BLOCK-010,SFX015,0.5849624060150376,"{""SFX015"": 0.5849624060150376}",Node: Length - AVG,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,5,AIX-BLOCK-005,SFX008,0.5819548872180451,"{""SFX008"": 0.5819548872180451, ""SFX010"": 0.5819548872180451}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,6,AIX-BLOCK-027,SFX032,0.5789473684210527,"{""SFX032"": 0.5789473684210527}",maxwell_index_M_3D,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,7,AIX-BLOCK-006,SFX011,0.5609022556390978,"{""SFX011"": 0.5609022556390978}",Global: Length - AVG,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF45,8,AIX-BLOCK-003,SFX006,0.5578947368421052,"{""SFX006"": 0.5578947368421052}",Strut 개수,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,1,AIX-BLOCK-007,SFX012,0.8225563909774435,"{""SFX012"": 0.8225563909774435}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,2,AIX-BLOCK-011,SFX016,0.7969924812030074,"{""SFX016"": 0.7969924812030074}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,3,AIX-BLOCK-005,SFX008,0.7714285714285714,"{""SFX008"": 0.7714285714285714, ""SFX010"": 0.7714285714285714}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,4,AIX-BLOCK-034,SFX041,0.7660007934850291,"{""SFX041"": 0.7660007934850291, ""SFX042"": 0.7660007934850291}",bbox_y_mm,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,5,AIX-BLOCK-025,SFX030,0.7639097744360903,"{""SFX030"": 0.7639097744360903}",Node: Angle-Y (weighted with length)-STDEV,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,6,AIX-BLOCK-033,SFX040,0.7613245889753392,"{""SFX040"": 0.7613245889753392}",bbox_x_mm,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,7,AIX-BLOCK-029,SFX034,0.758931982967297,"{""SFX034"": 0.758931982967297, ""SFX036"": 0.758931982967297}",mean_radius_mm,not_promoted
voronoi,COMP-Y-EAS,EAS,HOLD_VF60,8,AIX-BLOCK-031,SFX038,0.758931982967297,"{""SFX038"": 0.758931982967297}",surface_to_solid_volume_1_per_mm,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,1,AIX-BLOCK-011,SFX016,0.8150375939849623,"{""SFX016"": 0.8150375939849623}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,2,AIX-BLOCK-007,SFX012,0.813533834586466,"{""SFX012"": 0.813533834586466}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,3,AIX-BLOCK-005,SFX008,0.7774436090225564,"{""SFX008"": 0.7774436090225564, ""SFX010"": 0.7774436090225564}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,4,AIX-BLOCK-029,SFX034,0.776231720933846,"{""SFX034"": 0.776231720933846, ""SFX036"": 0.776231720933846}",mean_radius_mm,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,5,AIX-BLOCK-031,SFX038,0.776231720933846,"{""SFX038"": 0.776231720933846}",surface_to_solid_volume_1_per_mm,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,6,AIX-BLOCK-033,SFX040,0.7456703447984017,"{""SFX040"": 0.7456703447984017}",bbox_x_mm,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,7,AIX-BLOCK-034,SFX041,0.7456703447984017,"{""SFX041"": 0.7456703447984017, ""SFX042"": 0.7456703447984017}",bbox_y_mm,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF30,8,AIX-BLOCK-010,SFX015,0.7368421052631579,"{""SFX015"": 0.7368421052631579}",Node: Length - AVG,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,1,AIX-BLOCK-007,SFX012,0.819548872180451,"{""SFX012"": 0.819548872180451}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,2,AIX-BLOCK-011,SFX016,0.813533834586466,"{""SFX016"": 0.813533834586466}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,3,AIX-BLOCK-005,SFX008,0.7654135338345864,"{""SFX008"": 0.7654135338345864, ""SFX010"": 0.7654135338345864}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,4,AIX-BLOCK-006,SFX011,0.7548872180451127,"{""SFX011"": 0.7548872180451127}",Global: Length - AVG,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,5,AIX-BLOCK-027,SFX032,0.7533834586466165,"{""SFX032"": 0.7533834586466165}",maxwell_index_M_3D,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,6,AIX-BLOCK-010,SFX015,0.7518796992481201,"{""SFX015"": 0.7518796992481201}",Node: Length - AVG,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,7,AIX-BLOCK-003,SFX006,0.7398496240601502,"{""SFX006"": 0.7398496240601502}",Strut 개수,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF45,8,AIX-BLOCK-002,SFX005,0.7353383458646616,"{""SFX005"": 0.7353383458646616}",Node 개수,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,1,AIX-BLOCK-011,SFX016,0.9157894736842105,"{""SFX016"": 0.9157894736842105}",Node: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,2,AIX-BLOCK-007,SFX012,0.9067669172932331,"{""SFX012"": 0.9067669172932331}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,3,AIX-BLOCK-005,SFX008,0.8691729323308269,"{""SFX008"": 0.8691729323308269, ""SFX010"": 0.8691729323308269}",Global: Strut No. at Nodes-STDEV,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,4,AIX-BLOCK-010,SFX015,0.8661654135338346,"{""SFX015"": 0.8661654135338346}",Node: Length - AVG,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,5,AIX-BLOCK-006,SFX011,0.8646616541353382,"{""SFX011"": 0.8646616541353382}",Global: Length - AVG,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,6,AIX-BLOCK-027,SFX032,0.8461828353203263,"{""SFX032"": 0.8461828353203263}",maxwell_index_M_3D,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,7,AIX-BLOCK-002,SFX005,0.8390977443609022,"{""SFX005"": 0.8390977443609022}",Node 개수,not_promoted
voronoi,COMP-Y-DENSIF-STRENGTH,Densif. strength,HOLD_VF60,8,AIX-BLOCK-028,SFX033,0.837593984962406,"{""SFX033"": 0.837593984962406}",total_strut_length_mm,not_promoted
voronoi,COMP-Y-DENSIFI-STRAIN,Densifi. strain,HOLD_VF30,1,AIX-BLOCK-007,SFX012,0.7413533834586465,"{""SFX012"": 0.7413533834586465}",Global: Length - STDEV,not_promoted
voronoi,COMP-Y-DENSIFI-STRAIN,Densifi. strain,HOLD_VF30,2,AIX-BLOCK-013,SFX018,0.7052631578947368,"{""SFX018"": 0.7052631578947368}",Node: Angle-Z (weighted with length)-STDEV,not_promoted
