model_key,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF45_C3,C3,bcl,C,45,18.199163039839302,0.555853593520187,30.0,New_VF45.xlsx,Sheet1,8,478.98,31.14329260962567,0.12302283242393418,19.975078609118736,18.720271378180733,22.387989552490854,0.048722832423934166,0.4462271148514113,0.3051364102306721,3.1183271162397976,0.32558949909060086,60.11012262844273,0.6413926381998832,6.095123780861978,9.042632439910628,19.975078609118736
VF45_C4,C4,bcl,C,45,16.27677440853049,0.49713844126202067,30.0,New_VF45.xlsx,Sheet1,9,584.51,28.585822241054647,0.0633170587487379,13.529426128843497,13.379947374499574,24.428697192707375,0.043783725415404574,0.6785613728475863,0.25134243233103226,1.0728064640896193,0.25415039208207124,46.806235838420065,0.47329148046728853,3.4005188712665464,5.640798798321981,13.529426128843497
VF45_C5,C5,bcl,C,45,16.463875917278187,0.5028530472448778,30.0,New_VF45.xlsx,Sheet1,10,498.13,30.53686487471509,0.09538612880960233,19.510003828941198,17.820545114605725,24.04059984348048,0.050252795476268985,0.52460771029574,0.1933552777161337,4.9716314014550615,0.21168612880960233,58.357480991316045,0.6389000281785878,3.772362208587757,6.1865006845063695,19.510003828941198
VF45_C6,C6,bcl,C,45,15.944789579158314,0.4869986914286493,30.0,New_VF45.xlsx,Sheet1,11,594.85,39.105740486850294,0.12063266588161957,28.769209909792995,25.202129782122306,25.4848962215938,0.04483266588161956,0.3921292531142955,0.1714930696606536,5.338823380351791,0.19576599921495288,64.44611320068668,0.7356774108258335,4.933720119142096,8.354481102150013,28.769209909792995
VF45_C7,C7,bcl,C,45,19.157809364548502,0.5851333468439,30.0,New_VF45.xlsx,Sheet1,12,418.28,23.5463896427926,0.0818178241626415,17.419846479463075,15.867870700413295,18.533287331746433,0.04628449082930816,0.3664397651317929,0.2125917084474444,2.107781653508048,0.23338449082930818,67.38982468707405,0.7398096584541647,3.703314923961255,5.219255554968843,17.419846479463075
VF45_C8,C8,bcl,C,45,16.583947721179626,0.5065203776343556,30.0,New_VF45.xlsx,Sheet1,13,787.22,52.12031176968264,0.09199509974337694,40.81060612595838,35.08124901886683,40.8012541631354,0.05382843307671027,0.33250626229324376,0.1602272921360677,1.338105647285623,0.18639509974337695,67.30821023076248,0.7830077131214919,6.5389729099939276,10.645973536467334,40.81060612595838
VF45_C9,C9,bcl,C,45,15.9983016983017,0.48863310195937637,30.0,New_VF45.xlsx,Sheet1,14,545.55,29.81105170373353,0.1443914920148929,25.322373241800115,22.542005627450152,23.01203991165395,0.04415815868155956,0.2457149190836644,0.18960526984387063,1.000523474419737,0.2129914920148929,75.61627094366146,0.8494290471016407,4.80125541159872,8.10297858846647,25.322373241800115
VF45_C10,C10,bcl,C,45,17.54474649766511,0.5358658728854369,30.0,New_VF45.xlsx,Sheet1,15,539.78,31.786561143771333,0.13399733605902775,25.61135876925633,22.60524373661009,22.72542140480977,0.04409733605902775,0.3119397533775282,0.17920008887348424,1.6380550100182225,0.20303066939236109,71.11572602763181,0.805729146144988,4.589557767621424,7.062972368524658,25.61135876925633
VF45_C11,C11,bcl,C,45,16.42709441489362,0.5017296367764525,30.0,New_VF45.xlsx,Sheet1,16,464.93,41.50088154250221,0.720640944547304,16.249600248516902,15.120821367595893,20.83902322918601,0.04680761121397065,0.42711929306967805,0.21083529009508034,1.218008796604921,0.22657427788063733,36.43494018822284,0.39154831522976763,3.4259891823251505,5.631045003242473,16.249600248516902
VF45_C12,C12,bcl,C,45,17.426328986960886,0.5322490692600961,30.0,New_VF45.xlsx,Sheet1,17,306.12,93.64872072718792,0.8246271492673465,12.774237132736662,12.19271026417798,18.642065895982796,0.06289381593401318,0.4948031457064646,0.329320335968337,4.42566402009894,0.34502714926734646,13.019622873116532,0.13640589036928583,4.206816064292044,6.517955320416224,12.774237132736662
VF45_C13,C13,bcl,C,45,18.41810431293882,0.5625406754016913,30.0,New_VF45.xlsx,Sheet1,18,339.18,30.200285298050137,0.14995146544648646,18.2698782731768,16.621750630381726,21.549059032160038,0.0655181321131531,0.5921468970025702,0.2597615113508912,1.599884309445429,0.28551813211315313,55.03838942692008,0.6049571417246308,4.745811192437216,6.957116759610703,18.2698782731768
VF45_C14,C14,bcl,C,45,17.845508982035934,0.5450520045425692,30.0,New_VF45.xlsx,Sheet1,19,444.72,33.16706961375075,0.7329817782879237,20.135433366703317,18.07825318413546,19.039977270585858,0.044781778287923533,0.38022050477799096,0.2009784835054014,2.752030975941211,0.2238484449545902,54.50663382284575,0.6070911178223403,4.0467888627640916,6.122733703175385,20.135433366703317
VF45_F1,F1,bcl,F,45,16.7193,0.5106544166782806,30.0,New_VF45.xlsx,Sheet1,20,1022.8,61.250381385584326,0.07648135490522183,57.52383123164062,41.25931759825217,52.220573827851645,0.05304802157188848,0.4211441819633874,0.07166441745099535,0.8703428971308608,0.09991468823855516,67.36173173929463,0.9391587436740308,4.122411854764898,6.657283503415349,57.52383123164062
VF45_F2,F2,bcl,F,45,16.41384795713329,0.5013250527232532,30.0,New_VF45.xlsx,Sheet1,21,736.67,40.00509339521644,0.06899461966797549,34.90348064811126,26.348420234343084,33.84364410775375,0.04792795300130883,0.41909036244939935,0.07372389702088077,3.08072464373135,0.09766128633464216,65.86266397141736,0.8724759195858995,2.5732206129716593,4.232825644034361,34.90348064811126
VF45_L1,L1,bcl,L,45,16.29406104844061,0.49766642383423554,30.0,New_VF45.xlsx,Sheet1,22,337.09,21.812915309656017,0.07324504612765628,12.226490021120643,10.825904194582295,17.191345740465845,0.05297837946098962,0.5424639332441228,0.11319996325512106,0.8260776524639434,0.1278450461276563,49.63070750011093,0.5605160909284002,1.384038221129961,2.293414260534225,12.226490021120643
VF45_L2,L2,bcl,L,45,16.256268460781097,0.49651213197955074,30.0,New_VF45.xlsx,Sheet1,23,516.45,25.75745498483733,0.06546893979208124,13.229442886286876,12.730310207562239,23.586757214612113,0.04766893979208124,0.6271540928858237,0.09703118727079037,2.8196692685399682,0.10083560645874791,49.42378901586436,0.5136160732523717,1.2836685501875273,2.13204222965926,13.229442886286876
VF45_L3,L3,bcl,L,45,18.647418387741507,0.5695445718031247,30.0,New_VF45.xlsx,Sheet1,24,445.42,31.077462373073736,0.7057024237372164,16.18667178809301,15.522908415326535,22.532623377840657,0.05256909040388308,0.43535500328172694,0.34597510981470925,7.140207927523532,0.36076909040388305,49.949086025685155,0.520849212003794,5.600185549420136,8.10862966070109,16.18667178809301
VF45_L4,L4,bcl,L,45,16.480780780780783,0.5033693692925081,30.0,New_VF45.xlsx,Sheet1,25,528.19,30.814570884422647,0.17173968315673846,25.266796236512267,22.76408364908142,21.83066662227364,0.043306349823405144,0.25050982519188675,0.21761482937860582,2.692963931160145,0.24153968315673846,73.8744139402866,0.8199626187001395,5.498429551952617,9.007922614676474,25.266796236512267
VF45_L5,L5,bcl,L,45,16.636299765807966,0.5081193562286509,30.0,New_VF45.xlsx,Sheet1,26,522.44,39.95124324857468,0.7564366090952944,23.870835460231227,20.44932758934094,24.097575292791074,0.04810327576196104,0.34031726738511436,0.13786888380971238,10.408753030279993,0.1609366090952944,51.18571019706752,0.5974991894922533,3.2910454405073812,5.341225401355574,23.870835460231227
VF45_L6,L6,bcl,L,45,16.277027027027028,0.49714615694096614,30.0,New_VF45.xlsx,Sheet1,27,242.9,68.85969619875466,0.8323038426389581,12.004140085155571,10.234274835277155,10.973745807721043,0.04717050930562469,0.319246077728821,0.14414310783608472,8.67171766475716,0.16907050930562467,14.862503612762445,0.17432752027408258,1.7303140587740466,2.870209621777123,12.004140085155571
VF45_L7,L7,bcl,L,45,17.015540765391016,0.519702442328103,30.0,New_VF45.xlsx,Sheet1,28,375.67,25.57018748913101,0.756670054046552,10.155440208416639,9.787015629212283,17.595538715346837,0.04883672071321862,0.45771682538569636,0.13842578969486624,4.468368883970218,0.14363672071321862,38.27510311910071,0.39715939559431707,1.4057748305490703,2.23066201351801,10.155440208416639
VF45_L8,L8,bcl,L,45,16.19354138851802,0.4945962708791196,30.0,New_VF45.xlsx,Sheet1,29,394.35,26.868154232680663,0.7567028621203816,10.652868414312945,10.274846302792474,18.51116980579337,0.048936195453715005,0.4580698736539437,0.13876425000762926,4.695187487149046,0.1438695287870483,38.241727413842305,0.39648679704821305,1.4782372959420986,2.4647114570464757,10.652868414312945
VF45_L9,L9,bcl,L,45,13.752192835621,0.42003062392093465,30.0,New_VF45.xlsx,Sheet1,30,592.14,37.245961493010824,0.11879633187741018,25.359188102311744,23.390792768899352,26.585363139542526,0.046896331877410186,0.47431976122675573,0.25494228344160086,3.8356991594364844,0.2763963318774102,62.80088318645933,0.6808573892519966,6.465129321028432,12.69313874189032,25.359188102311744
VF45_L10,L10,bcl,L,45,15.777149999999999,0.48187850747912503,30.0,New_VF45.xlsx,Sheet1,31,495.98,30.620904079634155,0.1251262674551272,22.82316522902191,20.706912175439893,21.72055093600555,0.04579293412179388,0.36035831264877993,0.2272057654835095,3.2511652674912765,0.2504262674551272,67.62345135724448,0.7453458973538769,5.18555472661654,8.874224915060488,22.82316522902191
VF45_L11,L11,bcl,L,45,16.67274692384436,0.5092325548809065,30.0,New_VF45.xlsx,Sheet1,32,340.12,66.37438961046934,0.7930451525065825,20.470595032062693,18.451221705419176,18.08822123178142,0.05517848583991576,0.24740441492267173,0.2747428907263693,12.74248636834783,0.3048118191732491,27.79870641930368,0.30841104757720944,5.62415045399776,9.107801069106964,20.470595032062693
VF45_L12,L12,bcl,L,45,16.70297619047619,0.5101558416523915,30.0,New_VF45.xlsx,Sheet1,33,647.84,34.738840125441,0.06526338478611762,18.050428271178614,17.61428638136268,30.883808964185167,0.049663384786117634,0.6072833170337905,0.23045710771620417,3.332315071594027,0.23616338478611765,50.70487764634045,0.5196036541807099,4.159849492414627,6.7243067950510484,18.050428271178614
VF45_L13,L13,bcl,L,45,15.715788596198735,0.4800043577321442,30.0,New_VF45.xlsx,Sheet1,34,453.49,23.07849418308716,0.06147986298659328,21.826259835767612,13.547426557731368,19.976670491478657,0.04604652965325994,0.6311435650675453,0.039670531723220506,0.27777525596494074,0.06391319631992662,58.70151860973435,0.9457402056917026,0.8658593332140726,1.48756149611446,21.826259835767612
VF45_L14,L14,bcl,L,45,16.25348914858097,0.49642724397285654,30.0,New_VF45.xlsx,Sheet1,35,367.52,19.80820644459029,0.05915901195201324,16.35500791028615,12.396253553679482,19.40532766944608,0.054792345285346565,0.43713514377073975,0.06335869190574726,2.7306228093107516,0.08359234528534656,62.581403260086454,0.8256682883448428,1.0362319073038797,1.7213695620332339,16.35500791028615
VF45_L15,L15,bcl,L,45,16.591954787234044,0.5067649359379524,30.0,New_VF45.xlsx,Sheet1,36,451.69,25.455589140404655,0.07876943311251401,19.38123534409705,16.60292843850064,19.426056828939295,0.045002766445847345,0.39925135520182203,0.1295277966772291,1.4032366106683012,0.15120276644584735,65.22311601952856,0.761374456399203,2.510408711003729,4.085174776949841,19.38123534409705
VF45_L16,L16,bcl,L,45,14.683948863636363,0.44848907200025895,30.0,New_VF45.xlsx,Sheet1,37,449.61,20.463771250534457,0.051245682183965593,12.855920336067177,10.96808857613851,18.407484308894794,0.04291234885063225,0.46220384420251104,0.06405401331655461,0.29729449758645704,0.07507901551729892,53.59759177259203,0.6282283054611166,0.8234732924030121,1.5141552930589073,12.855920336067177
VF45_L17,L17,bcl,L,45,16.649699799866582,0.5085286309336727,30.0,New_VF45.xlsx,Sheet1,38,538.9,29.125422267606638,0.09135277790183527,17.14355174251635,16.064154646954453,23.29159800245212,0.04521944456850194,0.5458737581104692,0.19970095854354944,2.1849529082975727,0.21311944456850196,55.1550961196571,0.5886112683620539,3.4235837158214526,5.5518574772092855,17.14355174251635
VF45_L18,L18,bcl,L,45,15.992493297587131,0.4884556970752764,30.0,New_VF45.xlsx,Sheet1,39,576.94,28.730002367380806,0.08153437254122581,20.645952711509327,17.951762095390976,23.61183092426071,0.04290103920789248,0.49048436388708505,0.11645662594757442,3.5485988672299333,0.1339343725412258,62.48437388147546,0.7186199446662813,2.4043579922555516,4.05925858982191,20.645952711509327
VF45_L18-2,L18-2,bcl,L,45,15.924174174174174,0.48636903901456724,30.0,New_VF45.xlsx,Sheet1,40,441.75,33.1709710922823,0.08918033614137649,22.02363045801365,19.74193938378273,31.229144272141813,0.07268033614137648,0.42722756657232314,0.16623433158852474,6.213845824449578,0.18544700280804316,59.51571127917919,0.6639428914138049,3.661083488340574,6.207496420474301,22.02363045801365
VF45_L19,L19,bcl,L,45,16.55443143812709,0.5056188673854395,30.0,New_VF45.xlsx,Sheet1,41,829.11,38.06116758252649,0.0528597353524852,19.340505507597946,18.965947736218677,34.98462978717214,0.04419306868581854,0.5089397479044608,0.1402564821549765,0.39555485940270013,0.14302640201915187,49.83017847546474,0.5081427275099407,2.7126312655946356,4.424256093892247,19.340505507597946
VF45_L20,L20,bcl,L,45,16.25452269692924,0.4964588114445146,30.0,New_VF45.xlsx,Sheet1,42,769.38,43.44099886940371,0.058927765497713405,29.102307591970025,27.266100601290482,43.239572290411104,0.05819443216438008,0.3408905344208862,0.18125469145336748,10.787512341603598,0.19346109883104673,62.7658233257028,0.6699272196631583,5.274929783163521,8.762060061740309,29.102307591970025
VF45_L21,L21,bcl,L,45,16.8898,0.5158619659203929,30.0,New_VF45.xlsx,Sheet1,43,330.18,19.34195276439034,0.08163375476588093,9.864929103644148,9.65584886140387,16.36958140416109,0.05156708809921426,0.375445830984773,0.3386671855655375,4.286245657142179,0.3460004214325476,49.92178907178829,0.5100275666997831,3.3409277753347237,5.340800360811705,9.864929103644148
VF45_L22,L22,bcl,L,45,16.0465,0.49010521356923026,30.0,New_VF45.xlsx,Sheet1,44,408.93,24.371184214626236,0.07768893166839941,22.94727684075387,16.565612448457603,20.81185777583896,0.0528889316683994,0.4212644568964786,0.07304817202166522,0.36273390458978577,0.1011889316683994,67.97212766754205,0.9415741409472497,1.676256626092163,2.820486019037696,22.94727684075387
VF45_L23,L23,bcl,L,45,15.975,0.4879214025967315,30.0,New_VF45.xlsx,Sheet1,45,308.56,16.601034422535207,0.05890620322053312,10.813494634803174,10.164784678126981,15.46241752112676,0.052106203220533116,0.36282912429206393,0.21263591708761279,0.20495104225352112,0.22620620322053311,61.22982712648744,0.6513747492821477,2.2993373485933533,3.886203969453555,10.813494634803174
VF45_L24,L24,bcl,L,45,15.9679,0.4877045486400219,30.0,New_VF45.xlsx,Sheet1,46,546.07,28.318602214442716,0.06256065734735564,22.14715849406246,17.794042043422788,24.400018480827157,0.046660657347355625,0.3499199571899968,0.0818930830049974,0.4328668077831148,0.1019273240140223,62.83517070749941,0.7820710332506182,1.81369908887909,3.0667699196347313,22.14715849406246
VF45_L25,L25,bcl,L,45,15.4396,0.47156878169217503,30.0,New_VF45.xlsx,Sheet1,47,430.24,25.800407361589674,0.07479684691988309,13.948628614421485,13.239651968245093,21.040880158812403,0.050896846919883096,0.5071202211833578,0.21099801050080316,6.620926455348583,0.22229684691988308,51.31567026323627,0.5406359837243303,2.943132886857508,5.14680354058089,13.948628614421485
VF45_L26,L26,bcl,L,45,15.2956,0.4671706169363735,30.0,New_VF45.xlsx,Sheet1,48,390.63,43.001182353095,0.15649689092498456,30.470385669812174,25.671953234962924,30.847640216794364,0.08096355759165125,0.45841352964034804,0.20944821070992115,0.9275697520855669,0.24859689092498455,59.70057526363619,0.7085941363102793,6.381967758183382,11.265535805784102,30.470385669812174
VF45_L27,L27,bcl,L,45,16.7038,0.5101810031108159,30.0,New_VF45.xlsx,Sheet1,49,270.06,18.163488272129694,0.08648233791952231,8.19898800909555,8.168235117996383,15.571815485099195,0.05961567125285565,0.4995755046034968,0.3269845948341706,1.1107169087273552,0.3282156712528556,44.97063006630635,0.4513994165799192,2.680942772204331,4.333472314653967,8.19898800909555
VF45_T1,T1,bcl,T,45,16.461193029490612,0.5027711043107731,30.0,New_VF45.xlsx,Sheet1,50,458.35,23.005830222727106,0.0541477919921971,20.53163992375569,14.401509269934717,21.414648881673937,0.04871445865886376,0.46532100134699533,0.05287458669571079,0.24309714932756787,0.07538112532553043,62.599389504786,0.8924537704130668,1.0856019751537371,1.780627520535061,20.53163992375569
VF45_T2,T2,bcl,T,45,15.06029019346231,0.4599835940349252,30.0,New_VF45.xlsx,Sheet1,51,707.06,42.00632907954352,0.13524371758774656,34.16814644051012,29.637102421366233,29.421339171296154,0.0436103842544132,0.3377837513476826,0.15816308453986014,6.449505384840783,0.18234371758774653,70.5538976406274,0.8134047223171786,5.404139434040723,9.688509507103655,34.16814644051012
VF45_T3,T3,bcl,T,45,14.801608040201005,0.45208271396944805,30.0,New_VF45.xlsx,Sheet1,52,498.36,45.54230509747005,0.12341341475154616,35.411321982160565,29.222451127950603,36.890987561415294,0.07601341475154616,0.4284109764216899,0.16739502652175287,8.847938389146908,0.20284674808487949,64.16550735718899,0.7775478625065846,5.927679182374098,10.812834489969863,35.411321982160565
VF45_T4,T4,bcl,T,45,16.703382205931362,0.5101682425056223,30.0,New_VF45.xlsx,Sheet1,53,512.92,28.160644802402295,0.06594310524871799,21.080542759944652,18.82408120725141,23.89190050134209,0.04857643858205133,0.3937386124770552,0.16827215297742196,3.746040917256918,0.188443105248718,66.84534867484848,0.7485816787173261,3.5472683161484917,5.7339431831955086,21.080542759944652
VF45_T5,T5,bcl,T,45,15.724991630398394,0.48028544426452885,30.0,New_VF45.xlsx,Sheet1,54,464.94,23.712750458904566,0.7630789443542946,20.406165403611304,15.20567662564061,18.69258767882428,0.042178944354294576,0.42452835553063123,0.06486213292340551,0.32388146968259895,0.08704561102096126,64.12447451843614,0.8605566629217583,1.3235874128660352,2.272615527393928,20.406165403611304
VF45_T6,T6,bcl,T,45,15.669798994974874,0.4785997060430043,30.0,New_VF45.xlsx,Sheet1,55,517.95,24.492748478974054,0.06235627600804255,16.711407232392517,14.310831274009297,19.87278928720549,0.040356276008042556,0.474670080708566,0.09204884074705033,6.546876844616762,0.10748960934137589,58.428850017769605,0.682300201904189,1.538265662993604,2.65052365471609,16.711407232392517
VF45_T7,T7,bcl,T,45,17.562869970069837,0.5364194146742092,30.0,New_VF45.xlsx,Sheet1,56,499.3,34.5086523804395,0.17533298405523254,22.3760644889104,20.988580113204108,24.40047569277175,0.050866317388565854,0.5528109597156723,0.3361761754596752,2.0299207282611467,0.35839965072189917,60.82121052371503,0.6484189600401145,7.522299781720951,11.564288436490544,22.3760644889104
VF45_T8,T8,bcl,T,45,15.89448713665219,0.4854623134441967,30.0,New_VF45.xlsx,Sheet1,57,442.99,23.025016501229707,0.06596822184939861,13.216017592981075,12.179073749859008,20.370044419576978,0.04796822184939861,0.5073288558621345,0.11565455974455295,1.441924492621741,0.12550155518273196,52.894962091378105,0.5739851518575564,1.5284926962924925,2.5964538802092947,13.216017592981075
VF45_T9,T9,bcl,T,45,15.393580742226684,0.47016322420865597,30.0,New_VF45.xlsx,Sheet1,58,462.48,23.632454728488202,0.058367821694166114,14.528668439179588,12.746424282643991,21.29284171036787,0.04800115502749945,0.5202257421607828,0.08384443544715492,0.8271359154970871,0.09556782169416611,53.93609944073463,0.6147761037140895,1.21814800308191,2.1366046428034666,14.528668439179588
VF45_T10,T10,bcl,T,45,26.81405831099196,0.8189767098848039,30.0,New_VF45.xlsx,Sheet1,59,449.48,24.162944623507506,0.07085660398136731,17.63273912589844,14.845434220592008,21.01538530141108,0.04872327064803397,0.5097265391746324,0.09975957550598827,0.5291155756972447,0.11848993731470066,61.43884552112604,0.7297429763069523,1.759034570207459,1.7712325693023527,17.63273912589844
VF45_T11,T11,bcl,T,45,16.25147601476015,0.49636575720744364,30.0,New_VF45.xlsx,Sheet1,60,319.46,38.68115340594665,0.7523629074379763,11.640672997364558,9.967681117751685,13.363801263512821,0.043829574104642915,0.4419856955465336,0.10566179287195755,2.0370283332992742,0.12339624077130959,25.768831175078926,0.30093913889276575,1.2299743791377231,2.04346412636961,11.640672997364558
VF45_T12,T12,bcl,T,45,15.833622994652407,0.4836033514703388,30.0,New_VF45.xlsx,Sheet1,61,330.13,23.71089164664311,0.682815305884604,14.32617774794294,13.296688932528106,14.359793875147231,0.045481972551270705,0.32047243614612086,0.2817044908707893,4.778939401648998,0.303515305884604,56.07840114444029,0.6042024045928776,4.035748608608697,6.8818875167885665,14.32617774794294
VF45_T13,T13,bcl,T,45,17.553596403596405,0.5361361738879311,30.0,New_VF45.xlsx,Sheet1,62,492.25,33.387040218147355,0.15402903292050418,19.723294419534064,18.69002679911966,24.351193206904494,0.05146236625383753,0.6103584047286693,0.338356516527575,3.3366315798396795,0.3570623662538376,55.979885239904526,0.5907470171259316,6.673505194241304,10.264827565911151,19.723294419534064
VF45_T14,T14,bcl,T,45,15.856697923643669,0.4843081246608388,30.0,New_VF45.xlsx,Sheet1,63,506.85,31.591458455739513,0.11213412585711807,20.519915476634996,19.42416902352649,24.181116348837648,0.049700792523784745,0.4756332628615595,0.34409015194080583,6.354999268148035,0.36350079252378475,61.48550897306711,0.6495399857966023,7.060700834167829,12.022611734204302,20.519915476634996
VF45_T15,T15,bcl,T,45,16.02827964131518,0.4895487126011355,30.0,New_VF45.xlsx,Sheet1,64,463.93,23.96765231184088,0.0836173041626429,15.760141058985184,14.911347358134227,19.451020862923897,0.04391730416264289,0.33532756436933864,0.27723627523131966,7.172138381194809,0.2930173041626429,62.214467917525184,0.6575588152703262,4.369282804313238,7.360155821861958,15.760141058985184
VF45_T16,T16,bcl,T,45,16.62335329341317,0.5077239345717153,30.0,New_VF45.xlsx,Sheet1,65,617.0,30.17825471463564,0.0739794408844725,20.417293929422517,18.38450565645588,26.042148738518065,0.04417944088447251,0.4394402976700951,0.13525727781680075,8.578590172688303,0.15021277421780582,60.91971132956171,0.6765564848758693,2.761587597279181,4.485428650312246,20.417293929422517
VF45_T17,T17,bcl,T,45,10.8011,0.32989595377699876,30.0,New_VF45.xlsx,Sheet1,66,684.36,0.1684032644823213,0.0,,,,,,,0.0,0.0,,,,,
VF60_B1,B1,bcl,B,60,20.74243027888446,0.6335321236268054,30.0,New_VF60.xlsx,Sheet1,1,650.62,44.10896212250426,0.14326046916868027,35.43599338979529,30.777991706004144,33.55087258065631,0.05356046916868026,0.33938922490364076,0.1813482086132979,0.4559972227376185,0.2087938025020136,69.7771841026867,0.8033740012149585,6.426253921672042,8.364924145931687,35.43599338979529
VF60_B2,B2,bcl,B,60,22.281043129388166,0.680525684820616,30.0,New_VF60.xlsx,Sheet1,2,583.88,47.46330773468771,0.20727108388125615,38.84813766862165,33.60141433702361,28.866573125190193,0.0514377505479228,0.3082560540260955,0.2031500370133425,0.5061446645253936,0.2348710838812561,70.79450620013704,0.8184877860973475,7.892000605279914,9.563466804725355,38.84813766862165
VF60_B3,B3,bcl,B,60,21.60342281879195,0.6598292558770079,30.0,New_VF60.xlsx,Sheet1,3,650.71,40.111387045863346,0.1278718057223852,28.086690464053078,26.04799571573684,33.6450677236083,0.05370513905571853,0.43039516058671545,0.26005170919450293,4.479273280520425,0.28040513905571857,64.93915477406345,0.7002173829575817,7.30399186079395,9.12854328203462,28.086690464053078
VF60_B4,B4,bcl,B,60,23.056141522029375,0.7041993683816783,30.0,New_VF60.xlsx,Sheet1,4,492.79,26.42875291677886,0.08424353442419213,13.757004680143186,13.399859364049465,22.83128684810687,0.04831020109085882,0.655062303167917,0.2608575859580185,1.0255933967705229,0.2678102010908588,50.70182239110601,0.5205317376670187,3.5886190308753143,4.2024687322922505,13.757004680143186
VF60_B5,B5,bcl,B,60,23.47747088186356,0.717067951305339,30.0,New_VF60.xlsx,Sheet1,5,520.07,33.54710737213288,0.10809470368825015,25.701325804633882,22.394014631032462,26.589762702346427,0.05312803702158348,0.40332115050925593,0.1684210556062176,0.7282743863696284,0.19329470368825014,66.75393613708364,0.7661264358662297,4.328644422495758,4.9781085873977435,25.701325804633882
VF60_C1,C1,bcl,C,60,23.674958430329234,0.7230997761343069,30.0,New_VF60.xlsx,Sheet1,6,459.73,31.500186460501805,0.1216257712864419,23.996945828389492,21.616904365069427,24.862098386874106,0.056059104619775244,0.37960439760872117,0.23828983658538397,3.01172514451627,0.26452577128644195,68.62468700677357,0.7618032946719013,5.718228299995244,6.521327779907934,23.996945828389492
VF60_C2,C2,bcl,C,60,23.306449468085106,0.7118444766208408,30.0,New_VF60.xlsx,Sheet1,7,434.03,28.782816418202195,0.10043981014164283,24.961147325997622,21.671916891466026,22.03977048942598,0.05277314347497617,0.2836453664302493,0.18977088425589198,3.3403051591622943,0.21857314347497614,75.29463613491538,0.8672239353968239,4.736899000096162,5.487591457366008,24.961147325997622
VF60_C3,C3,bcl,C,60,24.265550719785736,0.7411381246935826,30.0,New_VF60.xlsx,Sheet1,8,562.28,51.28748588777089,0.21820384541058238,37.98824882593622,34.639536316035674,29.56413977511962,0.054570512077249014,0.3380161164175266,0.33826898902759633,5.966799001266535,0.370970512077249,67.539938284039,0.7406923573727802,12.850246525278218,14.298321937511563,37.98824882593622
VF60_C4,C4,bcl,C,60,21.702365878040652,0.6628512550160276,30.0,New_VF60.xlsx,Sheet1,9,566.04,39.308299348283704,0.7577959242480112,22.366780294744814,21.093406212682957,29.753616777485536,0.054562590914677925,0.5409661316263186,0.283451115402128,2.380289342198843,0.30056259091467796,53.661457153841354,0.569009106615583,6.339888822499755,7.88748098568817,22.366780294744814
VF60_C5,C5,bcl,C,60,21.951834556370915,0.670470729659837,30.0,New_VF60.xlsx,Sheet1,10,529.53,38.28156179120398,0.11156090909509189,23.580537077984516,21.845177474966476,29.53149052464307,0.05776090909509189,0.5547951527827307,0.2568564806654743,1.8726478278814065,0.2772609090950919,57.06448862801068,0.61597635975768,6.056813766052829,7.4496722022699995,23.580537077984516
VF60_C6,C6,bcl,C,60,21.25971943887775,0.6493315885715324,30.0,New_VF60.xlsx,Sheet1,11,673.09,42.53947090882869,0.08357123897651031,35.76305691288496,29.754531268301367,33.94944098274985,0.05243790564317696,0.3867693199672845,0.13298365329632164,5.4757162875402985,0.159837905643177,69.94570132776634,0.8407029083538192,4.755901961319713,6.040030458765578,35.76305691288496
VF60_C7,C7,bcl,C,60,25.543745819397994,0.7801777957918665,30.0,New_VF60.xlsx,Sheet1,12,469.89,38.95123528611156,0.12865603923045343,29.530857077376506,25.730996264414557,32.1009449122104,0.07028937256378678,0.40267467445508554,0.2105611302245489,2.0223310459333974,0.24165603923045348,66.05951281239389,0.7581494363519202,6.218050642712016,6.572542983329025,29.530857077376506
VF60_C8,C8,bcl,C,60,22.111930294906166,0.6753605035124742,30.0,New_VF60.xlsx,Sheet1,13,454.49,36.88564993296353,0.13134553514471506,30.1930020772187,25.667256485495457,27.886341051013908,0.06334553514471508,0.311312978917432,0.1886772624265893,0.9048665237792123,0.2219455351447151,69.58602202250324,0.8185568678359162,5.696732976369948,6.956054415449274,30.1930020772187
VF60_C9,C9,bcl,C,60,21.33106893106893,0.6515108026125017,30.0,New_VF60.xlsx,Sheet1,14,507.59,44.273163743073376,0.16799782380724362,33.99488422292441,29.586969541444752,31.38005442498267,0.06379782380724362,0.39261185727932973,0.22541511464003994,1.3984589472003146,0.2589978238072436,66.82822513688937,0.7678440244343951,7.662960724285392,9.699464205206969,33.99488422292441
