model_key,structural_model_id,source_group,family_group,structural_excel_row,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm
VF60_L7,VF60_L7. 3D Chiral Metamaterial,bcl,L,229,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.146260133205612,2016,3600,3.571428571428572,1.879458541650697,3.571428571428572,1.879458541650697,2.770187705353509,0.7590916533975167,30.00000000000071,25.28180344839768,2.657522268244215,0.3630447702452155,29.91013173707566,21.67949256041912,1.393594780839878,0.381875265820262,1.336916323696657,0.1826364675748142,30.00000000000069,25.28180344839774,29.99909588119801,21.7382579846369,30.00000000000082,25.28180344839776,30.09077238172632,21.80062837527972,1,-2442,9972.675739272516,0.9939,0,1.9878,62277.94264322672,2.012274876748164,30949.02359655152,30,30,30,0.04392779060765762,0.1043305525611177,-0.01647497134589331
VF30_L8,VF30_L8. 3D chiral,bcl,L,230,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4896311802705618,726,1820,5.013774104683195,2.518308753482471,5.013774104683195,2.518308753482471,4.506945432483123,2.449169454637682,23.27528880061441,22.48663886123596,3.896871927699193,1.410554964112068,10.29118770462183,15.92861356819762,3.146209725991709,1.709716896780231,2.72032944342003,0.9846806032195935,33.36235559969351,36.95769520408713,39.85440614768908,10.2300342036438,33.36235559969351,36.95769520408711,39.85440614768908,10.2300342036438,1,-352,8202.640687119203,0.71625,0,1.4325,36914.60207275439,2.792321116928447,13220.04186730517,30,30,30,2.541369892306022e-16,-3.209238430557093e-17,-1.222980050563649e-16
VF45_L8,VF45_L8. 3D chiral,bcl,L,231,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7927894185288439,726,1820,5.013774104683195,2.518308753482471,5.013774104683195,2.518308753482471,4.506945432483123,2.449169454637682,23.27528880061441,22.48663886123596,3.896871927699193,1.410554964112068,10.29118770462183,15.92861356819762,2.472539736933906,1.343630378888348,2.137849422700897,0.773839677480836,33.36235559969351,36.95769520408713,39.85440614768908,10.2300342036438,33.36235559969351,36.95769520408711,39.85440614768908,10.2300342036438,1,-352,8202.640687119203,0.9113999999999999,0,1.8228,46972.38161132056,2.194426157559798,21405.31430027878,30,30,30,8.500145032286355e-17,-5.204170427930421e-18,1.734723475976807e-18
VF60_L8,VF60_L8. 3D chiral,bcl,L,232,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.17956756171462,726,1820,5.013774104683195,2.518308753482471,5.013774104683195,2.518308753482471,4.506945432483123,2.449169454637682,23.27528880061441,22.48663886123596,3.896871927699193,1.410554964112068,10.29118770462183,15.92861356819762,2.027032873898374,1.101532528554066,1.752647690359533,0.6344077880526702,33.36235559969351,36.95769520408713,39.85440614768908,10.2300342036438,33.36235559969351,36.95769520408711,39.85440614768908,10.2300342036438,1,-352,8202.640687119203,1.11171,0,2.22342,57296.1009009449,1.799030322656088,31848.32416629473,30,30,30,1.97758476261356e-16,-3.642919299551295e-16,-1.040834085586084e-17
VF30_L9,VF30_L9. Honeycomb Auxetic,bcl,L,233,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4392057884489304,1332,2866,4.303303303303303,1.171110252170517,4.303303303303303,1.171110252170517,3.600660675647872,0.5742239850013297,45.24361331491303,27.34859749376971,3.499625138203285,0.4435487157662441,48.8256701575321,13.38527026584204,2.976736669682434,0.4747222098225278,2.89320861293261,0.3666904065527812,22.37819334254288,29.57628153967875,20.58716492123395,7.746943172549872,22.37819334254288,29.57628153967852,20.58716492123395,7.746943172549872,1,-1124,10319.49349640676,0.6048,0,1.2096,39214.80254008307,3.306878306878307,11858.55628812112,30,30,30,2.818925648462312e-16,-3.729655473350135e-17,0
VF45_L9,VF45_L9. Honeycomb Auxetic,bcl,L,234,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.706255114308501,1332,2866,4.303303303303303,1.171110252170517,4.303303303303303,1.171110252170517,3.600660675647872,0.5742239850013297,45.24361331491303,27.34859749376971,3.499625138203285,0.4435487157662441,48.8256701575321,13.38527026584204,2.347435360003046,0.3743628762550475,2.281565672581956,0.2891696921944129,22.37819334254288,29.57628153967875,20.58716492123395,7.746943172549872,22.37819334254288,29.57628153967852,20.58716492123395,7.746943172549872,1,-1124,10319.49349640676,0.7669349999999999,0,1.53387,49727.52081031515,2.60778292814906,19068.88808632953,30,30,30,1.986258379993444e-16,-3.729655473350135e-17,3.469446951953614e-18
VF60_L9,VF60_L9. Honeycomb Auxetic,bcl,L,235,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.032822050225472,1332,2866,4.303303303303303,1.171110252170517,4.303303303303303,1.171110252170517,3.600660675647872,0.5742239850013297,45.24361331491303,27.34859749376971,3.499625138203285,0.4435487157662441,48.8256701575321,13.38527026584204,1.941161612835125,0.3095713973806296,1.886692079466971,0.2391227105322358,22.37819334254288,29.57628153967875,20.58716492123395,7.746943172549872,22.37819334254288,29.57628153967852,20.58716492123395,7.746943172549872,1,-1124,10319.49349640676,0.9274499999999999,0,1.8549,60135.19943088631,2.156450482505796,27886.19535608774,30,30,30,-9.84455572616838e-17,2.992397996059992e-17,4.336808689942018e-19
VF30_L10,VF30_L10. Lattice Auxetic,bcl,L,236,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4844744375397967,951,3220,6.771819137749737,3.010417833019144,6.771819137749737,3.010417833019144,3.803796614717657,0.8248702592472493,15.58746915337626,21.41184058633141,3.629648761103765,0.4354186618592559,12.06607287221617,12.22227646826788,3.261981489338527,0.7073752330394043,3.112639362922361,0.3733973603115135,37.20626542331055,34.53517016399343,38.96696356389192,17.16734651978976,37.20626542331055,34.53517016399341,38.96696356389192,17.16734651978976,1,373,12248.2250993911,0.58305,0,1.1661,44870.28492779182,3.430237543949918,13080.80981357451,30,30,30,5.192894725336572e-15,-8.443766519317109e-16,1.214306433183765e-17
VF45_L10,VF45_L10. Lattice Auxetic,bcl,L,237,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8132296956079147,951,3220,6.771819137749737,3.010417833019144,6.771819137749737,3.010417833019144,3.803796614717657,0.8248702592472493,15.58746915337626,21.41184058633141,3.629648761103765,0.4354186618592559,12.06607287221617,12.22227646826788,2.517736705531942,0.5459824326497548,2.402468070627327,0.288204038826619,37.20626542331055,34.53517016399343,38.96696356389192,17.16734651978976,37.20626542331055,34.53517016399341,38.96696356389192,17.16734651978976,1,373,12248.2250993911,0.7554,0,1.5108,58133.97347475164,2.647603918453799,21957.2017814137,30,30,30,5.324733709510809e-15,-1.798474563718955e-15,-2.34187669256869e-16
VF60_L10,VF60_L10. Lattice Auxetic,bcl,L,238,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.282770940172842,951,3220,6.771819137749737,3.010417833019144,6.771819137749737,3.010417833019144,3.803796614717657,0.8248702592472493,15.58746915337626,21.41184058633141,3.629648761103765,0.4354186618592559,12.06607287221617,12.22227646826788,2.004667591433676,0.4347211071833807,1.912888615421464,0.2294732785547365,37.20626542331055,34.53517016399343,38.96696356389192,17.16734651978976,37.20626542331055,34.53517016399341,38.96696356389192,17.16734651978976,1,373,12248.2250993911,0.948735,0,1.89747,73012.62288134565,2.108070219819022,34634.81538466673,30,30,30,5.309988559965007e-15,-1.712172070789109e-15,6.938893903907228e-18
VF30_L11,VF30_L11. FBCCz,bcl,L,239,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.46010163711311,641,2380,7.425897035881436,4.384049588637408,7.425897035881436,4.384049588637408,4.776185398004107,0.5753688235270721,44.82513777052256,15.3521720669698,4.638136242771757,0.3893187334122299,44.61870412770346,5.33172616726425,4.048987282133017,0.4877660423254257,3.931956801264629,0.3300430089964649,26.19706401889443,18.32062925085336,25.29243541253733,16.27011753499244,26.19706401889447,18.32062925085333,25.29243541253733,16.27011753499244,1,463,11367.32124724974,0.5898,0,1.1796,42125.27705003042,3.39097999321804,12422.74420205397,30,30,30,-5.551115123125783e-17,-2.775557561562891e-17,-2.602085213965211e-18
VF45_L11,VF45_L11. FBCCz,bcl,L,240,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.758943623522381,641,2380,7.425897035881436,4.384049588637408,7.425897035881436,4.384049588637408,4.776185398004107,0.5753688235270721,44.82513777052256,15.3521720669698,4.638136242771757,0.3893187334122299,44.61870412770346,5.33172616726425,3.152597622444955,0.3797814016680345,3.061476067836143,0.2569760616582377,26.19706401889443,18.32062925085336,25.29243541253733,16.27011753499244,26.19706401889447,18.32062925085333,25.29243541253733,16.27011753499244,1,463,11367.32124724974,0.7575,0,1.515,54102.9117758529,2.64026402640264,20491.47783510429,30,30,30,-3.816391647148976e-17,-3.469446951953614e-18,1.734723475976807e-18
VF60_L11,VF60_L11. FBCCz,bcl,L,241,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.147318691689052,641,2380,7.425897035881436,4.384049588637408,7.425897035881436,4.384049588637408,4.776185398004107,0.5753688235270721,44.82513777052256,15.3521720669698,4.638136242771757,0.3893187334122299,44.61870412770346,5.33172616726425,2.564078206720301,0.3088847141169531,2.489967006904789,0.209004382498929,26.19706401889443,18.32062925085336,25.29243541253733,16.27011753499244,26.19706401889447,18.32062925085333,25.29243541253733,16.27011753499244,1,463,11367.32124724974,0.931365,0,1.86273,66520.8692093957,2.147385826179855,30977.60467560441,30,30,30,-3.816391647148976e-17,-3.469446951953614e-18,3.469446951953614e-18
VF30_L12,VF30_L12. Weaire-Phelean,bcl,L,242,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.3987524342795261,6310,11450,3.629160063391442,0.6360335545946396,3.629160063391442,0.6360335545946396,1.373567661121869,0.2645736504195207,31.24927631471181,24.31279702995051,1.3697219635694,0.1194225676261154,30.56299450594003,7.373340537231641,1.471259277122825,0.2833907995067703,1.467140063806127,0.1279162035412548,33.83168306438198,25.60201550882874,34.74575734381288,9.437536261454541,31.5104269286832,24.45865735567489,31.13122929834251,7.646288363250187,1,-7474,15727.34971984504,0.4668,0,0.9336,46128.17363130764,4.284490145672665,10766.3157255472,30,30,30,-3.04639126424977e-15,5.182486384480711e-17,-9.085614205428527e-17
VF45_L12,VF45_L12. Weaire-Phelean,bcl,L,243,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.6754916726030035,6310,11450,3.629160063391442,0.6360335545946396,3.629160063391442,0.6360335545946396,1.373567661121869,0.2645736504195207,31.24927631471181,24.31279702995051,1.3697219635694,0.1194225676261154,30.56299450594003,7.373340537231641,1.130396718942878,0.2177345862297721,1.127231848351932,0.09828047240282067,33.83168306438198,25.60201550882874,34.74575734381288,9.437536261454541,31.5104269286832,24.45865735567489,31.13122929834251,7.646288363250187,1,-7474,15727.34971984504,0.60756,0,1.21512,60037.77457462996,3.291855948383698,18238.27516028109,30,30,30,-2.019434966471501e-15,2.183583175385806e-16,-3.361026734705064e-17
VF60_L12,VF60_L12. Weaire-Phelean,bcl,L,244,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.176744235559002,6310,11450,3.629160063391442,0.6360335545946396,3.629160063391442,0.6360335545946396,1.373567661121869,0.2645736504195207,31.24927631471181,24.31279702995051,1.3697219635694,0.1194225676261154,30.56299450594003,7.373340537231641,0.8564457295933842,0.1649667355153515,0.8540478635549321,0.07446225690617,33.83168306438198,25.60201550882874,34.74575734381288,9.437536261454541,31.5104269286832,24.45865735567489,31.13122929834251,7.646288363250187,1,-7474,15727.34971984504,0.8019,0,1.6038,79242.03606457924,2.494076568150642,31772.09436009305,30,30,30,-3.04639126424977e-15,-3.144186300207963e-17,-5.616167253474913e-17
VF30_L13,VF30_L13. Diamond,bcl,L,245,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.3925690429238566,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.612121839671998,0,1.612121839671998,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,0.8057939999999999,0,1.611588,26307.87560826745,2.482023941602941,10599.36415894413,30,30,30,-1.994931997373328e-16,-1.214306433183765e-17,1.361757928641794e-16
VF45_L13,VF45_L13. Diamond,bcl,L,246,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.655873218695272,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.247228244404111,0,1.247228244404111,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,1.04154,0,2.08308,34004.60261684112,1.920233500393648,17708.57690477234,30,30,30,-1.856154119295184e-16,1.734723475976807e-18,1.734723475976807e-18
VF60_L13,VF60_L13. Diamond,bcl,L,247,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9878540807902536,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.016270892537128,0,1.016270892537128,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,1.27824,0,2.55648,41732.47618809744,1.564651395669044,26672.06018133685,30,30,30,1.023486850826316e-16,5.533767888366015e-16,-3.209238430557093e-17
VF30_L14,VF30_L14. Fluorite,bcl,L,248,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.3946906527246729,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,2.273748697186617,0,2.273748697186617,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.57132,0,1.14264,37305.35469987456,3.500665126374011,10656.64762356617,30,30,30,2.333203075188806e-16,4.336808689942018e-18,0
VF45_L14,VF45_L14. Fluorite,bcl,L,249,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.6549473778691544,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,1.765093355177806,0,1.765093355177806,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.73596,0,1.47192,48055.81608366534,2.717538996684603,17683.57920246717,30,30,30,2.333203075188806e-16,4.336808689942018e-18,0
VF60_L14,VF60_L14. Fluorite,bcl,L,250,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9912403368263555,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,1.43476707055076,0,1.43476707055076,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.9053999999999999,0,1.8108,59119.7019975958,2.208968411751714,26763.4890943116,30,30,30,2.402592014227878e-16,1.127570259384925e-17,-1.5482407023093e-16
VF30_L15,VF30_L15. Truncated octahedron,bcl,L,251,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4598920552236442,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.634340279741133,0.01900131478371097,1.633604184324538,0.01146029381525968,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,0.62724,0,1.25448,39592.77307263055,3.188572157387921,12417.0854910384,30,30,30,1.74426445509468e-15,1.344410693882025e-16,-7.112366251504909e-17
VF45_L15,VF45_L15. Truncated octahedron,bcl,L,252,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7743949763578576,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.259473906926675,0.01464300945404995,1.25890664869918,0.008831662050401734,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,0.8139299999999999,0,1.62786,51377.05788375453,2.457213765311514,20908.66436166215,30,30,30,1.74426445509468e-15,1.344410693882025e-16,-7.112366251504909e-17
VF60_L15,VF60_L15. Truncated octahedron,bcl,L,253,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.211159119148365,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.007093600337978,0.01170876270620569,1.006640012433133,0.007061925048539474,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,1.017903,0,2.035806,64252.28379719066,1.964823760220768,32701.29621700587,30,30,30,9.71445146547012e-16,-3.469446951953614e-18,-2.602085213965211e-16
VF30_L16,VF30_L16. Voronoi,bcl,L,254,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5213355356264474,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,1.548889962783282,0.728277429330604,1.566381383787704,0.4223003700126114,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.06452,0,2.12904,26445.83373147349,1.878781046856799,14076.05946191408,30,30,30,0.02856549351564247,-0.03766007775709707,0.06376731106447407
VF45_L16,VF45_L16. Voronoi,bcl,L,255,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8599763014365827,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,1.205968566274674,0.5670381424138138,1.219587418754617,0.3288038427508558,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.36722,0,2.73444,33965.79941602336,1.462822369479674,23219.36013878773,30,30,30,0.02856549351564273,-0.03766007775709711,0.06376731106447402
VF60_L16,VF60_L16. Voronoi,bcl,L,256,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.318013597063338,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,0.9741353070874028,0.4580317351859914,0.9851360955106937,0.2655951749381427,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.692603,0,3.385206,42049.27808908543,1.181611990525835,35586.36712071013,30,30,30,0.02856549351564274,-0.03766007775709698,0.06376731106447407
VF30_L17,VF30_L17. Compact Voronoi,bcl,L,257,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5050896106325466,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,1.50632034247888,0.6793259429759207,1.516273160813656,0.3808357390807007,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,0.6975210000000001,0,1.395042,39102.53451029792,2.867297185317717,13637.41948707876,30,30,30,0.08456612380361173,0.05709986907409255,0.07862525510959902
VF45_L17,VF45_L17. Compact Voronoi,bcl,L,258,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.8329478235242199,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,1.172985544472962,0.5289973776659603,1.180735895911651,0.2965603027210011,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,0.8957399999999999,0,1.79148,50214.55162246621,2.232790765177396,22489.59123515394,30,30,30,0.08456612380361185,0.05709986907409264,0.07862525510959902
VF60_L17,VF60_L17. Compact Voronoi,bcl,L,259,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.252879579960712,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,0.9564161333426278,0.4313281002307611,0.962735530192798,0.2418060984364305,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,1.09857,0,2.19714,61585.05813728617,1.820548531272472,33827.74865893924,30,30,30,0.08456612380361127,0.05709986907409255,0.07862525510959913
VF45_L18,VF45_L18. Radial-RTC (C),bcl,L,260,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.823670535038625,1118,2122,3.796064400715564,0.6538246977054223,3.796064400715564,0.6538246977054223,2.639991033280002,1.302588592459101,31.89411494475882,28.4476197304645,2.633783286856841,0.7563684990717254,32.49418946833621,13.36324914001167,1.250244341690588,0.736059137027997,1.258359269970566,0.5265059938558876,31.55885648260779,28.19042903091127,31.14120558758372,13.70040316566131,31.52094650921402,28.48733481983283,31.53111047688552,12.78282812745332,1,-1226,5602.060972620166,1.116417246636225,0.2153564583685554,2.23283449327245,38791.65869112135,1.744299496647391,22239.10444604287,30,30,30,0.006354311361580452,0.1197501195416536,0.02873148385172986
VF45_L18-2,VF45_L18-2. Radial-RTE (E),bcl,L,261,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.9180344549050385,1096,2092,3.817518248175182,0.6262912868006449,3.817518248175182,0.6262912868006449,2.664734488600552,1.250766517770194,31.90641423592334,28.28564295265448,2.665184355988502,0.7400706225813273,32.26714182949149,12.58366066409518,1.186700460064992,0.5842626167802214,1.178749764771682,0.3593302877119218,31.25449167168382,28.3686846945401,31.33947380244499,12.30953408986647,31.77892942509006,28.28309769640832,31.60557844069401,11.75783226294143,1,-1190,5574.624550152362,1.152413064076137,0.2203274262831004,2.304826128152274,40900.65560103263,1.650089588948202,24786.93028243604,30,30,30,0.08517735582955199,0.05592499548042373,-0.07146868421965115
VF30_L19,VF30_L19. Aligned Voronoi,bcl,L,262,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4619978321871194,1669,2923,3.502696225284601,1.092057072351218,3.502696225284601,1.092057072351218,2.824870000584248,1.844896025466467,60.62838534942583,27.01915466830713,2.731653393007659,1.019868004922788,59.72493505888705,14.36033318909885,2.036831942876852,1.330235782595113,1.969619446769298,0.7353611775108899,16.83416594566538,20.32839989516519,17.3310685234706,10.55399507599746,16.68922103633034,20.26162207713837,17.18749648062359,9.96791049514198,1,-2078,8257.095011707774,0.693447,0,1.386894,35976.62537743252,2.884142551629756,12473.94146905222,30,30,30,-0.06812702806423523,0.08317041860651062,0.2704729356216007
VF45_L19,VF45_L19. Aligned Voronoi,bcl,L,263,Imported,"B, C, L model_30 mm_merge.xlsx",0.45,0.7479036514488393,1669,2923,3.502696225284601,1.092057072351218,3.502696225284601,1.092057072351218,2.824870000584248,1.844896025466467,60.62838534942583,27.01915466830713,2.731653393007659,1.019868004922788,59.72493505888705,14.36033318909885,1.60085626266463,1.045504166819091,1.548030330854504,0.5779600769006201,16.83416594566538,20.32839989516519,17.3310685234706,10.55399507599746,16.68922103633034,20.26162207713837,17.18749648062359,9.96791049514198,1,-2078,8257.095011707774,0.8822997,0,1.7645994,45774.46549991722,2.266803445586573,20193.39858911866,30,30,30,-0.06812702806423523,0.0831704186065107,0.2704729356216008
VF60_L19,VF60_L19. Aligned Voronoi,bcl,L,264,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.098507895195616,1669,2923,3.502696225284601,1.092057072351218,3.502696225284601,1.092057072351218,2.824870000584248,1.844896025466467,60.62838534942583,27.01915466830713,2.731653393007659,1.019868004922788,59.72493505888705,14.36033318909885,1.320911054679934,0.8626745847666307,1.277322908180374,0.4768909442693848,16.83416594566538,20.32839989516519,17.3310685234706,10.55399507599746,16.68922103633034,20.26162207713837,17.18749648062359,9.96791049514198,1,-2078,8257.095011707774,1.0692885,0,2.138577,55475.60489106846,1.870402608837558,29659.71317028164,30,30,30,-0.06812702806423512,0.08317041860651064,0.2704729356216006
VF30_L20,VF30_L20. Aligned compact Voron,bcl,L,265,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4128894730029947,6042,11181,3.701092353525323,0.922791012553753,3.701092353525323,0.922791012553753,1.809220460919228,1.141261468260651,60.9819401733211,25.97851556856099,1.774794163887831,0.5602697750514508,59.91346594281228,12.4139099283414,2.159850608742483,1.362439973570006,2.118752434027924,0.6688510553821967,16.71371688502435,19.81321316855397,17.15774896384259,8.672447209197855,16.5233827776836,19.28743599448823,17.30088532904471,9.059773495633493,1,-6939,20228.89397353789,0.41883,0,0.83766,53234.08433531913,4.77520712460903,11148.01577108086,30,30,30,-0.006168933432057464,-0.001678935711400459,0.06848815752555934
