model_id,component_scope,slice_index_a,slice_index_b,pair_index,component_index,red_px,blue_px,purple_px,combined_px,red_area,blue_area,purple_area,combined_area,rp_contact_length,bp_contact_length,combined_perimeter_length,mass_weight_area,physical_weight_volume,mass_orientation,thickness_sqrt_red_purple,thickness_area_red_purple,thickness_equiv_diameter_red_purple,pa_current_red_purple,pa_pixel_unit_red_purple,leff_contact_sum,leff_change_area_over_contact,leff_combined_area_over_perimeter,angle_current_2h_contact_sum,angle_h_contact_sum,angle_h_change_area_over_contact,angle_h_combined_area_over_perimeter,curvature_current_contact_sum_over_2h,curvature_area_over_h_contact_sum,curvature_area_over_h_change_contact,curvature_area_over_h_perimeter_leff,connectivity,min_component_pixels
F1,overlay_union,111,112,111,33,58,33,2674,2765,0.09280000000000001,0.0528,4.2784,4.424,4.44,2.2,9.251858534812927,4.3512,0.21756000000000003,0.9832689832689833,2.090741495259517,4.371200000000001,2.3591491470329604,2.1111884782988013,0.08444753913195206,0.044900900900900896,0.021927710843373492,0.4781741942284739,65.81949015225135,48.0755892621492,66.31994368051346,5.969406224917361,0.4490090090090089,64.85393258426967,132.8,6.089830934307242,8,2
F1,overlay_union,111,112,111,34,82,43,2689,2814,0.1312,0.0688,4.3024000000000004,4.502400000000001,4.88,2.36,9.275289993286133,4.4024,0.22012,0.9772851172087953,2.105611550120297,4.4336,2.375928207151432,2.0814748909102585,0.08325899563641033,0.0560377882745207,0.027624309392265196,0.4854187851009551,60.734694066517015,41.74109906569699,61.07995596239355,5.880945423649298,0.560377882745207,71.38040460134867,144.79999999999998,8.240307385648661,8,2
F1,overlay_union,111,112,111,35,124,39,2709,2872,0.19840000000000002,0.062400000000000004,4.3344000000000005,4.5952,6.640000000000001,2.32,9.388427076339722,4.4648,0.22324000000000002,0.9707937645583229,2.1290373411474026,4.532800000000001,2.4023613817191505,2.060881609467285,0.0824352643786914,0.05677606979642709,0.02910714285714286,0.4894536606223006,60.41379253913874,41.36884670660948,59.794481089685185,5.832800710714777,0.5677606979642709,91.86969120444901,179.20000000000002,10.65678003790651,8,2
F1,overlay_union,111,112,111,36,111,46,2455,2612,0.1776,0.0736,3.9280000000000004,4.1792,5.48,3.36,8.935878744125366,4.0536,0.20268000000000003,0.96901519636866,2.0262280227062304,4.105600000000001,2.286353488606844,2.165095437251304,0.08660381749005218,0.054313521028849496,0.02841628959276018,0.46768763539316077,61.49205713522166,42.63208237486178,60.38931370587619,6.102254171689443,0.5431352102884949,92.49998720081913,176.79999999999998,10.742212579078732,8,2
F1,overlay_union,111,112,111,37,112,55,2489,2656,0.1792,0.08800000000000001,3.9824,4.2496,5.5600000000000005,3.3200000000000003,9.049015827178955,4.1160000000000005,0.20580000000000004,0.9675413022351796,2.04,4.1616,2.301893500874846,2.1631470853115493,0.08652588341246198,0.05873623992372367,0.030090090090090088,0.4696201312010324,59.57162558554223,40.40652865630361,58.96039524705839,6.077331583352218,0.5873623992372367,90.98301162859335,177.6,11.379409963395222,8,2
F1,overlay_union,111,112,111,38,86,40,2491,2617,0.1376,0.064,3.9856000000000003,4.1872,4.72,2.68,8.969015827178955,4.0864,0.20432000000000003,0.9753328112764291,2.030566423439529,4.123200000000001,2.29124884961281,2.1558536639452255,0.08623414655780903,0.05303313938780673,0.027243243243243242,0.4668516680850823,62.06158877895535,43.313786124538886,61.4155858415277,6.1130985012347425,0.5303313938780673,76.02793360045791,148.0,8.636576188189135,8,2
F1,overlay_union,111,112,111,39,65,38,2579,2682,0.10400000000000001,0.0608,4.1264,4.2912,4.16,2.52,9.105584368705749,4.2088,0.21044000000000002,0.9804219730089337,2.0567936211491906,4.2304,2.320843073119687,2.133506138593454,0.08534024554373817,0.04912698412698413,0.02467065868263473,0.4712712360063436,63.83650553237871,45.50459349911531,63.73766146001028,6.056198086874479,0.4912698412698413,67.0914378029079,133.6,6.993849291399642,8,2
F1,overlay_union,111,112,111,40,100,49,2526,2675,0.16,0.0784,4.0416,4.28,5.8,2.8000000000000003,9.082152910232544,4.1608,0.20804,0.9713516631417035,2.049780476051033,4.2016,2.312929586295108,2.142553529663115,0.0857021411865246,0.05558620689655172,0.02772093023255814,0.4712539022744127,60.93197768582553,41.97149887824338,60.99519862047365,6.056419191268796,0.5558620689655172,85.77667493796525,172.0,10.117688101866532,8,2
F1,overlay_union,111,112,111,41,114,34,2714,2862,0.1824,0.054400000000000004,4.3424000000000005,4.5792,6.32,2.2,9.421564159393311,4.460800000000001,0.22304000000000004,0.9734576757532281,2.1271577280493332,4.524800000000001,2.4002404654570895,2.064525318112029,0.08258101272448118,0.05358803222094361,0.02779342723004695,0.4860339453756765,61.81401858596675,43.01620956867033,60.93169424008088,5.873554137696681,0.535880322209436,88.37794193437554,170.4,9.74417537100077,8,2
F1,overlay_union,111,112,111,42,109,45,2539,2693,0.1744,0.07200000000000001,4.0624,4.308800000000001,5.8,2.68,9.138721451759338,4.1856,0.20928000000000002,0.9705657492354741,2.058348852842977,4.236800000000001,2.3225979641629624,2.1302833196529805,0.08521133278611924,0.05693463715903242,0.029056603773584905,0.47148827357797335,60.34513416635644,41.289603834063016,59.83775496781848,6.0534309752032955,0.5693463715903242,86.5553948510269,169.6,10.452009681180378,8,2
F1,overlay_union,111,112,111,43,109,45,2589,2743,0.1744,0.07200000000000001,4.1424,4.3888,5.88,2.64,9.251858534812927,4.2656,0.21328000000000003,0.9711177794448613,2.0776910261152883,4.316800000000001,2.34442326952979,2.11701293823187,0.08468051752927482,0.0569325912183055,0.028920187793427234,0.47436955326173735,60.34601944620847,41.29062469156388,59.95475039570825,6.016933500962359,0.569325912183055,86.55850532261569,170.39999999999998,10.388525077369236,8,2
F1,overlay_union,111,112,111,44,75,44,2638,2757,0.12000000000000001,0.0704,4.2208000000000006,4.4112,4.4,2.4,9.195289993286133,4.316000000000001,0.21580000000000005,0.9779425393883224,2.083458662896867,4.340800000000001,2.350931350717497,2.0922762878346255,0.08369105151338503,0.056606060606060604,0.028,0.47972385897789,60.48750905043533,41.45408492957015,60.751173663453024,5.950261663818176,0.566060606060606,67.27194860813705,136.0,7.937899957932897,8,2
F1,overlay_union,111,112,111,45,74,26,2687,2787,0.1184,0.041600000000000005,4.2992,4.4592,4.64,2.0,9.308427076339722,4.3792,0.21896000000000002,0.9817318231640482,2.101808744867144,4.4176,2.371637200927253,2.0815125844997584,0.08326050337999033,0.04631724137931035,0.024096385542168676,0.47904978611633015,65.14772919536827,47.189678448193845,64.2692943984688,5.95857410447533,0.4631724137931035,69.08874329958309,132.79999999999998,6.679890259303711,8,2
F1,overlay_union,111,112,111,46,47,21,2705,2773,0.0752,0.033600000000000005,4.328,4.4368,4.08,1.8800000000000001,9.251858534812927,4.3824000000000005,0.21912000000000004,0.9875867104782767,2.09838032777664,4.4032,2.367768646506214,2.088319856760114,0.08353279427040455,0.036303712974551525,0.018255033557046982,0.47955770003455983,70.04722312489979,54.01756424889587,69.9428280928599,5.952308533398504,0.3630371297455152,59.938772695931966,119.19999999999999,4.537514463521666,8,2
F1,overlay_union,111,112,111,47,102,55,2428,2585,0.1632,0.08800000000000001,3.8848000000000003,4.136,5.32,3.2800000000000002,8.912447285652162,4.010400000000001,0.20052000000000003,0.9686814282864551,2.011964214393487,4.048,2.2702585044632997,2.181928677285613,0.0872771470914245,0.05750596002200624,0.029209302325581395,0.4640700659916836,60.098531883795076,41.00614641543635,59.70712357365451,6.149460050044744,0.5750596002200623,87.36485745264366,172.0,10.8259514417593,8,2
F1,overlay_union,111,112,111,48,95,38,2505,2638,0.152,0.0608,4.008,4.2208000000000006,5.2,3.0,8.94558436870575,4.1144,0.20572000000000001,0.9741396072331324,2.039607805437114,4.16,2.301450956700637,2.1447482957289767,0.08578993182915907,0.049497435897435896,0.025951219512195124,0.4718305508095797,63.66577000256705,45.28939999183376,62.56958651102704,6.0490722410819355,0.49497435897435893,85.98425196850393,163.99999999999997,9.020187422576683,8,2
F1,overlay_union,111,112,111,49,113,48,2482,2643,0.18080000000000002,0.07680000000000001,3.9712,4.228800000000001,5.5600000000000005,2.96,9.025584368705749,4.1,0.205,0.9685853658536586,2.0376457003120048,4.152,2.2992369581538123,2.146543180552062,0.08586172722208248,0.058463931557456744,0.030234741784037567,0.46853475932953936,59.68776489668997,40.5379932689196,58.838863170080494,6.091304146288786,0.5846393155745674,88.12270852733803,170.39999999999998,10.995982469630158,8,2
F1,overlay_union,111,112,111,50,60,37,2562,2659,0.096,0.0592,4.099200000000001,4.2544,3.56,2.52,9.082152910232544,4.176800000000001,0.20884000000000005,0.9814211836812871,2.0482187383187376,4.195200000000001,2.3111673539735187,2.151407410541988,0.08605629642167953,0.050458355626894956,0.025526315789473685,0.4684351873449209,63.22523950338769,44.738581618837145,62.95449233199386,6.092589194843986,0.5045835562689496,61.516075215608645,121.59999999999998,6.626316903291137,8,2
F1,overlay_union,111,112,111,51,114,34,2714,2862,0.1824,0.054400000000000004,4.3424000000000005,4.5792,6.32,2.2,9.421564159393311,4.460800000000001,0.22304000000000004,0.9734576757532281,2.1271577280493332,4.524800000000001,2.4002404654570895,2.064525318112029,0.08258101272448118,0.05358803222094361,0.02779342723004695,0.4860339453756765,61.81401858596675,43.01620956867033,60.93169424008088,5.873554137696681,0.535880322209436,88.37794193437554,170.4,9.74417537100077,8,2
F1,overlay_union,111,112,111,52,109,45,2589,2743,0.1744,0.07200000000000001,4.1424,4.3888,5.88,2.64,9.251858534812927,4.2656,0.21328000000000003,0.9711177794448613,2.0776910261152883,4.316800000000001,2.34442326952979,2.11701293823187,0.08468051752927482,0.0569325912183055,0.028920187793427234,0.47436955326173735,60.34601944620847,41.29062469156388,59.95475039570825,6.016933500962359,0.569325912183055,86.55850532261569,170.39999999999998,10.388525077369236,8,2
F1,overlay_union,111,112,111,53,75,44,2638,2757,0.12000000000000001,0.0704,4.2208000000000006,4.4112,4.4,2.4,9.195289993286133,4.316000000000001,0.21580000000000005,0.9779425393883224,2.083458662896867,4.340800000000001,2.350931350717497,2.0922762878346255,0.08369105151338503,0.056606060606060604,0.028,0.47972385897789,60.48750905043533,41.45408492957015,60.751173663453024,5.950261663818176,0.566060606060606,67.27194860813705,136.0,7.937899957932897,8,2
F1,overlay_union,111,112,111,54,74,26,2687,2787,0.1184,0.041600000000000005,4.2992,4.4592,4.64,2.0,9.308427076339722,4.3792,0.21896000000000002,0.9817318231640482,2.101808744867144,4.4176,2.371637200927253,2.0815125844997584,0.08326050337999033,0.04631724137931035,0.024096385542168676,0.47904978611633015,65.14772919536827,47.189678448193845,64.2692943984688,5.95857410447533,0.4631724137931035,69.08874329958309,132.79999999999998,6.679890259303711,8,2
F1,overlay_union,111,112,111,55,47,21,2705,2773,0.0752,0.033600000000000005,4.328,4.4368,4.08,1.8800000000000001,9.251858534812927,4.3824000000000005,0.21912000000000004,0.9875867104782767,2.09838032777664,4.4032,2.367768646506214,2.088319856760114,0.08353279427040455,0.036303712974551525,0.018255033557046982,0.47955770003455983,70.04722312489979,54.01756424889587,69.9428280928599,5.952308533398504,0.3630371297455152,59.938772695931966,119.19999999999999,4.537514463521666,8,2
F1,overlay_union,111,112,111,56,102,55,2428,2585,0.1632,0.08800000000000001,3.8848000000000003,4.136,5.32,3.2800000000000002,8.912447285652162,4.010400000000001,0.20052000000000003,0.9686814282864551,2.011964214393487,4.048,2.2702585044632997,2.181928677285613,0.0872771470914245,0.05750596002200624,0.029209302325581395,0.4640700659916836,60.098531883795076,41.00614641543635,59.70712357365451,6.149460050044744,0.5750596002200623,87.36485745264366,172.0,10.8259514417593,8,2
F1,overlay_union,111,112,111,57,95,38,2505,2638,0.152,0.0608,4.008,4.2208000000000006,5.2,3.0,8.94558436870575,4.1144,0.20572000000000001,0.9741396072331324,2.039607805437114,4.16,2.301450956700637,2.1447482957289767,0.08578993182915907,0.049497435897435896,0.025951219512195124,0.4718305508095797,63.66577000256705,45.28939999183376,62.56958651102704,6.0490722410819355,0.49497435897435893,85.98425196850393,163.99999999999997,9.020187422576683,8,2
F1,overlay_union,111,112,111,58,113,48,2482,2643,0.18080000000000002,0.07680000000000001,3.9712,4.228800000000001,5.5600000000000005,2.96,9.025584368705749,4.1,0.205,0.9685853658536586,2.0376457003120048,4.152,2.2992369581538123,2.146543180552062,0.08586172722208248,0.058463931557456744,0.030234741784037567,0.46853475932953936,59.68776489668997,40.5379932689196,58.838863170080494,6.091304146288786,0.5846393155745674,88.12270852733803,170.39999999999998,10.995982469630158,8,2
F1,overlay_union,111,112,111,59,60,37,2562,2659,0.096,0.0592,4.099200000000001,4.2544,3.56,2.52,9.082152910232544,4.176800000000001,0.20884000000000005,0.9814211836812871,2.0482187383187376,4.195200000000001,2.3111673539735187,2.151407410541988,0.08605629642167953,0.050458355626894956,0.025526315789473685,0.4684351873449209,63.22523950338769,44.738581618837145,62.95449233199386,6.092589194843986,0.5045835562689496,61.516075215608645,121.59999999999998,6.626316903291137,8,2
F1,overlay_union,111,112,111,60,109,45,2539,2693,0.1744,0.07200000000000001,4.0624,4.308800000000001,5.8,2.68,9.138721451759338,4.1856,0.20928000000000002,0.9705657492354741,2.058348852842977,4.236800000000001,2.3225979641629624,2.1302833196529805,0.08521133278611924,0.05693463715903242,0.029056603773584905,0.47148827357797335,60.34513416635644,41.289603834063016,59.83775496781848,6.0534309752032955,0.5693463715903242,86.5553948510269,169.6,10.452009681180378,8,2
F1,overlay_union,111,112,111,61,82,43,2689,2814,0.1312,0.0688,4.3024000000000004,4.502400000000001,4.88,2.36,9.275289993286133,4.4024,0.22012,0.9772851172087953,2.105611550120297,4.4336,2.375928207151432,2.0814748909102585,0.08325899563641033,0.0560377882745207,0.027624309392265196,0.4854187851009551,60.734694066517015,41.74109906569699,61.07995596239355,5.880945423649298,0.560377882745207,71.38040460134867,144.79999999999998,8.240307385648661,8,2
F1,overlay_union,111,112,111,62,124,39,2709,2872,0.19840000000000002,0.062400000000000004,4.3344000000000005,4.5952,6.640000000000001,2.32,9.388427076339722,4.4648,0.22324000000000002,0.9707937645583229,2.1290373411474026,4.532800000000001,2.4023613817191505,2.060881609467285,0.0824352643786914,0.05677606979642709,0.02910714285714286,0.4894536606223006,60.41379253913874,41.36884670660948,59.794481089685185,5.832800710714777,0.5677606979642709,91.86969120444901,179.20000000000002,10.65678003790651,8,2
F1,overlay_union,111,112,111,63,65,38,2579,2682,0.10400000000000001,0.0608,4.1264,4.2912,4.16,2.52,9.105584368705749,4.2088,0.21044000000000002,0.9804219730089337,2.0567936211491906,4.2304,2.320843073119687,2.133506138593454,0.08534024554373817,0.04912698412698413,0.02467065868263473,0.4712712360063436,63.83650553237871,45.50459349911531,63.73766146001028,6.056198086874479,0.4912698412698413,67.0914378029079,133.6,6.993849291399642,8,2
F1,overlay_union,111,112,111,64,100,49,2526,2675,0.16,0.0784,4.0416,4.28,5.8,2.8000000000000003,9.082152910232544,4.1608,0.20804,0.9713516631417035,2.049780476051033,4.2016,2.312929586295108,2.142553529663115,0.0857021411865246,0.05558620689655172,0.02772093023255814,0.4712539022744127,60.93197768582553,41.97149887824338,60.99519862047365,6.056419191268796,0.5558620689655172,85.77667493796525,172.0,10.117688101866532,8,2
F1,overlay_union,111,112,111,65,98,33,2608,2739,0.1568,0.0528,4.1728000000000005,4.3824000000000005,5.6000000000000005,2.48,9.228427076339722,4.2776000000000005,0.21388000000000004,0.9755002805311389,2.0807690885823926,4.3296,2.3478964910926887,2.1260614416727908,0.08504245766691164,0.049290322580645154,0.025940594059405943,0.4748804930404451,63.76116350433656,45.40951451750542,62.57917928020913,6.0105070969293015,0.4929032258064515,85.04712041884818,161.59999999999997,8.827484096389217,8,2
F1,overlay_union,111,112,111,66,79,40,2631,2750,0.1264,0.064,4.2096,4.4,4.68,2.64,9.218721451759338,4.3048,0.21524000000000001,0.9778851514588366,2.0823064135712595,4.336,2.3496311765831814,2.115281027401505,0.08461124109606022,0.05125097125097125,0.026010928961748635,0.4772896136437973,62.864419653362326,44.2921378892071,62.51571120499497,5.9803894663459065,0.5125097125097124,74.30103092783504,146.4,7.978384383704444,8,2
F1,overlay_union,111,112,111,67,58,33,2674,2765,0.09280000000000001,0.0528,4.2784,4.424,4.44,2.2,9.251858534812927,4.3512,0.21756000000000003,0.9832689832689833,2.090741495259517,4.371200000000001,2.3591491470329604,2.1111884782988013,0.08444753913195206,0.044900900900900896,0.021927710843373492,0.4781741942284739,65.81949015225135,48.0755892621492,66.31994368051346,5.969406224917361,0.4490090090090089,64.85393258426967,132.8,6.089830934307242,8,2
F1,overlay_union,111,112,111,68,111,46,2455,2612,0.1776,0.0736,3.9280000000000004,4.1792,5.48,3.36,8.935878744125366,4.0536,0.20268000000000003,0.96901519636866,2.0262280227062304,4.105600000000001,2.286353488606844,2.165095437251304,0.08660381749005218,0.054313521028849496,0.02841628959276018,0.46768763539316077,61.49205713522166,42.63208237486178,60.38931370587619,6.102254171689443,0.5431352102884949,92.49998720081913,176.79999999999998,10.742212579078732,8,2
F1,overlay_union,111,112,111,69,112,55,2489,2656,0.1792,0.08800000000000001,3.9824,4.2496,5.5600000000000005,3.3200000000000003,9.049015827178955,4.1160000000000005,0.20580000000000004,0.9675413022351796,2.04,4.1616,2.301893500874846,2.1631470853115493,0.08652588341246198,0.05873623992372367,0.030090090090090088,0.4696201312010324,59.57162558554223,40.40652865630361,58.96039524705839,6.077331583352218,0.5873623992372367,90.98301162859335,177.6,11.379409963395222,8,2
F1,overlay_union,111,112,111,70,86,40,2491,2617,0.1376,0.064,3.9856000000000003,4.1872,4.72,2.68,8.969015827178955,4.0864,0.20432000000000003,0.9753328112764291,2.030566423439529,4.123200000000001,2.29124884961281,2.1558536639452255,0.08623414655780903,0.05303313938780673,0.027243243243243242,0.4668516680850823,62.06158877895535,43.313786124538886,61.4155858415277,6.1130985012347425,0.5303313938780673,76.02793360045791,148.0,8.636576188189135,8,2
F1,overlay_union,111,112,111,71,111,41,2714,2866,0.1776,0.0656,4.3424000000000005,4.5856,6.32,2.2800000000000002,9.421564159393311,4.464,0.22320000000000004,0.9727598566308244,2.12602916254693,4.5200000000000005,2.398967015655475,2.066717734379051,0.08266870937516203,0.05687319564734621,0.02827906976744186,0.48671323810156847,60.3717267369269,41.320279203316886,60.50830720250557,5.865413766347249,0.5687319564734621,85.52359234673956,172.0,9.99356421652326,8,2
F1,overlay_union,111,112,111,72,88,36,2549,2673,0.1408,0.057600000000000005,4.0784,4.276800000000001,4.92,2.36,9.082152910232544,4.1776,0.20888,0.976254308693987,2.0540691322348428,4.2192,2.317768816587754,2.1257621888459792,0.08503048755383917,0.05302466583987875,0.027252747252747258,0.47090156290822627,62.06537816460257,43.31835589711272,61.40718881014783,6.060917025781408,0.5302466583987875,74.8330977130977,145.6,8.42638953137924,8,2
F1,overlay_union,111,112,111,73,118,44,2597,2759,0.1888,0.0704,4.1552,4.4144000000000005,6.0,2.92,9.251858534812927,4.2848,0.21423999999999999,0.9697535474234503,2.084226475218084,4.343999999999999,2.351797734144998,2.103757240276091,0.08415028961104364,0.055576255707762555,0.02905829596412556,0.47713656487390943,60.93633362757143,41.97659937245722,59.83630542157503,5.982293857596377,0.5557625570776256,93.27724464309188,178.4,10.864813937221411,8,2
F1,overlay_union,111,112,111,74,78,40,2622,2740,0.12480000000000001,0.064,4.1952,4.384,4.64,2.44,9.195289993286133,4.2896,0.21448,0.9779932860872808,2.0784609690826525,4.319999999999999,2.3452920571340155,2.102350210701978,0.08409400842807911,0.053126059920859246,0.02666666666666667,0.47676582285071406,62.02005199221622,43.26372489887213,61.92751306414704,5.986912026753667,0.5312605992085925,71.07622898489039,141.6,7.920030797136962,8,2
F1,overlay_union,111,112,111,75,65,21,2690,2776,0.10400000000000001,0.033600000000000005,4.304,4.4416,4.24,1.96,9.261564159393311,4.372800000000001,0.21864000000000006,0.9842663739480424,2.0995237555217137,4.408,2.369058866552834,2.1139139521143613,0.08455655808457445,0.0416711590296496,0.022193548387096775,0.47957342016523397,67.37794191207497,50.19139095548352,66.06495481664747,5.952114821029983,0.416711590296496,66.04087968952133,124.0,5.738433124696143,8,2
F1,overlay_union,111,112,111,76,75,42,2686,2803,0.12000000000000001,0.06720000000000001,4.2976,4.4848,4.8,2.36,9.308427076339722,4.3912,0.21956000000000003,0.9786846420112952,2.101808744867144,4.4176,2.371637200927253,2.0890137351366627,0.08356054940546652,0.053474576271186444,0.02614525139664805,0.481799982233252,61.86454515878624,43.07678571962383,62.39470575759299,5.924804186091641,0.5347457627118644,70.01458003169571,143.2,7.770859564265057,8,2
F1,overlay_union,111,112,111,77,110,55,2442,2607,0.17600000000000002,0.08800000000000001,3.9072,4.1712,5.44,3.36,8.969015827178955,4.0392,0.20196000000000003,0.9673202614379085,2.0206929504504143,4.0832,2.2801078283850122,2.1769729200575423,0.08707891680230168,0.058543417366946786,0.03,0.4650677488337064,59.6538357451064,40.49954613009753,59.03624346792648,6.136368724840981,0.5854341736694678,90.18947368421051,176.0,11.353184591365768,8,2
F1,overlay_union,111,112,111,78,112,54,2475,2641,0.1792,0.0864,3.9600000000000004,4.2256,5.5200000000000005,3.24,9.082152910232544,4.0928,0.20464000000000004,0.9675527756059421,2.0345023961647235,4.139200000000001,2.295690119238175,2.174853331617835,0.08699413326471342,0.05913043478260869,0.030319634703196343,0.4652641330492426,59.40399053293733,40.217467515526074,58.76768345763801,6.133798361975082,0.5913043478260869,89.83529411764707,175.20000000000002,11.41717064065583,8,2
F1,overlay_union,111,112,111,79,98,41,2496,2635,0.1568,0.0656,3.9936000000000003,4.216,5.6000000000000005,3.0,9.058721451759338,4.1048,0.20524,0.9729097641785228,2.037253052519495,4.1504,2.2987939025647384,2.1553547534468365,0.08621419013787346,0.04986666666666667,0.025860465116279065,0.4654078417634964,63.496096910179155,45.07649632238898,62.651574195369854,6.131918797985893,0.4986666666666667,89.19786096256684,172.00000000000003,9.55720896997759,8,2
F1,overlay_union,111,112,111,80,69,28,2570,2667,0.11040000000000001,0.0448,4.112,4.2672,4.08,2.52,9.082152910232544,4.1896,0.20948000000000003,0.9814779453885811,2.0548479262466115,4.2224,2.318647591526093,2.1375484010765793,0.08550193604306318,0.04483660130718954,0.023515151515151517,0.46984454480966675,65.85015720040965,48.116403890633514,64.8122561848645,6.074450552307933,0.4483660130718954,69.22915451895044,132.0,6.6064404371395336,8,2
F1,overlay_union,111,112,111,81,79,32,2667,2778,0.1264,0.0512,4.2672,4.4448,4.64,2.04,9.284995617866516,4.356,0.2178,0.9796143250688705,2.0960916010518242,4.3936,2.365186094950757,2.087549739351085,0.0835019895740434,0.052339418526031106,0.02658682634730539,0.47870781882192376,62.37270138518398,43.69048046330298,61.998789732625895,5.962799984548254,0.523394185260311,67.86472032037203,133.6,7.4199748998069355,8,2
F1,overlay_union,111,112,111,82,71,42,2675,2788,0.1136,0.06720000000000001,4.28,4.4608,4.76,2.2800000000000002,9.284995617866516,4.3704,0.21852000000000002,0.979315394471902,2.0960916010518242,4.3936,2.365186094950757,2.087549739351085,0.0835019895740434,0.053339230429013715,0.025681818181818184,0.4804310291128594,61.92488258509497,43.1492288927374,62.81331918774796,5.941565881392563,0.5333923042901371,67.79250414593697,140.8,7.526574640020921,8,2
F1,overlay_union,111,112,111,83,97,25,2736,2858,0.1552,0.04,4.3776,4.5728,6.0,1.76,9.398132700920105,4.4752,0.22376000000000001,0.978190918841616,2.129037341147402,4.5328,2.4023613817191505,2.0608816094672853,0.0824352643786914,0.0485939393939394,0.025154639175257735,0.4865647406268598,64.08305716069113,45.817046951509404,63.293361517606066,5.867191379465846,0.48593939393939395,80.33923671738587,155.2,8.023598247111636,8,2
F1,overlay_union,111,112,111,84,105,48,2485,2638,0.168,0.07680000000000001,3.976,4.2208000000000006,5.5600000000000005,3.04,9.058721451759338,4.0984,0.20492,0.9701346867070076,2.0356817039999155,4.144,2.2970208256309985,2.158683486656793,0.08634733946627171,0.055478985232866346,0.028465116279069766,0.4659377178641759,60.978931294653655,42.02650867367109,60.347040059288666,6.124998461465765,0.5547898523286634,88.24963144963144,172.0,10.507842169212877,8,2
F1,overlay_union,111,112,111,85,66,31,2562,2659,0.1056,0.049600000000000005,4.099200000000001,4.2544,4.04,2.52,9.082152910232544,4.176800000000001,0.20884000000000005,0.9814211836812871,2.0505608988762076,4.2048000000000005,2.313810199152561,2.1464955214768238,0.08585982085907296,0.045821153543925824,0.023658536585365854,0.4684351873449209,65.38220250863606,47.497138029193486,64.67785752120461,6.092589194843986,0.45821153543925824,67.7416380847853,131.2,6.626316903291137,8,2
F1,overlay_union,111,112,111,86,116,48,2542,2706,0.18560000000000001,0.07680000000000001,4.067200000000001,4.3296,5.8,2.72,9.138721451759338,4.1984,0.20992000000000002,0.9687500000000001,2.062231800744039,4.252800000000001,2.3269794016814376,2.122268709722006,0.08489074838888026,0.06023529411764706,0.030798122065727705,0.473764303119939,58.93721871427172,39.69532343245996,58.36849072451102,6.024563842454306,0.6023529411764705,87.125,170.39999999999998,11.077238123344653,8,2
F1,overlay_union,111,112,111,87,112,47,2597,2756,0.1792,0.0752,4.1552,4.4096,6.0,2.68,9.251858534812927,4.2824,0.21412,0.9702970297029703,2.0819221887476966,4.3344,2.3491976252967923,2.108416724750678,0.08433666899002712,0.057926368159203975,0.029308755760368666,0.4766177501966271,59.91784528280671,40.799603392205306,59.62222923568094,5.988758488143665,0.5792636815920397,87.8356465576474,173.59999999999997,10.675221386322608,8,2
F1,overlay_union,111,112,111,88,42,30,2646,2718,0.06720000000000001,0.048,4.2336,4.3488,3.56,2.04,9.138721451759338,4.2912,0.21456,0.9865771812080537,2.073837023490515,4.3008,2.3400744932580646,2.0985826750152876,0.0839433070006115,0.0424058162590879,0.020571428571428574,0.4758652534663689,67.02023089169741,49.698178659875985,67.63633398452653,5.9981596636418235,0.42405816259087903,54.332169576059854,111.99999999999999,4.841706729408921,8,2
F1,overlay_union,111,112,111,89,104,54,2435,2593,0.16640000000000002,0.0864,3.8960000000000004,4.1488000000000005,5.44,3.2800000000000002,8.969015827178955,4.0224,0.20112000000000002,0.9685759745425617,2.0155396299750596,4.0624,2.2742929289192553,2.1881192957805617,0.08752477183122248,0.056929698708751794,0.028990825688073395,0.4625702618817802,60.34727106350537,41.29206802989868,59.89413412247736,6.169245106901685,0.5692969870875179,88.81129032258065,174.4,10.930231397564787,8,2
F1,overlay_union,111,112,111,90,94,51,2489,2634,0.1504,0.0816,3.9824,4.2144,5.0,3.2,9.082152910232544,4.0984,0.20492,0.9716962717157916,2.03292892153169,4.1328000000000005,2.293914643242307,2.178221281028006,0.08712885124112024,0.055580000000000004,0.028292682926829273,0.4640309452675899,60.93469459236839,41.97468011234892,60.49648970071963,6.149974515440759,0.5558,83.48326736236056,163.99999999999997,9.999333120605305,8,2
F1,overlay_union,111,112,111,91,123,42,2716,2881,0.1968,0.06720000000000001,4.3456,4.6096,6.48,2.52,9.388427076339722,4.4776,0.22388,0.9705199213864572,2.131290688761155,4.5424,2.4049040122227336,2.0565261006061357,0.08226104402424543,0.05703703703703704,0.029333333333333336,0.49098746387633985,60.300845572449994,41.23856252298466,59.60127228583393,5.814704582218375,0.5703703703703703,92.57142857142857,179.99999999999997,10.753838719861536,8,2
F1,overlay_union,111,112,111,92,63,24,2579,2666,0.1008,0.038400000000000004,4.1264,4.2656,3.92,2.32,9.058721451759338,4.196000000000001,0.20980000000000004,0.9834127740705433,2.0560155641434235,4.2272,2.319965129803567,2.156342258063525,0.086253690322541,0.04226600985221675,0.022307692307692306,0.4708832281371846,67.08815908693293,49.79148835378541,65.95577673063218,6.061151262904065,0.42266009852216746,65.86853146853147,124.8,5.912293820728149,8,2
