bank_version,model_id,model_family,candidate_id,value,finite,source_bank
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_component_area_q90,10.7552,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_component_area_iqr,2.8800000000000003,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_component_area_mad,1.4944000000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_pair_component_count_mean,108.695,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_pair_component_count_q50,121.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.997024130637894,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L11,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0230577057938002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_mean,482.1751111111112,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_population_std,152.31252918874944,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_q10,297.3152,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_q50,448.648,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_q90,720.9824,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_iqr,234.54560000000004,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_mad,98.8176,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_lag1_autocorr,0.9854920484187396,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_material_area_normalized_total_variation,0.0363715413671749,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_mean,79.21847690387018,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_population_std,64.65721355036233,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_q10,6.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_q50,75.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_q90,210.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_iqr,78.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_mad,50.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_lag1_autocorr,0.880271654658685,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X034::slice_component_count_normalized_total_variation,0.1320083446276041,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_mean,6.690113241585144,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_population_std,33.412578070731634,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_q10,1.0944,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_q50,1.7488,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_q90,15.379359999999998,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_iqr,4.8288,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_component_area_mad,0.7815999999999999,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_pair_component_count_mean,75.3875,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_pair_component_count_q50,75.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.9908306127517262,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L12,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0341414671619056,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_mean,486.63129687890137,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_population_std,51.01001229123322,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_q10,435.2928,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_q50,483.1424,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_q90,548.3088,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_iqr,88.62880000000008,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_mad,42.9568,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_lag1_autocorr,0.9271448653431212,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_material_area_normalized_total_variation,0.0142515124787089,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_mean,38.4956304619226,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_population_std,21.923491829901348,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_q10,10.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_q50,50.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_q90,61.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_iqr,50.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_mad,11.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_lag1_autocorr,0.9064609965017884,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X034::slice_component_count_normalized_total_variation,0.0631240473487919,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_mean,13.269703770377038,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_population_std,17.302366111784387,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_q10,4.6896,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_q50,9.2192,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_q90,10.602240000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_iqr,0.8639999999999985,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_component_area_mad,0.4079999999999994,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_pair_component_count_mean,37.49625,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_pair_component_count_q50,50.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.9872119757671396,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L13,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0115230791225809,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_mean,487.5510332084894,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_population_std,119.26138115594888,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_q10,300.9456,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_q50,493.8848,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_q90,638.0832,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_iqr,156.25920000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_mad,86.23520000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_lag1_autocorr,0.9834508074473782,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_material_area_normalized_total_variation,0.0356563781346065,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_mean,74.63295880149813,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_population_std,25.782391233890213,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_q10,60.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_q50,61.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_q90,100.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_iqr,40.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_mad,1.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_lag1_autocorr,0.7470016727630163,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X034::slice_component_count_normalized_total_variation,0.0551364982184974,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_mean,6.899652834852464,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_population_std,20.9806389711696,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_q10,4.6080000000000005,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_q50,5.6448,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_q90,9.9984,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_iqr,1.7136000000000005,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_component_area_mad,0.8544,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_pair_component_count_mean,72.82125,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_pair_component_count_q50,61.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.989382298430476,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L14,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0317246319371072,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_mean,486.22985068664167,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_population_std,83.323547496152,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_q10,374.464,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_q50,491.5472,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_q90,622.4096000000001,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_iqr,89.39839999999998,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_mad,40.23359999999997,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_lag1_autocorr,0.9450647975010572,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_material_area_normalized_total_variation,0.0205319685451271,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_mean,62.355805243445694,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_population_std,28.5211793636178,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_q10,36.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_q50,61.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_q90,100.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_iqr,64.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_mad,25.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_lag1_autocorr,0.8518511630755402,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X034::slice_component_count_normalized_total_variation,0.0691996516307284,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_mean,8.276899022585912,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_population_std,18.06589708606241,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_q10,2.8192,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_q50,4.3792,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_q90,19.656,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_iqr,6.5504,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_component_area_mad,1.512,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_pair_component_count_mean,60.49125,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_pair_component_count_q50,61.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.9754432962014986,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L15,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.021710054188838,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_mean,401.0439111111112,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_population_std,135.9889706604601,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_q10,204.616,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_q50,380.4288,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_q90,589.8368,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_iqr,218.5264,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_mad,109.4688,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_lag1_autocorr,0.974854163080846,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_material_area_normalized_total_variation,0.0151181350271646,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_mean,22.956304619225968,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_population_std,11.472676690251596,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_q10,1.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_q50,26.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_q90,37.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_iqr,17.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_mad,8.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_lag1_autocorr,0.9842614742051184,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X034::slice_component_count_normalized_total_variation,0.0294036871872958,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_mean,18.76085736624595,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_population_std,54.995224131618784,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_q10,4.0064,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_q50,5.436,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_q90,30.9304,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_iqr,7.691599999999998,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_component_area_mad,1.3192000000000004,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_pair_component_count_mean,22.3825,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_pair_component_count_q50,25.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.9937024106060688,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L16,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0248273876098355,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_mean,471.6391510611736,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_population_std,124.3223583016382,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_q10,312.3152,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_q50,471.776,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_q90,668.592,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_iqr,119.13760000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_mad,60.52799999999991,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_lag1_autocorr,0.9530284182901516,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_material_area_normalized_total_variation,0.0189944112566644,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_mean,53.21223470661673,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_population_std,28.75866954124644,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_q10,6.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_q50,54.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_q90,96.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_iqr,32.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_mad,14.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_lag1_autocorr,0.9775029089646396,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X034::slice_component_count_normalized_total_variation,0.0412968936958917,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_mean,9.996178763173592,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_population_std,39.864507920710025,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_q10,1.768,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_q50,2.248,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_q90,19.477760000000007,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_iqr,4.3408,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_component_area_mad,0.4960000000000002,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_pair_component_count_mean,50.29,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_pair_component_count_q50,51.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.983177129333474,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L17,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0295153249974772,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_mean,488.23011835206,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_population_std,124.60553437101947,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_q10,354.39680000000004,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_q50,461.7616,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_q90,710.2176000000001,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_iqr,122.88480000000004,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_mad,55.11840000000001,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_lag1_autocorr,0.9535976679292606,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_material_area_normalized_total_variation,0.0173800011122648,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_mean,52.12858926342072,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_population_std,30.67187212183196,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_q10,10.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_q50,49.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_q90,101.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_iqr,24.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_mad,12.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_lag1_autocorr,0.9754432079024444,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X034::slice_component_count_normalized_total_variation,0.0426829122260806,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_mean,10.543910368570272,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_population_std,42.202127741976895,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_q10,1.848,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_q50,2.3664,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_q90,20.8352,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_iqr,4.706,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_component_area_mad,0.5792,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_pair_component_count_mean,49.38,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_pair_component_count_q50,46.0,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_pair_total_area_lag1_autocorr,0.9847609925848057,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L18,L,RAW-X035::overlay_pair_total_area_normalized_total_variation,0.0306101486683143,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L19,L,RAW-X034::slice_material_area_mean,523.0840868913857,True,PRM102_BC_raw_table_batch
XREG-v2.7-TECHNICAL,L19,L,RAW-X034::slice_material_area_population_std,259.40768121326226,True,PRM102_BC_raw_table_batch
