model_id,model_family,LIT-X001::solid_chord_x_count,LIT-X001::solid_chord_x_mean_mm,LIT-X001::solid_chord_x_population_std_mm,LIT-X001::solid_chord_x_q10_mm,LIT-X001::solid_chord_x_q50_mm,LIT-X001::solid_chord_x_q90_mm,LIT-X001::solid_chord_x_spanning_line_fraction,LIT-X001::solid_chord_y_count,LIT-X001::solid_chord_y_mean_mm,LIT-X001::solid_chord_y_population_std_mm,LIT-X001::solid_chord_y_q10_mm,LIT-X001::solid_chord_y_q50_mm,LIT-X001::solid_chord_y_q90_mm,LIT-X001::solid_chord_y_spanning_line_fraction,LIT-X001::solid_chord_z_count,LIT-X001::solid_chord_z_mean_mm,LIT-X001::solid_chord_z_population_std_mm,LIT-X001::solid_chord_z_q10_mm,LIT-X001::solid_chord_z_q50_mm,LIT-X001::solid_chord_z_q90_mm,LIT-X001::solid_chord_z_spanning_line_fraction,LIT-X002::C2_x_efold_mm,LIT-X002::C2_x_positive_auc_0_20_mm,LIT-X002::C2_y_efold_mm,LIT-X002::C2_y_positive_auc_0_20_mm,LIT-X002::C2_z_efold_mm,LIT-X002::C2_z_positive_auc_0_20_mm,LIT-X002::S2_x_r10p0_probability,LIT-X002::S2_x_r20p0_probability,LIT-X002::S2_x_r2p5_probability,LIT-X002::S2_x_r5p0_probability,LIT-X002::S2_y_r10p0_probability,LIT-X002::S2_y_r20p0_probability,LIT-X002::S2_y_r2p5_probability,LIT-X002::S2_y_r5p0_probability,LIT-X002::S2_z_r10p0_probability,LIT-X002::S2_z_r20p0_probability,LIT-X002::S2_z_r2p5_probability,LIT-X002::S2_z_r5p0_probability,LIT-X003::L_x_auc_mm,LIT-X003::L_x_half_decay_mm,LIT-X003::L_x_k0,LIT-X003::L_x_k1,LIT-X003::L_y_auc_mm,LIT-X003::L_y_half_decay_mm,LIT-X003::L_y_k0,LIT-X003::L_y_k1,LIT-X003::L_z_auc_mm,LIT-X003::L_z_half_decay_mm,LIT-X003::L_z_k0,LIT-X003::L_z_k1,LIT-X004::chi_solid_26,LIT-X004::chi_solid_26_per_mm3,LIT-X004::chi_void_6,LIT-X004::chi_void_6_per_mm3,LIT-X005::A_xx,LIT-X005::A_xy,LIT-X005::A_xz,LIT-X005::A_yy,LIT-X005::A_yz,LIT-X005::A_zz,LIT-X005::DA,LIT-X005::FA,LIT-X005::lambda1,LIT-X005::lambda2,LIT-X005::lambda3,LIT-X005::trace,LIT-X005::v1_z_alignment,LIT-X009::C2_x_10mm,LIT-X009::C2_x_2p5mm,LIT-X009::C2_y_10mm,LIT-X009::C2_y_2p5mm,LIT-X009::C2_z_10mm,LIT-X009::C2_z_2p5mm,LIT-X012::lacunarity_10mm,LIT-X012::lacunarity_2p5mm,LIT-X012::lacunarity_5mm,LIT-X012::loglog_slope_2p5_to_10mm,LIT-X012::logscale_auc_2p5_to_10mm,LIT-X016::void_chord_x_count,LIT-X016::void_chord_x_mean_mm,LIT-X016::void_chord_x_population_std_mm,LIT-X016::void_chord_x_q10_mm,LIT-X016::void_chord_x_q50_mm,LIT-X016::void_chord_x_q90_mm,LIT-X016::void_chord_x_spanning_line_fraction,LIT-X016::void_chord_y_count,LIT-X016::void_chord_y_mean_mm,LIT-X016::void_chord_y_population_std_mm,LIT-X016::void_chord_y_q10_mm,LIT-X016::void_chord_y_q50_mm,LIT-X016::void_chord_y_q90_mm,LIT-X016::void_chord_y_spanning_line_fraction,LIT-X016::void_chord_z_count,LIT-X016::void_chord_z_mean_mm,LIT-X016::void_chord_z_population_std_mm,LIT-X016::void_chord_z_q10_mm,LIT-X016::void_chord_z_q50_mm,LIT-X016::void_chord_z_q90_mm,LIT-X016::void_chord_z_spanning_line_fraction,LIT-X017::beta0_count,LIT-X017::beta0_density,LIT-X023::axis_power_fraction_x,LIT-X023::axis_power_fraction_y,LIT-X023::axis_power_fraction_z,LIT-X023::peak_wavelength_x,LIT-X023::peak_wavelength_y,LIT-X023::peak_wavelength_z,LIT-X019::solid_void_chord_q50_geomean_ratio,LIT-X019::solid_void_chord_x_q50_ratio,LIT-X019::solid_void_chord_y_q50_ratio,LIT-X019::solid_void_chord_z_q50_ratio,LIT-X024::ect_abs_auc_direction_mean_per_mm3,LIT-X024::ect_total_variation_direction_mean_per_mm3
L12,L,117678,1.6485850158908206,1.6719287225655566,0.625,1.25,3.4375,0.007568359375,125617,1.5443943693926778,1.5716754681380951,0.625,1.25,2.5,0.0068359375,124720,1.5555018240859526,1.6102024308053269,0.625,1.25,2.5,0.007568359375,1.6748012358488991,4.6785968808688807,1.6573956063324911,4.5399053169244734,1.6615765498555732,4.5598381209537191,0.089983622233072894,0.1226530075073242,0.099388631184895798,0.12110355922154011,0.084575653076171806,0.14211845397949219,0.097323608398437497,0.1222147260393415,0.0852425893147786,0.14169502258300781,0.097823588053385396,0.12221363612583699,0.65488264435546073,0.9375,0.29602384567260742,0.24179966243233261,0.612778430469199,0.9375,0.29602384567260742,0.23798424427903539,0.63798279851562267,0.9375,0.29602384567260742,0.23841533510703741,-4954,-0.077406249999999996,-5539,-0.086546874999999995,0.31743511507711458,7.0812036712981865e-06,2.4565352635603392e-06,0.34271088110218861,2.6692702904481588e-06,0.3398540038242952,1.0796250059805199,0.0415026428664311,0.34271088558130869,0.33985400159803908,0.31743511282425069,1.0000000000035985,0.00093457051683560005,0.089983622233072894,0.099388631184895798,0.084575653076171806,0.097323608398437497,0.0852425893147786,0.097823588053385396,1.0040748424691652,1.1392237778507963,1.0145190407245157,-0.091092176832956895,1.4460217105889797,127548,3.6171309036597998,6.1138400267408288,0.9375,2.5,4.375,0.20166015625,135895,3.3949579638691638,5.8889182143747369,0.9375,2.5,4.0625,0.1993408203125,134898,3.4200493150380287,5.9795276376019215,0.9375,2.5,4.0625,0.205322265625,1,1.5625e-05,0.053156188545344298,0.046793275471662302,0.0454180054756496,4,4,4,0.5,0.5,0.5,0.5,0.038258793757511997,0.081028846153846104
L13,L,81088,2.41829863851618,0.67086695781718531,1.25,2.5,3.125,0,81088,2.41829863851618,0.67086695781718531,1.25,2.5,3.125,0,81088,2.41829863851618,0.6711038792242725,1.25,2.5,3.125,0,1.2173632003007575,4.5672572657406647,1.2173632003007575,4.5672572657406647,1.2173722992754683,4.5667628055549407,0.074216206868489495,0,0.027016194661458302,0.00048392159598209999,0.074216206868489495,0,0.027016194661458302,0.00048392159598209999,0.074239095052083301,0,0.027018229166666598,0.00048392159598209999,0.39860734175088641,1.5625,0.29921722412109369,0.26260303887795278,0.39860734175088641,1.5625,0.29921722412109369,0.26260303887795278,0.39862767654552961,1.5625,0.29921722412109369,0.26260303887795278,-838,-0.013093749999999999,-1135,-0.017734375,0.33333497235014398,-2.0882188903820823e-05,-2.0882188903823761e-05,0.33333497235016901,-3.431917055357252e-16,0.33333005529967641,1.0001779748172677,8.9004026627639347e-05,0.33336339449301111,0.33333253074576757,0.33330407476121099,0.99999999999998956,0.45061222411289309,0.074216206868489495,0.027016194661458302,0.074216206868489495,0.027016194661458302,0.074239095052083301,0.027018229166666598,1.0001159477957582,1.5497208499904391,1.0164052973233055,-0.315920549877511,1.5882245597825937,90120,5.0961495783399924,3.8252655247613454,2.1875,5.3125,6.25,0.0546875,90120,5.0961495783399924,3.8252655247613454,2.1875,5.3125,6.25,0.0546875,90116,5.0963757823250031,3.8251906700852558,2.1875,5.3125,6.25,0.0546875,1,1.5625e-05,0.0037677481065103999,0.0037677481065103999,0.0037621362653809999,2,2,2,0.47058823529411759,0.47058823529411759,0.47058823529411759,0.47058823529411759,0.0063798734224759001,0.0153942307692307
L14,L,107695,1.8146675797390777,0.7335349867332378,0.9375,1.875,2.8125,0,107699,1.8146001819886908,0.73356022674504018,0.9375,1.875,2.8125,0,107726,1.814145378088855,0.73389343123633344,0.9375,1.875,2.8125,0,1.4895805050133399,3.8145028243274761,1.4895736801973225,3.814510068741479,1.4896180426193462,3.8144310812597775,0.077337900797526005,0.070238113403320299,0.076179504394531194,0.076047624860491006,0.0773385365804036,0.070238113403320299,0.076178487141927001,0.076047624860491006,0.0773232777913411,0.070238113403320299,0.076185099283854099,0.076033455984932996,0.32105292955071368,1.25,0.29820346832275391,0.24879419522022639,0.32104739541378718,1.25,0.29820346832275391,0.2487922728531004,0.32103076232513089,1.25,0.29820346832275391,0.248779296875,-2334,-0.036468750000000001,-2635,-0.041171874999999997,0.33327998427098288,9.2603445662405313e-06,6.9442735980746633e-06,0.33329432157468769,-3.0562552474222297e-06,0.3334256941553278,1.0004531266867318,0.00024358444449460001,0.33342607641747912,0.33329886299001737,0.33327506059350198,1.0000000000009983,0.998733096109644,0.077337900797526005,0.076179504394531194,0.0773385365804036,0.076178487141927001,0.0773232777913411,0.076185099283854099,1.0010270534965351,1.293466227789315,1.012869781937527,-0.18488071068013209,1.4972786079928759,118519,3.880638336469258,6.4310216264046085,0.625,2.5,5.625,0.205078125,118523,3.8805073698775767,6.4309457009969631,0.625,2.5,5.625,0.205078125,118542,3.8798853992677702,6.4309471645809975,0.625,2.5,5.625,0.205078125,1,1.5625e-05,0.024841495727982402,0.024843684653438499,0.024852510445378999,2,2,2,0.75,0.75,0.75,0.75,0.0179227858323317,0.038570913461538403
L15,L,100190,1.947980087833117,1.0435455378074039,0.9375,1.875,3.4375,0,100193,1.947921761001268,1.0435684739050757,0.9375,1.875,3.4375,0,87929,2.2196104243196211,1.0756114500201708,0.9375,2.1875,3.75,0,1.4952573314989386,4.239625000279327,1.4952435670512421,4.2395310963996637,1.6268673792066664,5.2477994972515356,0.078008651733398396,0.098727226257324205,0.076792907714843706,0.087650299072265597,0.078006744384765597,0.098724365234375,0.076790873209635402,0.087646484375,0.1149171193440755,0.092875480651855399,0.094672139485677001,0.0899641854422433,0.38347575223168717,1.25,0.29780292510986328,0.25199733944389763,0.3834729531466346,1.25,0.29780292510986328,0.25199589766855313,0.41915084575623701,1.25,0.29780292510986328,0.25788987527682089,-2334,-0.036468750000000001,-2735,-0.042734374999999998,0.35129923850447181,-4.5722767415878879e-06,8.8387051351545076e-06,0.35131407144782328,-8.3026902194830759e-06,0.29738669004732621,1.1813419516796422,0.093121783117078902,0.35131536960239651,0.35129794307701812,0.29738668732020668,0.99999999999962141,0.00019282823534829999,0.078008651733398396,0.076792907714843706,0.078006744384765597,0.076790873209635402,0.1149171193440755,0.094672139485677001,1.0104028566324892,1.4646312172315894,1.0748302919669384,-0.26780341395061641,1.6027970315016471,106858,4.3065739111718351,7.0549382504697444,0.625,2.8125,5.9375,0.2291259765625,106861,4.3064530090491386,7.0548419232311073,0.625,2.8125,5.9375,0.2291259765625,94553,4.8670256364155549,6.9281068639743388,0.625,4.0625,6.875,0.192626953125,1,1.5625e-05,0.079220484172677602,0.079224334039918506,0.012082190079784699,8,8,4,0.62085577222145427,0.66666666666666663,0.66666666666666663,0.53846153846153844,0.0179934786283052,0.038062499999999999
L16,L,57977,2.8725291926108629,2.1471091783761431,1.25,2.1875,5.625,0,57297,2.9066203291620853,2.1688614592518536,1.25,2.1875,5.625,0,57096,2.916852756760544,2.1469582962420608,1.25,2.1875,5.625,0,1.8006276349975232,3.0079858632653518,1.8192788394594339,2.5716394431068785,1.7879230928329244,2.8351832091820874,0.080116907755533803,0.070748329162597601,0.0877700805664062,0.076218196323939696,0.071959177652994796,0.070631980895996094,0.089475504557291599,0.073537009102957504,0.080546696980794197,0.073233604431152302,0.086588033040364498,0.072562081473214204,0.60832484558216737,1.875,0.25412082672119141,0.2282585083968996,0.61409331274713241,1.875,0.25412082672119141,0.2285853108083169,0.61239827962313953,1.875,0.25412082672119141,0.2286819097563976,-463,-0.0072343750000000004,-391,-0.0061093750000000002,0.33542338271747407,-0.00050729938477669999,0.00058588826873619997,0.33062262597228248,-0.0014440796760598999,0.33395399130979098,1.0174527276160352,0.0088671466729680001,0.3358304410620821,0.33409973657927411,0.33006982235819138,0.99999999999954758,0.4322209745808645,0.080116907755533803,0.0877700805664062,0.071959177652994796,0.089475504557291599,0.080546696980794197,0.086588033040364498,1.0143449295912756,2.0801843022051552,1.2428449889940858,-0.51808151442098604,1.9339566060843216,68267,7.1604051005610323,6.2505762722998481,0.625,6.25,14.6875,0.03668212890625,67096,7.2853728240133542,6.3461475797547591,0.625,6.25,14.6875,0.037841796875,61386,7.9630432834848337,6.3610221147460679,2.1875,6.875,14.6875,0.046630859375,1,1.5625e-05,0.032121647993397701,0.031542129269359301,0.039730063781784501,8,8,8,0.33905525715301238,0.34999999999999998,0.34999999999999998,0.31818181818181818,0.0034914738581729998,0.0073762019230769003
L17,L,102453,1.8883018310835209,1.4122967297677969,0.9375,1.5625,3.75,0,102833,1.8813239670144799,1.4113120284875449,0.9375,1.5625,3.75,0,102812,1.8817082393105864,1.3841095835602384,0.625,1.5625,3.75,0,1.615134366337484,2.4168828167418401,1.6119204696496376,2.5317719064248694,1.5970109348655721,2.3185121650991607,0.10573768615722649,0.094258308410644503,0.091630045572916596,0.11161422729492181,0.10820070902506509,0.097514152526855399,0.091224161783854105,0.1157820565359933,0.1040299733479817,0.099691390991210896,0.089319864908854102,0.1168403625488281,0.45227930362526531,1.25,0.29519987106323242,0.24828620970718501,0.45229938913358708,1.25,0.29519987106323242,0.24810358483021649,0.4456364610426492,1.25,0.29519987106323242,0.2481136772576279,-2497,-0.039015624999999998,-2217,-0.034640625000000001,0.33113325036098418,9.6358136258355606e-05,0.0003688541587146,0.33239229555735528,-0.00042433645021800002,0.3364744540818238,1.0164490009666598,0.0085493590928100004,0.33654168822294411,0.33236281372184467,0.33109549805537458,1.0000000000001634,0.99280113463414199,0.10573768615722649,0.091630045572916596,0.10820070902506509,0.091224161783854105,0.1040299733479817,0.089319864908854102,1.0027753706657867,1.322420876022415,1.0096782489461504,-0.19959146858725549,1.505707242849974,110440,4.182341656102861,3.6712746452147655,0.625,3.4375,8.4375,0.00653076171875,110863,4.1663838476317618,3.6288523392779823,0.625,3.75,8.4375,0.0069580078125,104918,4.4024649011609069,3.8513474395323462,1.25,3.75,8.4375,0.01068115234375,1,1.5625e-05,0.0284285657311662,0.023591459866533701,0.029366210638309999,5,5,5,0.42892854100007449,0.45454545454545447,0.41666666666666669,0.41666666666666669,0.0192027587890625,0.039188701923076899
L18,L,102883,1.957545221270764,1.5011250991388625,0.9375,1.5625,4.0625,0,103015,1.9550368878318689,1.5008728306300634,0.9375,1.5625,4.0625,0,103135,1.9527621563969555,1.4719427538719918,0.9375,1.5625,4.0625,0,1.6388692507169915,2.0632804860027298,1.6239601368583314,2.1358224084224711,1.6266841356970465,2.1686926292336501,0.1002171834309895,0.10494899749755859,0.10204620361328121,0.11448124476841511,0.1033782958984375,0.10361480712890619,0.1001617431640625,0.11951610020228789,0.10531870524088539,0.1029529571533203,0.10050862630208331,0.11758858816964279,0.49892212396003449,1.25,0.30730915069580078,0.2602841835322342,0.49996420539331959,1.25,0.30730915069580078,0.26022074541707679,0.49105434895478178,1.25,0.30730915069580078,0.26016307440329722,-2421,-0.037828124999999997,-2073,-0.032390624999999999,0.33229394222989012,0.00033433965767120001,0.0005458348484155,0.33237116250963389,-0.00046609285849020003,0.33533489526082361,1.0109519368952908,0.0057181765970208999,0.33548266731867737,0.33266904684825122,0.3318482858334193,1.0000000000003475,0.97945704307390757,0.1002171834309895,0.10204620361328121,0.1033782958984375,0.1001617431640625,0.10531870524088539,0.10050862630208331,1.0284082153342371,1.3409766973395196,1.0448533450140762,-0.19143556352447141,1.5454033861356782,109872,4.1317339722586279,3.7673637004167189,0.625,3.4375,8.4375,0.0037841796875,109752,4.1362515033894596,3.8204173091781559,0.625,3.4375,8.4375,0.00372314453125,104720,4.3350064457601221,3.7863838887613488,0.9375,3.4375,8.75,0.00262451171875,1,1.5625e-05,0.030858474221109201,0.026106806877088901,0.028116638309974601,4.4444444444444446,5,4.4444444444444446,0.45454545454545447,0.45454545454545447,0.45454545454545447,0.45454545454545447,0.018627389761117701,0.037990384615384599
L19,L,75107,2.8394365704927642,3.0255745826688978,1.25,2.1875,4.6875,0.00067138671875,75267,2.8334005938857665,3.1856027228793047,1.25,2.1875,4.6875,0.00274658203125,48190,4.4254318842083418,4.7712018214517267,1.875,2.1875,10.3125,0.00335693359375,1.8114160220477089,4.1937786017372165,1.7656528594601073,4.2034141360181314,2.4360070157409202,3.1069636862277936,0.1362412770589192,0.1416292190551757,0.13390045166015621,0.14695521763392849,0.1393928527832031,0.13377952575683591,0.128936767578125,0.1540423801967076,0.1147054036458333,0.12156295776367181,0.18300374348958329,0.14536176409040169,1.1863923021733025,1.875,0.32541131973266602,0.29187780665600388,1.31297668278167,1.5625,0.32541131973266602,0.29180091197096458,1.9067275769468548,3.125,0.32541131973266602,0.30481389563853339,-482,-0.0075312499999999998,-335,-0.0052343750000000003,0.37700328230965691,0.00078524225858779995,-0.00069763196923209995,0.37871722040890199,-0.0016939446137315,0.24427949727997289,1.5518540076987239,0.2274343097729791,0.37904747063245742,0.37669793534369289,0.24425459402238139,0.99999999999853184,0.0135896991221974,0.1362412770589192,0.13390045166015621,0.1393928527832031,0.128936767578125,0.1147054036458333,0.18300374348958329,1.023665525200508,1.7865559538466096,1.1600911765860262,-0.40171834804275153,1.7780624757183283,83438,5.2985263009659871,5.2366711219259061,0.625,4.375,11.5625,0.0172119140625,83956,5.265834931392634,5.0675064212032286,0.625,4.0625,10.9375,0.01165771484375,37773,11.704085921160615,8.6255628518358503,1.875,10,22.5,0.0079345703125,1,1.5625e-05,0.0306763855509803,0.035067066433443497,0.12737798829355029,6.6666666666666661,5.7142857142857135,40,0.38906687009858248,0.5,0.53846153846153844,0.21875,0.0036282442533051998,0.0077451923076923002
L2,L,84036,2.297675996001713,0.8505318700908896,1.5625,1.875,3.4375,0,84036,2.297675996001713,0.8505318700908896,1.5625,1.875,3.4375,0,84036,2.297675996001713,0.8505318700908896,1.5625,1.875,3.4375,0,1.4467077002839497,4.6706124270922773,1.4467077002839497,4.6706124270922773,1.4467077002839497,4.6706124270922773,0.079554239908854102,0.0652618408203125,0.067614746093749997,0.069771902901785698,0.079554239908854102,0.0652618408203125,0.067614746093749997,0.069771902901785698,0.079554239908854102,0.0652618408203125,0.067614746093749997,0.069771902901785698,0.39483711185678,1.25,0.29462814331054688,0.2565610390009842,0.39483711185678,1.25,0.29462814331054688,0.2565610390009842,0.39483711185678,1.25,0.29462814331054688,0.2565610390009842,-1260,-0.0196875,-959,-0.014984374999999999,0.33333333333177262,1.5120726739994881e-20,1.7736451851314174e-20,0.33333333333203491,-5.6788768864168939e-20,0.33333333333203941,1.0000000000008005,4.5829042767351499e-13,0.33333333333203941,0.33333333333203491,0.33333333333177262,0.99999999999584677,0.99997229994726278,0.079554239908854102,0.067614746093749997,0.079554239908854102,0.067614746093749997,0.079554239908854102,0.067614746093749997,1.0118152278175436,1.6509522789241518,1.1128288287952159,-0.35317628125604827,1.6941990600175507,86972,5.315187646598905,8.2274065373281289,0.9375,3.75,5.625,0.27099609375,86972,5.315187646598905,8.2274065373281289,0.9375,3.75,5.625,0.27099609375,86972,5.315187646598905,8.2274065373281289,0.9375,3.75,5.625,0.27099609375,1,1.5625e-05,0.053847991994892097,0.053847991994892097,0.053847991994892097,8,8,8,0.5,0.5,0.5,0.5,0.0096902231069710999,0.020336538461538399
L20,L,148838,1.327536062699042,1.0767993236906968,0.625,1.25,2.1875,0.00030517578125,149016,1.3259503174155796,1.0559063417930641,0.625,1.25,2.1875,0,67589,2.9233723312965125,2.937880202187896,0.9375,1.5625,6.875,0,1.6836194546372396,2.2483328761216672,1.6907148641023453,2.2722039254017261,2.1699707775974133,2.6149994679372028,0.10354677836100259,0.1008558273315429,0.1038228352864583,0.097076960972377196,0.1052589416503906,0.10305213928222649,0.10465240478515619,0.0969679696219308,0.097592671712239495,0.10357666015625,0.148126729329427,0.10557992117745529,0.3658093259290463,0.9375,0.30149507522583008,0.23233873262180119,0.36135184599334602,0.9375,0.30149507522583008,0.2322531872846948,0.97218330251191964,2.1875,0.30149507522583008,0.27138633427657483,-2987,-0.046671875000000002,-2819,-0.044046874999999999,0.41392045060092508,-0.0010920431799030001,-0.00043352556563169999,0.4144907107958774,-0.00052486818026399997,0.17158883860289509,2.420547705288433,0.39749435313604992,0.41533432648384372,0.4130787530943239,0.17158692042153009,0.99999999999969758,0.00061739758826049999,0.10354677836100259,0.1038228352864583,0.1052589416503906,0.10465240478515619,0.097592671712239495,0.148126729329427,1.0023738597386065,1.1652541212448126,1.0210123553447712,-0.10861195911403231,1.458954447184849,155602,2.9419428252850222,3.0406814394290715,0.625,2.1875,5.9375,0.01702880859375,155775,2.9386755737441823,3.1214555203151786,0.625,2.1875,5.9375,0.017333984375,83973,5.4514211413192335,5.6291514890212673,0.3125,4.0625,11.5625,0.00299072265625,1,1.5625e-05,0.023805938420582599,0.022295825759464101,0.037607385834765597,3.0769230769230766,3.0769230769230766,40,0.5007837003421215,0.5714285714285714,0.5714285714285714,0.38461538461538458,0.022828843336838898,0.046867788461538398
L3,L,171568,1.1852297631259909,2.3676556882167588,0.3125,0.9375,1.875,0.03515625,171568,1.1852297631259909,2.3676556882167588,0.3125,0.9375,1.875,0.03515625,171568,1.1852297631259909,2.3676556882167588,0.3125,0.9375,1.875,0.03515625,1.8002654331316867,4.6432155724246043,1.8002654331316867,4.6432155724246043,1.8002654331316867,4.6432155724246043,0.1218363444010416,0.12435150146484369,0.12242431640625,0.11926705496651779,0.1218363444010416,0.12435150146484369,0.12242431640625,0.11926705496651779,0.1218363444010416,0.12435150146484369,0.12242431640625,0.11926705496651779,1.6137263282148486,0.9375,0.31028366088867188,0.2302726685531496,1.6137263282148486,0.9375,0.31028366088867188,0.2302726685531496,1.6137263282148486,0.9375,0.31028366088867188,0.2302726685531496,-3767,-0.058859374999999999,-3016,-0.047125,0.33333333334025028,8.2047787051313361e-20,8.9790647449217691e-20,0.33333333334021059,-2.277389920461488e-19,0.33333333334020848,1.0000000000001257,7.055537201285768e-14,0.33333333334025028,0.3333333333402107,0.33333333334020848,1.0000000000206697,0,0.1218363444010416,0.12242431640625,0.1218363444010416,0.12242431640625,0.1218363444010416,0.12242431640625,1.0055397760773224,1.1967065741306273,1.0196422612047995,-0.1255496516897017,1.4700025828064094,174728,2.5869494299711562,3.3511285446986321,0.3125,1.875,6.5625,0.0458984375,174728,2.5869494299711562,3.3511285446986321,0.3125,1.875,6.5625,0.0458984375,174728,2.5869494299711562,3.3511285446986321,0.3125,1.875,6.5625,0.0458984375,1,1.5625e-05,0.091594645075764203,0.091594645075764203,0.091594645075764203,4,4,4,0.5,0.5,0.5,0.5,0.029053734412560001,0.1063930288461538
L4,L,102108,1.9032390948799311,3.821009999547663,0.625,1.5625,2.5,0.059326171875,102052,1.904283478030808,3.822470521781459,0.625,1.5625,2.5,0.059326171875,102108,1.9032390948799311,3.8206585611745241,0.625,1.5625,2.5,0.0592041015625,1.6815611208697578,5.1151528485052697,1.6816701984594975,5.1170229724524043,1.68150876865265,5.1145121043643478,0.096591949462890597,0.12268829345703119,0.10049336751302081,0.1088720049176897,0.096605300903320299,0.1226835250854492,0.1005060831705729,0.1088883536202567,0.096584320068359306,0.12267494201660149,0.1004872639973958,0.1088681902204241,2.6018460984549838,1.25,0.2965331077575683,0.24979574849286409,2.6030012918316219,1.25,0.2965331077575683,0.2498226616326279,2.601031774814063,1.25,0.2965331077575683,0.24979574849286409,-1479,-0.023109375000000001,-1480,-0.023125,0.33336952568131728,3.4455145978316299e-06,-1.2415127396066749e-06,0.33326598724791517,-1.2415127396082243e-06,0.333364487067076,1.0003123157161748,0.00017551724039049999,0.33336994228884248,0.33336419958378,0.33326585812368598,0.9999999999963084,0.2293343671775907,0.096591949462890597,0.10049336751302081,0.096605300903320299,0.1005060831705729,0.096584320068359306,0.1004872639973958,1.0017921837556489,1.3901681519055118,1.0380591857909487,-0.23633806924286629,1.5485180792227258,105962,4.3508433447839794,5.0734734524702132,0.9375,3.125,6.875,0.1025390625,105903,4.3532672587178833,5.0881746844628326,0.9375,3.125,6.875,0.103515625,105966,4.3506791093369568,5.0734315845869222,0.9375,3.125,6.875,0.1025390625,1,1.5625e-05,0.016789277736762798,0.016751811867317699,0.0167865964609599,4,4,4,0.5,0.5,0.5,0.5,0.011214078463040801,0.031914663461538401
L5,L,121584,1.6014031451506778,2.3019574157840998,0.625,1.25,2.8125,0.02294921875,111468,1.7467344888219041,2.4228772425983829,0.625,1.5625,3.125,0.02294921875,121584,1.6014031451506778,2.3019574157840998,0.625,1.25,2.8125,0.02294921875,1.5251951880647254,3.692397859918108,1.7803855561342985,5.0474700415409686,1.5251951880647254,3.692397859918108,0.082265218098958301,0.1063079833984375,0.080721028645833304,0.082933698381696397,0.1113535563151041,0.094947814941406194,0.1117350260416666,0.105499267578125,0.082265218098958301,0.1063079833984375,0.080721028645833304,0.082933698381696397,1.1870659774739569,0.9375,0.29709625244140619,0.24100332185039369,1.2176295330039382,1.25,0.29709625244140619,0.24586498831200779,1.1870659774739569,0.9375,0.29709625244140619,0.24100332185039369,-2759,-0.043109374999999998,-2460,-0.038437499999999999,0.3477313684594372,-4.0502060244678145e-21,1.0253686137893201e-20,0.30453726308735329,-2.7244044068382243e-19,0.34773136845978159,1.141835205762779,0.0746751910208419,0.34773136845978159,0.3477313684594372,0.30453726308735329,1.0000000000065721,1,0.082265218098958301,0.080721028645833304,0.1113535563151041,0.1117350260416666,0.082265218098958301,0.080721028645833304,1.0059227766638112,1.3102910591314332,1.0288600349570751,-0.19068388108583439,1.5158899773490089,124112,3.7116072579605519,3.0894128317920302,0.9375,3.125,6.875,0.029296875,113804,4.0477926962145441,6.1498831843554242,0.625,2.5,6.875,0.17138671875,124112,3.7116072579605519,3.0894128317920302,0.9375,3.125,6.875,0.029296875,1,1.5625e-05,0.088333811654946498,0.0130722157391238,0.088333811654946498,4,2,4,0.46415888336127792,0.40000000000000002,0.625,0.40000000000000002,0.021153268667367699,0.047657451923076903
L6,L,87136,2.2724247153874404,4.1327235365695589,0.625,1.5625,3.4375,0.035400390625,87136,2.2724247153874404,4.1326345868491048,0.625,1.5625,3.4375,0.035400390625,100132,1.9774897135780769,1.130226966361183,0.9375,1.5625,4.0625,0,1.9098538958877715,6.9118932986626049,1.9096312100567008,6.9111515700019561,1.3723521651303854,3.9719238454444783,0.12892405192057291,0.1270942687988281,0.1276713053385416,0.13072640555245529,0.12891896565755209,0.12707138061523429,0.12765096028645831,0.13070460728236599,0.075383504231770801,0.073497772216796806,0.059338378906250003,0.058240618024553499,2.566835159269572,1.5625,0.3021392822265625,0.2626414862204724,2.566780780268231,1.5625,0.3021392822265625,0.2626414862204724,0.40759846068156658,1.25,0.3021392822265625,0.2563957154281496,-1210,-0.018906249999999999,-1169,-0.018265625000000001,0.29703954344072969,0.00026361880641789998,7.9569680364492033e-21,0.29703954344073108,5.1843032701311858e-19,0.40592091311837541,1.3677690116492822,0.18639291292538371,0.40592091311837541,0.2973031622471482,0.2967759246343124,0.99999999999983602,1,0.12892405192057291,0.1276713053385416,0.12891896565755209,0.12765096028645831,0.075383504231770801,0.059338378906250003,1.0035650017637243,1.4921282045391775,1.0529174167301327,-0.28611871690611368,1.594768093514686,96064,4.7608885742838112,7.539774489811542,0.9375,3.125,6.25,0.23828125,96064,4.7608885742838112,7.5397291873706207,0.9375,3.125,6.25,0.23828125,100948,4.5305503823750843,3.64350395698643,1.875,4.0625,6.5625,0.0467529296875,1,1.5625e-05,0.0054240413664005003,0.0054202913611621998,0.074039448608549496,4,4,4,0.45813016353708941,0.5,0.5,0.38461538461538458,0.0092225999098556992,0.021069711538461499
