bank_version,model_id,model_family,candidate_id,value,finite,source_bank
XREG-v0.3-TECHNICAL,T17,T,LIT-X005::trace,1.0000000000031688,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X005::trace,0.99999999999781919,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X005::trace,0.99999999999763323,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X005::trace,1.0000000000076184,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X005::trace,0.9999999999989424,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X005::trace,0.9999999999991076,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X005::trace,1.0000000000164122,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X005::trace,1.0000000000020457,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X005::trace,1.0000000000020648,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,B2,B,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,B3,B,LIT-X005::v1_z_alignment,0.0057888230530703999,True,PRM082_existing
XREG-v0.3-TECHNICAL,B4,B,LIT-X005::v1_z_alignment,0.013992799011013199,True,PRM082_existing
XREG-v0.3-TECHNICAL,B5,B,LIT-X005::v1_z_alignment,0.051734828598975498,True,PRM082_existing
XREG-v0.3-TECHNICAL,C1,C,LIT-X005::v1_z_alignment,0.097877650326257004,True,PRM082_existing
XREG-v0.3-TECHNICAL,C10,C,LIT-X005::v1_z_alignment,0.8267825262326195,True,PRM082_existing
XREG-v0.3-TECHNICAL,C11,C,LIT-X005::v1_z_alignment,0.0048454912685076002,True,PRM082_existing
XREG-v0.3-TECHNICAL,C12,C,LIT-X005::v1_z_alignment,0.00038051895809000001,True,PRM082_existing
XREG-v0.3-TECHNICAL,C13,C,LIT-X005::v1_z_alignment,0.055679967409834497,True,PRM082_existing
XREG-v0.3-TECHNICAL,C14,C,LIT-X005::v1_z_alignment,0.9996622899534362,True,PRM082_existing
XREG-v0.3-TECHNICAL,C2,C,LIT-X005::v1_z_alignment,0.99991321373399999,True,PRM082_existing
XREG-v0.3-TECHNICAL,C3,C,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,C4,C,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,C5,C,LIT-X005::v1_z_alignment,0.97402211052659959,True,PRM082_existing
XREG-v0.3-TECHNICAL,C6,C,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,C7,C,LIT-X005::v1_z_alignment,0.060745345448009302,True,PRM082_existing
XREG-v0.3-TECHNICAL,C8,C,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,C9,C,LIT-X005::v1_z_alignment,0.71440547291007805,True,PRM082_existing
XREG-v0.3-TECHNICAL,F1,F,LIT-X005::v1_z_alignment,0.95528991455305201,True,PRM082_existing
XREG-v0.3-TECHNICAL,F2,F,LIT-X005::v1_z_alignment,0.2091657853534889,True,PRM082_existing
XREG-v0.3-TECHNICAL,L1,L,LIT-X005::v1_z_alignment,0.99999975796806395,True,PRM082_existing
XREG-v0.3-TECHNICAL,L10,L,LIT-X005::v1_z_alignment,1,True,PRM082_existing
XREG-v0.3-TECHNICAL,L11,L,LIT-X005::v1_z_alignment,0.0002078369951326,True,PRM082_existing
XREG-v0.3-TECHNICAL,L12,L,LIT-X005::v1_z_alignment,0.00093457051683560005,True,PRM082_existing
XREG-v0.3-TECHNICAL,L13,L,LIT-X005::v1_z_alignment,0.45061222411289309,True,PRM082_existing
XREG-v0.3-TECHNICAL,L14,L,LIT-X005::v1_z_alignment,0.998733096109644,True,PRM082_existing
XREG-v0.3-TECHNICAL,L15,L,LIT-X005::v1_z_alignment,0.00019282823534829999,True,PRM082_existing
XREG-v0.3-TECHNICAL,L16,L,LIT-X005::v1_z_alignment,0.4322209745808645,True,PRM082_existing
XREG-v0.3-TECHNICAL,L17,L,LIT-X005::v1_z_alignment,0.99280113463414199,True,PRM082_existing
XREG-v0.3-TECHNICAL,L18,L,LIT-X005::v1_z_alignment,0.97945704307390757,True,PRM082_existing
XREG-v0.3-TECHNICAL,L19,L,LIT-X005::v1_z_alignment,0.0135896991221974,True,PRM082_existing
XREG-v0.3-TECHNICAL,L2,L,LIT-X005::v1_z_alignment,0.99997229994726278,True,PRM082_existing
XREG-v0.3-TECHNICAL,L20,L,LIT-X005::v1_z_alignment,0.00061739758826049999,True,PRM082_existing
XREG-v0.3-TECHNICAL,L3,L,LIT-X005::v1_z_alignment,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,L4,L,LIT-X005::v1_z_alignment,0.2293343671775907,True,PRM082_existing
XREG-v0.3-TECHNICAL,L5,L,LIT-X005::v1_z_alignment,1,True,PRM082_existing
XREG-v0.3-TECHNICAL,L6,L,LIT-X005::v1_z_alignment,1,True,PRM082_existing
XREG-v0.3-TECHNICAL,L7,L,LIT-X005::v1_z_alignment,0.99999991063994798,True,PRM082_existing
XREG-v0.3-TECHNICAL,L8,L,LIT-X005::v1_z_alignment,0.54185870077592946,True,PRM082_existing
XREG-v0.3-TECHNICAL,L9,L,LIT-X005::v1_z_alignment,1.1155754004565494e-16,True,PRM082_existing
XREG-v0.3-TECHNICAL,T1,T,LIT-X005::v1_z_alignment,0.94314538547954363,True,PRM082_existing
XREG-v0.3-TECHNICAL,T10,T,LIT-X005::v1_z_alignment,0.19356829849442239,True,PRM082_existing
XREG-v0.3-TECHNICAL,T11,T,LIT-X005::v1_z_alignment,0.2746067970254335,True,PRM082_existing
XREG-v0.3-TECHNICAL,T12,T,LIT-X005::v1_z_alignment,0.57149948416754526,True,PRM082_existing
XREG-v0.3-TECHNICAL,T13,T,LIT-X005::v1_z_alignment,0.90962686417599758,True,PRM082_existing
XREG-v0.3-TECHNICAL,T14,T,LIT-X005::v1_z_alignment,0.17399726167294319,True,PRM082_existing
XREG-v0.3-TECHNICAL,T15,T,LIT-X005::v1_z_alignment,0.79248872372598533,True,PRM082_existing
XREG-v0.3-TECHNICAL,T16,T,LIT-X005::v1_z_alignment,0.27136517038024049,True,PRM082_existing
XREG-v0.3-TECHNICAL,T17,T,LIT-X005::v1_z_alignment,0.8679671920077594,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X005::v1_z_alignment,0.99999941130020076,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X005::v1_z_alignment,0.91772133725333715,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X005::v1_z_alignment,0.44610091912617189,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X005::v1_z_alignment,0.86653801529392227,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X005::v1_z_alignment,0.66749700634649056,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X005::v1_z_alignment,0.015097943967098499,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X005::v1_z_alignment,0.3718196878897444,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X005::v1_z_alignment,0.055905592605003301,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X009::C2_x_10mm,0.1675211588541666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B2,B,LIT-X009::C2_x_10mm,0.140625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B3,B,LIT-X009::C2_x_10mm,0.1188151041666666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B4,B,LIT-X009::C2_x_10mm,0.1230875651041666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B5,B,LIT-X009::C2_x_10mm,0.05401611328125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C1,C,LIT-X009::C2_x_10mm,0.0876617431640625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C10,C,LIT-X009::C2_x_10mm,0.10711669921875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C11,C,LIT-X009::C2_x_10mm,0.14368184407552079,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C12,C,LIT-X009::C2_x_10mm,0.1218617757161458,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C13,C,LIT-X009::C2_x_10mm,0.1318206787109375,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C14,C,LIT-X009::C2_x_10mm,0.15282185872395829,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C2,C,LIT-X009::C2_x_10mm,0.1125895182291666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C3,C,LIT-X009::C2_x_10mm,0.16748046875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C4,C,LIT-X009::C2_x_10mm,0.13458251953125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C5,C,LIT-X009::C2_x_10mm,0.134466807047526,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C6,C,LIT-X009::C2_x_10mm,0.1507364908854166,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C7,C,LIT-X009::C2_x_10mm,0.1187082926432291,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C8,C,LIT-X009::C2_x_10mm,0.1125742594401041,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C9,C,LIT-X009::C2_x_10mm,0.1041781107584635,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F1,F,LIT-X009::C2_x_10mm,0.10323333740234369,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F2,F,LIT-X009::C2_x_10mm,0.094437281290690095,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L1,L,LIT-X009::C2_x_10mm,0.1121826171875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L10,L,LIT-X009::C2_x_10mm,0.2034759521484375,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L11,L,LIT-X009::C2_x_10mm,0.13348070780436189,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L12,L,LIT-X009::C2_x_10mm,0.089983622233072894,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L13,L,LIT-X009::C2_x_10mm,0.074216206868489495,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L14,L,LIT-X009::C2_x_10mm,0.077337900797526005,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L15,L,LIT-X009::C2_x_10mm,0.078008651733398396,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L16,L,LIT-X009::C2_x_10mm,0.080116907755533803,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L17,L,LIT-X009::C2_x_10mm,0.10573768615722649,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L18,L,LIT-X009::C2_x_10mm,0.1002171834309895,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L19,L,LIT-X009::C2_x_10mm,0.1362412770589192,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L2,L,LIT-X009::C2_x_10mm,0.079554239908854102,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L20,L,LIT-X009::C2_x_10mm,0.10354677836100259,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L3,L,LIT-X009::C2_x_10mm,0.1218363444010416,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L4,L,LIT-X009::C2_x_10mm,0.096591949462890597,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L5,L,LIT-X009::C2_x_10mm,0.082265218098958301,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L6,L,LIT-X009::C2_x_10mm,0.12892405192057291,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L7,L,LIT-X009::C2_x_10mm,0.1365000406901041,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L8,L,LIT-X009::C2_x_10mm,0.091617584228515597,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L9,L,LIT-X009::C2_x_10mm,0.124267578125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T1,T,LIT-X009::C2_x_10mm,0.064886093139648396,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T10,T,LIT-X009::C2_x_10mm,0.22683842976888019,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T11,T,LIT-X009::C2_x_10mm,0.041725794474283803,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T12,T,LIT-X009::C2_x_10mm,0.041773478190104102,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T13,T,LIT-X009::C2_x_10mm,0.082942962646484306,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T14,T,LIT-X009::C2_x_10mm,0.089928309122721303,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T15,T,LIT-X009::C2_x_10mm,0.054531733194986901,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T16,T,LIT-X009::C2_x_10mm,0.096895853678385394,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T17,T,LIT-X009::C2_x_10mm,0.086360295613606697,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T2,T,LIT-X009::C2_x_10mm,0.15318806966145829,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T3,T,LIT-X009::C2_x_10mm,0.172641118367513,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T4,T,LIT-X009::C2_x_10mm,0.059486389160156201,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T5,T,LIT-X009::C2_x_10mm,0.1220175425211588,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T6,T,LIT-X009::C2_x_10mm,0.1220029195149739,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T7,T,LIT-X009::C2_x_10mm,0.056131362915039,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T8,T,LIT-X009::C2_x_10mm,0.074834187825520801,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T9,T,LIT-X009::C2_x_10mm,0.074932098388671806,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B1,B,LIT-X009::C2_x_2p5mm,0.14449869791666661,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B2,B,LIT-X009::C2_x_2p5mm,0.140625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B3,B,LIT-X009::C2_x_2p5mm,0.1049967447916666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B4,B,LIT-X009::C2_x_2p5mm,0.1309366861979166,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B5,B,LIT-X009::C2_x_2p5mm,0.0535725911458333,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C1,C,LIT-X009::C2_x_2p5mm,0.090962727864583301,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C10,C,LIT-X009::C2_x_2p5mm,0.1104248046875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C11,C,LIT-X009::C2_x_2p5mm,0.1533203125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C12,C,LIT-X009::C2_x_2p5mm,0.12829996744791661,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C13,C,LIT-X009::C2_x_2p5mm,0.13375651041666661,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C14,C,LIT-X009::C2_x_2p5mm,0.15322265625000001,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C2,C,LIT-X009::C2_x_2p5mm,0.11655273437499999,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C3,C,LIT-X009::C2_x_2p5mm,0.16953124999999999,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C4,C,LIT-X009::C2_x_2p5mm,0.143798828125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C5,C,LIT-X009::C2_x_2p5mm,0.14188842773437499,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C6,C,LIT-X009::C2_x_2p5mm,0.13682454427083329,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C7,C,LIT-X009::C2_x_2p5mm,0.12060953776041659,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C8,C,LIT-X009::C2_x_2p5mm,0.1069051106770833,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C9,C,LIT-X009::C2_x_2p5mm,0.1096506754557291,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F1,F,LIT-X009::C2_x_2p5mm,0.1019775390625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F2,F,LIT-X009::C2_x_2p5mm,0.088869730631510394,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L1,L,LIT-X009::C2_x_2p5mm,0.094677734375000003,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L10,L,LIT-X009::C2_x_2p5mm,0.20443522135416661,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L11,L,LIT-X009::C2_x_2p5mm,0.14491017659505209,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L12,L,LIT-X009::C2_x_2p5mm,0.099388631184895798,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L13,L,LIT-X009::C2_x_2p5mm,0.027016194661458302,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L14,L,LIT-X009::C2_x_2p5mm,0.076179504394531194,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L15,L,LIT-X009::C2_x_2p5mm,0.076792907714843706,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L16,L,LIT-X009::C2_x_2p5mm,0.0877700805664062,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L17,L,LIT-X009::C2_x_2p5mm,0.091630045572916596,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L18,L,LIT-X009::C2_x_2p5mm,0.10204620361328121,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L19,L,LIT-X009::C2_x_2p5mm,0.13390045166015621,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L2,L,LIT-X009::C2_x_2p5mm,0.067614746093749997,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L20,L,LIT-X009::C2_x_2p5mm,0.1038228352864583,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L3,L,LIT-X009::C2_x_2p5mm,0.12242431640625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L4,L,LIT-X009::C2_x_2p5mm,0.10049336751302081,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L5,L,LIT-X009::C2_x_2p5mm,0.080721028645833304,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L6,L,LIT-X009::C2_x_2p5mm,0.1276713053385416,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L7,L,LIT-X009::C2_x_2p5mm,0.14427490234375001,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L8,L,LIT-X009::C2_x_2p5mm,0.080189005533854094,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L9,L,LIT-X009::C2_x_2p5mm,0.13515625000000001,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T1,T,LIT-X009::C2_x_2p5mm,0.060925292968750003,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T10,T,LIT-X009::C2_x_2p5mm,0.21590372721354159,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T11,T,LIT-X009::C2_x_2p5mm,0.073435974121093706,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T12,T,LIT-X009::C2_x_2p5mm,0.025675964355468699,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T13,T,LIT-X009::C2_x_2p5mm,0.082004801432291594,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T14,T,LIT-X009::C2_x_2p5mm,0.087999471028645804,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T15,T,LIT-X009::C2_x_2p5mm,0.038575236002604103,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T16,T,LIT-X009::C2_x_2p5mm,0.090723673502604102,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T17,T,LIT-X009::C2_x_2p5mm,0.068240356445312497,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T2,T,LIT-X009::C2_x_2p5mm,0.1358113606770833,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T3,T,LIT-X009::C2_x_2p5mm,0.1492411295572916,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T4,T,LIT-X009::C2_x_2p5mm,0.056489054361979103,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T5,T,LIT-X009::C2_x_2p5mm,0.085978190104166602,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T6,T,LIT-X009::C2_x_2p5mm,0.085986836751302004,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T7,T,LIT-X009::C2_x_2p5mm,0.061459350585937503,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T8,T,LIT-X009::C2_x_2p5mm,0.026754252115885401,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T9,T,LIT-X009::C2_x_2p5mm,0.026828002929687501,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B1,B,LIT-X009::C2_y_10mm,0.1675211588541666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B2,B,LIT-X009::C2_y_10mm,0.140625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B3,B,LIT-X009::C2_y_10mm,0.1188151041666666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B4,B,LIT-X009::C2_y_10mm,0.1230875651041666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,B5,B,LIT-X009::C2_y_10mm,0.05401611328125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C1,C,LIT-X009::C2_y_10mm,0.0876617431640625,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C10,C,LIT-X009::C2_y_10mm,0.10711669921875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C11,C,LIT-X009::C2_y_10mm,0.14368184407552079,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C12,C,LIT-X009::C2_y_10mm,0.1218617757161458,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C13,C,LIT-X009::C2_y_10mm,0.1318206787109375,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C14,C,LIT-X009::C2_y_10mm,0.15282185872395829,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C2,C,LIT-X009::C2_y_10mm,0.1125895182291666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C3,C,LIT-X009::C2_y_10mm,0.16748046875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C4,C,LIT-X009::C2_y_10mm,0.13458251953125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C5,C,LIT-X009::C2_y_10mm,0.134466807047526,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C6,C,LIT-X009::C2_y_10mm,0.1507364908854166,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C7,C,LIT-X009::C2_y_10mm,0.1187082926432291,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C8,C,LIT-X009::C2_y_10mm,0.1125742594401041,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,C9,C,LIT-X009::C2_y_10mm,0.1040484110514323,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F1,F,LIT-X009::C2_y_10mm,0.1047032674153645,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,F2,F,LIT-X009::C2_y_10mm,0.094403584798176995,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L1,L,LIT-X009::C2_y_10mm,0.1121826171875,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L10,L,LIT-X009::C2_y_10mm,0.2034759521484375,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L11,L,LIT-X009::C2_y_10mm,0.13328679402669269,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L12,L,LIT-X009::C2_y_10mm,0.084575653076171806,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L13,L,LIT-X009::C2_y_10mm,0.074216206868489495,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L14,L,LIT-X009::C2_y_10mm,0.0773385365804036,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L15,L,LIT-X009::C2_y_10mm,0.078006744384765597,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L16,L,LIT-X009::C2_y_10mm,0.071959177652994796,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L17,L,LIT-X009::C2_y_10mm,0.10820070902506509,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L18,L,LIT-X009::C2_y_10mm,0.1033782958984375,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L19,L,LIT-X009::C2_y_10mm,0.1393928527832031,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L2,L,LIT-X009::C2_y_10mm,0.079554239908854102,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L20,L,LIT-X009::C2_y_10mm,0.1052589416503906,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L3,L,LIT-X009::C2_y_10mm,0.1218363444010416,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L4,L,LIT-X009::C2_y_10mm,0.096605300903320299,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L5,L,LIT-X009::C2_y_10mm,0.1113535563151041,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L6,L,LIT-X009::C2_y_10mm,0.12891896565755209,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L7,L,LIT-X009::C2_y_10mm,0.1365000406901041,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L8,L,LIT-X009::C2_y_10mm,0.091588338216145801,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,L9,L,LIT-X009::C2_y_10mm,0.124267578125,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T1,T,LIT-X009::C2_y_10mm,0.064886093139648396,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T10,T,LIT-X009::C2_y_10mm,0.2268473307291666,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T11,T,LIT-X009::C2_y_10mm,0.0417423248291015,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T12,T,LIT-X009::C2_y_10mm,0.0417728424072265,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T13,T,LIT-X009::C2_y_10mm,0.082944869995117104,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T14,T,LIT-X009::C2_y_10mm,0.089932759602864495,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T15,T,LIT-X009::C2_y_10mm,0.0544916788736979,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T16,T,LIT-X009::C2_y_10mm,0.096885681152343694,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T17,T,LIT-X009::C2_y_10mm,0.086589177449544197,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T2,T,LIT-X009::C2_y_10mm,0.15318806966145829,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T3,T,LIT-X009::C2_y_10mm,0.17264048258463541,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T4,T,LIT-X009::C2_y_10mm,0.059475580851236901,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T5,T,LIT-X009::C2_y_10mm,0.1220455169677734,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T6,T,LIT-X009::C2_y_10mm,0.1220029195149739,True,PRM094_second_wave
XREG-v0.3-TECHNICAL,T7,T,LIT-X009::C2_y_10mm,0.056134541829427002,True,PRM094_second_wave
