slice_index,z_mm,foreground_pixels,png_sha256
502,25.099999999999994,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
503,25.149999999999995,227084,174cc1926c8dbec4ff986c4a2d10c3499e32bac68d91875c08f3558b298b0718
504,25.199999999999996,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
505,25.249999999999993,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
506,25.299999999999994,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
507,25.349999999999994,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
508,25.399999999999995,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
509,25.449999999999996,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
510,25.499999999999993,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
511,25.549999999999994,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
512,25.599999999999994,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
513,25.649999999999995,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
514,25.699999999999996,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
515,25.749999999999993,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
516,25.799999999999994,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
517,25.849999999999994,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
518,25.899999999999995,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
519,25.949999999999996,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
520,25.999999999999993,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
521,26.049999999999994,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
522,26.099999999999994,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
523,26.149999999999995,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
524,26.199999999999996,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
525,26.249999999999993,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
526,26.299999999999994,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
527,26.349999999999994,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
528,26.399999999999995,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
529,26.449999999999996,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
530,26.499999999999993,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
531,26.549999999999994,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
532,26.599999999999994,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
533,26.649999999999995,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
534,26.699999999999996,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
535,26.749999999999993,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
536,26.799999999999994,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
537,26.849999999999994,238580,1e6ea2045ef5ec04dae0aff2e9af8d9dcf504ae23d491dfc23ce092ea9102b7e
538,26.899999999999995,239400,04d8ce5d0cc352f4aae6a835b3be04ad9d9526e9271ff40e570313fd0611960f
539,26.949999999999996,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
540,26.999999999999993,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
541,27.049999999999994,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
542,27.099999999999994,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
543,27.149999999999995,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
544,27.199999999999996,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
545,27.249999999999993,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
546,27.299999999999994,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
547,27.349999999999994,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
548,27.399999999999995,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
549,27.449999999999992,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
550,27.499999999999993,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
551,27.549999999999994,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
552,27.599999999999994,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
553,27.649999999999995,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
554,27.699999999999992,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
555,27.749999999999993,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
556,27.799999999999994,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
557,27.849999999999994,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
558,27.899999999999995,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
559,27.949999999999992,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
560,27.999999999999993,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
561,28.049999999999994,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
562,28.099999999999994,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
563,28.149999999999995,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
564,28.199999999999992,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
565,28.249999999999993,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
566,28.299999999999994,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
567,28.349999999999994,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
568,28.399999999999995,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
569,28.449999999999992,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
570,28.499999999999993,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
571,28.549999999999994,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
572,28.599999999999994,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
573,28.649999999999995,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
574,28.699999999999992,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
575,28.749999999999993,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
576,28.799999999999994,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
577,28.849999999999994,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
578,28.899999999999995,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
579,28.949999999999992,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
580,28.999999999999993,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
581,29.049999999999994,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
582,29.099999999999994,239400,04d8ce5d0cc352f4aae6a835b3be04ad9d9526e9271ff40e570313fd0611960f
583,29.149999999999995,238580,573884f9496f61a9b775dec0d0a27353428d82f6339531472b5b77129c298bb8
584,29.199999999999992,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
585,29.249999999999993,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
586,29.299999999999994,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
587,29.349999999999994,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
588,29.399999999999995,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
589,29.449999999999992,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
590,29.499999999999993,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
591,29.549999999999994,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
592,29.599999999999994,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
593,29.649999999999995,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
594,29.699999999999992,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
595,29.749999999999993,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
596,29.799999999999994,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
597,29.849999999999994,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
598,29.899999999999995,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
599,29.949999999999992,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
600,29.999999999999993,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
601,30.049999999999994,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
602,30.099999999999994,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
603,30.149999999999995,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
604,30.199999999999992,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
605,30.249999999999993,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
606,30.299999999999994,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
607,30.349999999999994,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
608,30.39999999999999,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
609,30.449999999999992,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
610,30.499999999999993,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
611,30.549999999999994,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
612,30.599999999999994,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
613,30.64999999999999,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
614,30.699999999999992,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
615,30.749999999999993,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
616,30.799999999999994,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
617,30.849999999999994,227100,6809b7fa75ca075da522c5a297ba4396ad39568821b521f0956e92ca1b47ebc4
618,30.89999999999999,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
619,30.949999999999992,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
620,30.999999999999993,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
621,31.049999999999994,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
622,31.099999999999994,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
623,31.14999999999999,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
624,31.199999999999992,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
625,31.249999999999993,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
626,31.299999999999994,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
627,31.349999999999994,162400,e817803c6a31daef4dd3a9a1773548e064e6777609a21bb32ac776c61b7eea86
628,31.39999999999999,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
629,31.449999999999992,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
630,31.499999999999993,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
631,31.549999999999994,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
632,31.599999999999994,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
633,31.64999999999999,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
634,31.699999999999992,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
635,31.749999999999993,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
636,31.799999999999994,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
637,31.849999999999994,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
638,31.89999999999999,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
639,31.949999999999992,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
640,31.999999999999993,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
641,32.04999999999999,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
642,32.099999999999994,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
643,32.14999999999999,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
644,32.199999999999996,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
645,32.24999999999999,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
646,32.29999999999999,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
647,32.349999999999994,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
648,32.39999999999999,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
649,32.449999999999996,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
650,32.49999999999999,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
651,32.54999999999999,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
652,32.599999999999994,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
653,32.64999999999999,162398,4eddccd797a9dc956e0ab71bef9dcd69a0673fdb7aa9c7837d0095604d20a905
654,32.699999999999996,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
655,32.74999999999999,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
656,32.79999999999999,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
657,32.849999999999994,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
658,32.89999999999999,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
659,32.949999999999996,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
660,32.99999999999999,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
661,33.04999999999999,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
662,33.099999999999994,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
663,33.14999999999999,227084,174cc1926c8dbec4ff986c4a2d10c3499e32bac68d91875c08f3558b298b0718
664,33.199999999999996,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
665,33.24999999999999,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
666,33.29999999999999,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
667,33.349999999999994,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
668,33.39999999999999,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
669,33.449999999999996,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
670,33.49999999999999,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
671,33.54999999999999,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
672,33.599999999999994,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
673,33.64999999999999,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
674,33.699999999999996,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
675,33.74999999999999,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
676,33.79999999999999,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
677,33.849999999999994,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
678,33.89999999999999,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
679,33.949999999999996,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
680,33.99999999999999,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
681,34.04999999999999,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
682,34.099999999999994,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
683,34.14999999999999,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
684,34.199999999999996,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
685,34.24999999999999,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
686,34.29999999999999,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
687,34.349999999999994,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
688,34.39999999999999,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
689,34.449999999999996,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
690,34.49999999999999,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
691,34.54999999999999,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
692,34.599999999999994,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
693,34.64999999999999,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
694,34.699999999999996,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
695,34.74999999999999,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
696,34.79999999999999,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
697,34.849999999999994,238580,1e6ea2045ef5ec04dae0aff2e9af8d9dcf504ae23d491dfc23ce092ea9102b7e
698,34.89999999999999,239399,867471c0f7229fb6055e9ccdbc813a9760dc99a979a324b9944cedc225271d08
699,34.949999999999996,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
700,34.99999999999999,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
701,35.04999999999999,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
702,35.099999999999994,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
703,35.14999999999999,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
704,35.19999999999999,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
705,35.24999999999999,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
706,35.29999999999999,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
707,35.349999999999994,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
708,35.39999999999999,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
709,35.44999999999999,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
710,35.49999999999999,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
711,35.54999999999999,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
712,35.599999999999994,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
713,35.64999999999999,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
714,35.69999999999999,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
715,35.74999999999999,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
716,35.79999999999999,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
717,35.849999999999994,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
718,35.89999999999999,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
719,35.94999999999999,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
720,35.99999999999999,387601,fa92920ad32408d68aa57b15a3fe11e891fa1e02496df45ccfb35e0b5c9e27c9
721,36.04999999999999,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
722,36.099999999999994,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
723,36.14999999999999,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
724,36.19999999999999,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
725,36.24999999999999,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
726,36.29999999999999,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
727,36.349999999999994,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
728,36.39999999999999,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
729,36.44999999999999,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
730,36.49999999999999,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
731,36.54999999999999,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
732,36.599999999999994,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
733,36.64999999999999,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
734,36.69999999999999,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
735,36.74999999999999,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
736,36.79999999999999,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
737,36.849999999999994,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
738,36.89999999999999,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
739,36.94999999999999,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
740,36.99999999999999,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
741,37.04999999999999,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
742,37.099999999999994,239399,867471c0f7229fb6055e9ccdbc813a9760dc99a979a324b9944cedc225271d08
743,37.14999999999999,238580,573884f9496f61a9b775dec0d0a27353428d82f6339531472b5b77129c298bb8
744,37.19999999999999,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
745,37.24999999999999,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
746,37.29999999999999,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
747,37.349999999999994,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
748,37.39999999999999,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
749,37.44999999999999,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
750,37.49999999999999,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
751,37.54999999999999,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
752,37.599999999999994,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
