model_id,structural_excel_row,Type,Source,Target VF,Actual VF,Node 개수,Strut 개수,Global: Strut No. at Nodes-AVG,Global: Strut No. at Nodes-STDEV,Node: Strut count - AVG,Node: Strut count - STDEV,Global: Length - AVG,Global: Length - STDEV,Global: Angle-Z (weighted with length)-AVG,Global: Angle-Z (weighted with length)-STDEV,Node: Length - AVG,Node: Length - STDEV,Node: Angle-Z (weighted with length)-AVG,Node: Angle-Z (weighted with length)-STDEV,Global: l/d AVG,Global: l/d STDEV,Node: l/d AVG,Node: l/d STDEV,Global: Angle-X (weighted with length)-AVG,Global: Angle-X (weighted with length)-STDEV,Node: Angle-X (weighted with length)-AVG,Node: Angle-X (weighted with length)-STDEV,Global: Angle-Y (weighted with length)-AVG,Global: Angle-Y (weighted with length)-STDEV,Node: Angle-Y (weighted with length)-AVG,Node: Angle-Y (weighted with length)-STDEV,connected_components,maxwell_index_M_3D,total_strut_length_mm,mean_radius_mm,std_radius_mm,mean_diameter_mm,surface_area_mm2,surface_to_solid_volume_1_per_mm,solid_volume_mm3_approx,bbox_x_mm,bbox_y_mm,bbox_z_mm,mass_center_x_mm,mass_center_y_mm,mass_center_z_mm
AI076,77,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.451011465537256,2891,11275,7.800069180214459,5.209069811368505,7.800069180214459,5.209069811368505,3.012970990799393,1.537231322681818,35.87520656307615,23.14191425965507,2.701567828002702,0.691274588786706,35.09787828311634,8.262553551561307,4.459847081808348,2.275433998356528,3.998903219054384,1.023235526310424,31.47405982808619,24.37772618626729,31.9825591462686,7.942155592955929,28.4505988261072,21.06854444800744,29.94407846165346,7.933055682643419,1,2608,33971.24792126395,0.3377885985249649,0,0.6755771970499298,72100.18113507124,5.920862956101778,12177.30956950591,30,30,30,0.09086366202505602,0.07605666516679407,0.1927698284660297
AI077,78,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.450239745541758,2241,9150,8.165997322623829,4.833765584960649,8.165997322623829,4.833765584960649,3.259037566280266,1.467499339503805,29.64148173607354,22.71160816241852,3.001989051264763,0.679679704978984,31.79628925773206,8.207333656211688,4.523616091313617,2.036921481008984,4.166827077647978,0.9434104357046302,30.00724625319057,21.32361113629253,29.3243176967539,7.539480057006284,36.02618618473827,22.19205418154842,34.7502446946953,5.969309429028578,1,2433,29820.1937314658,0.3602248179878005,0,0.720449635975601,67493.812322721,5.552088307440642,12156.47312962747,30,30,30,-0.1559129022764143,-0.006837501936914723,-0.01037255698578667
AI078,79,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4500359171236709,1941,7850,8.088614116434828,5.62023032014993,8.088614116434828,5.62023032014993,3.392208756690829,1.211956826128424,29.23456836600123,19.19572375106411,3.132727464044436,0.5776009050581464,30.33018897276325,7.690390773716165,4.450390863669882,1.590020536184788,4.109965713888332,0.75778054214619,32.41798355639794,22.37207748845091,31.30174581287333,7.210609582646037,34.36626518604273,23.8874394136841,35.45009622339335,8.954689838931131,1,2033,26628.83874002348,0.3811135763807435,0,0.762227152761487,63765.60959980047,5.247779465095577,12150.96976233911,30,30,30,0.3077294411498133,0.009144572654917808,0.1223144655088813
AI079,80,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4496061173942581,1716,7495,8.735431235431236,4.869724747274646,8.735431235431236,4.869724747274646,3.566501070290211,1.651443373046704,31.25680160030618,24.48945675650132,3.224867447641658,0.9151120848394755,30.21628798840353,6.89885891221228,4.690253426420578,2.171789040944149,4.240976042893125,1.203450526688886,33.90169057772177,24.16931072219845,34.06314080435352,8.87948588530364,29.88140958479321,26.93021580394874,31.55173147215506,9.69275710902599,1,2353,26730.92552182543,0.3802034502229475,0,0.760406900445895,63857.20677982573,5.260341532480098,12139.36516964497,30,30,30,0.07986987571947678,0.1586608415666739,-0.3344139289387453
AI080,81,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4505252742697211,1866,8125,8.708467309753484,4.535082561831759,8.708467309753484,4.535082561831759,3.438303700780067,1.245340886106272,33.54049590587432,23.09191040026298,3.237554223360481,0.5990605642352841,33.34093174554243,4.604359617812062,4.617761681469326,1.672536205258397,4.348148137967383,0.8045592126656753,33.13124835713914,24.26876593589884,34.21485147484123,6.552262199506242,28.84118615912027,23.98378647073596,29.32165557221297,7.50320744024772,1,2533,27936.21756883913,0.3722911594352822,0,0.7445823188705644,65347.68337627985,5.372139384222131,12164.18240528247,30,30,30,-0.2093464400534862,0.1745481975450772,-0.03981273436642564
AI081,82,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4499439830474272,2491,10250,8.22962665596146,5.694803294175615,8.22962665596146,5.694803294175615,3.082138733118184,1.4010632368094,27.56156995987119,23.12728412719721,2.773457200736762,0.6755285325793304,29.2047193693579,8.914698732515829,4.404778172520891,2.002302069503525,3.963632009473775,0.9654183646075367,32.95558234075004,23.31747092738184,32.8024892299474,8.051795296238605,35.21700278406317,21.69831107333637,34.85247800525218,4.546492279205787,1,2783,31591.92201446215,0.3498631046105837,0,0.6997262092211674,69447.09163203962,5.716521615579062,12148.48754228053,30,30,30,-0.05871280219538613,0.08003751745211349,-0.06792770386478855
AI082,83,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.450101137482105,1891,8075,8.540454785827604,4.460150139172435,8.540454785827604,4.460150139172435,3.446362844098205,1.022269311036048,30.23597332347595,22.2220197488671,3.255799355673661,0.6602566602507239,29.89195677347335,7.868862299447084,4.621902375553099,1.370960972732071,4.366338501496319,0.8854673650261242,30.99988851536931,25.38928857766139,31.41967493698663,8.52353873634411,32.52094994543396,21.29844203667704,33.75279291391296,7.348701556865303,1,2408,27829.37996609392,0.3728294719429011,0,0.7456589438858022,65191.89938867291,5.364382782234286,12152.73071201683,30,30,30,0.1650174681892179,-0.1936635322985928,0.4101371792090833
AI083,84,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4498852261976516,2191,9125,8.329529895025102,5.737168705561076,8.329529895025102,5.737168705561076,3.290117005504642,1.364638516452495,33.0322521813078,20.64100892230101,3.001988769650909,0.6994840949788284,31.2168634827914,7.321880424511403,4.584010922301726,1.901305593067314,4.182571405723056,0.9745679943888436,28.84605672177776,21.79722061027857,31.40392105028453,6.647899525758286,33.69785666197377,21.48020215901513,33.67599066606452,6.165632218581761,1,2558,30022.31767523018,0.3588688008462038,0,0.7177376016924076,67695.4980689015,5.573067358555687,12146.90110733659,30,30,30,0.2848616086398894,0.2385585222420853,0.1070630179486637
AI084,85,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4501801209273159,2516,9950,7.909379968203497,5.052776676270049,7.909379968203497,5.052776676270049,3.151145513043265,1.567325346067411,32.38795058005567,21.14881199116684,2.837772089758401,0.6939750553119726,32.77456749811842,6.392335285009133,4.485223922459975,2.230872902365678,4.039179787410491,0.9877784147992813,28.33368857130041,22.30978333135685,30.57511396806721,8.454155923286077,35.42838379676008,23.68518423711988,33.29658617878576,5.719590774804152,1,2408,31353.89785478074,0.3512807350892507,0,0.7025614701785013,69203.13043611296,5.693451989309506,12154.86326503753,30,30,30,0.07298193389066503,0.1370725858842672,0.1754589114652296
AI085,86,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4504015926299115,1691,7225,8.545239503252514,5.680303828547913,8.545239503252514,5.680303828547913,3.722186859044724,1.126635210413744,33.63404645809958,21.12756551145819,3.538633240714125,0.5935608870695701,34.6737739346375,7.523695788328554,4.905454850704661,1.484787939775047,4.663550287204236,0.7822514674642772,30.35311845864575,22.74799020209495,29.81796264019266,8.062018201332194,32.07553573550481,20.52935681271917,32.54198229586358,7.52642142093438,1,2158,26892.80005659864,0.3793926325211247,0,0.7587852650422494,64106.9011814851,5.271583653877728,12160.84300100761,30,30,30,-0.002090664443524292,-0.2177517891573635,-0.2654732290684388
AI086,87,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4500003582084776,2316,9425,8.139032815198618,5.390706002220713,8.139032815198618,5.390706002220713,3.170049102227735,1.332513589369384,33.90651021019703,22.42492856673686,2.881767957487751,0.7130301500920093,32.91692945980216,6.174139935778694,4.405511022359194,1.851833557178922,4.004878186799069,0.9909190943753118,30.81022089335061,20.20922038170384,31.88180378178354,6.347581198750731,31.83654938540712,23.18469292747343,32.8915647172698,8.501786422056071,1,2483,29877.71278849678,0.35978222346271,0,0.71956444692542,67540.91158085356,5.558918338852537,12150.0096716289,30,30,30,-0.1199308810197808,-0.244370827412953,-0.1726883460431824
AI087,88,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4497854025045544,1991,8600,8.638874937217478,5.160311971007207,8.638874937217478,5.160311971007207,3.379943296901803,1.271378709040258,33.20938922763998,24.12868817082035,3.176732190848155,0.5892442507756713,34.28742720378122,7.511380914381181,4.634188846575126,1.743168010720217,4.355569189837918,0.8079038300305742,31.34061961523335,22.6639572980171,31.54198495109875,6.883711405830244,32.36257798190704,21.89839158863365,32.03545995283762,5.876262546550383,1,2633,29067.51235335541,0.3646747477068973,0,0.7293494954137946,66602.94382315564,5.484339161338022,12144.20586762297,30,30,30,-0.5460260898368033,0.1212036372071199,0.1197903784672869
AI088,89,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4501125860007211,1691,7150,8.456534594914253,4.739582490583437,8.456534594914253,4.739582490583437,3.588569861363314,1.202354046422046,32.08496712142398,24.20585055648012,3.378035050352727,0.617340790593107,32.66773911843893,6.691965201556125,4.621017457062446,1.548276682002551,4.349910839500413,0.7949524965367986,30.74936489521914,22.76126388618134,31.3102931855954,5.550967351558663,34.13851751229235,22.20339486125849,34.15928159017452,6.014045977351855,1,2083,25658.27450874827,0.3882878494517252,0,0.7765756989034504,62598.09488852123,5.150817886328567,12153.03982201947,30,30,30,0.02757783044639233,-0.1586450152330952,-0.1013185593837318
AI089,90,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4505591674115205,2766,10725,7.754880694143167,4.572969133355453,7.754880694143167,4.572969133355453,3.031597257546793,1.383954811185155,32.33645864982441,22.60832067518254,2.860128323127745,0.5871002777180896,33.6640265314565,9.277432796409396,4.392310686739197,2.005134254558501,4.143878995749338,0.8506165578522308,29.40997548792328,21.55090263770378,29.39432650731998,7.659255418449815,34.53677467638537,23.79932836202875,33.85859780484823,6.588635965132262,1,2433,32513.88058718961,0.3451027800355144,0,0.6902055600710288,70501.30119994484,5.795374930895025,12165.09752011105,30,30,30,-0.1557709672985512,0.1134963624376511,0.3285898406570162
AI090,91,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4502054647555089,1941,7800,8.0370942812983,5.287474462503051,8.0370942812983,5.287474462503051,3.498988352246267,1.339561850035047,34.50877952085343,20.17351349918784,3.287548216820487,0.5377891502275951,34.63935357411953,7.580465246247364,4.646422780376708,1.77884864684692,4.365644405879525,0.7141480642691369,35.99782016701145,22.99656827625198,35.37355774397357,8.257377014138502,26.5618721803062,20.26896764749925,27.59378752932042,5.889538135271577,1,1983,27292.10914752101,0.3765249652941169,0,0.7530499305882338,64567.02035098052,5.311732778297263,12155.54754839874,30,30,30,-0.05400521584104638,-0.02058602375046032,-0.09817851935865939
AI091,92,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4496837996755447,1866,7925,8.494105037513398,5.503030369430106,8.494105037513398,5.503030369430106,3.307270390945073,1.160055422689903,32.69591904426269,22.76733695327233,3.074597417837194,0.6084909843763683,32.78490736410104,8.244779726740138,4.306392666554957,1.510506724441593,4.003429477382213,0.7923153546675704,33.17838186587529,23.51832915885293,32.57132557444186,12.2148219594046,28.73323904103441,25.46430442519356,30.58084281487758,11.45403774783785,1,2333,26210.11784824123,0.383995451300872,0,0.767990902601744,63237.533414043,5.20839502974461,12141.46259123971,30,30,30,-0.01765102656722375,-0.1618939027211488,-0.3022565187231547
AI092,93,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4501096699557909,2366,9300,7.861369399830938,5.052976397201379,7.861369399830938,5.052976397201379,3.32161512028565,1.632493767147593,29.21466623642686,20.79341275932156,3.007158086716795,0.6951436172995933,29.91913313281445,5.549409092316035,4.693202836082242,2.306596068603152,4.248897704895204,0.9821878447838827,33.04078880009375,23.2826890832593,34.9688616716415,6.843405662275449,34.01584181635716,21.82393192634202,32.40442076545378,6.690208010454469,1,2208,30891.02061865753,0.3538750866197853,0,0.7077501732395706,68685.0334952451,5.651711792158074,12152.96108880635,30,30,30,0.3763219405994193,0.2082900574417469,-0.06739008093997495
AI093,94,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4503019687185372,1866,7625,8.17256162915327,4.577508550918646,8.17256162915327,4.577508550918646,3.461670976414061,1.418397687129971,30.30359019378518,24.55020381016166,3.222418071534987,0.707263857283334,31.26691820980094,7.085314355948719,4.520221743424297,1.852132137881359,4.207807250487098,0.923539379627009,32.43451691975392,21.27561142711366,32.93458282242278,6.35729005332701,30.6685039653065,23.09032093090597,30.31652705351453,7.196819517453981,1,2033,26395.24119515755,0.3829094204780837,0,0.7658188409561674,63504.06913583049,5.223167394270136,12158.15315540051,30,30,30,-0.3406746462184044,-0.139990094918514,-0.006012639631197201
AI094,95,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4496609756552938,2091,8845,8.460066953610713,5.292922763754906,8.460066953610713,5.292922763754906,3.42706119107415,1.431485943180264,32.54953238003747,24.04075305292196,3.092215872164771,0.8490086834997626,33.55986329623951,7.080858416040996,4.799015652238981,2.004552315895175,4.330121799187761,1.188892095540647,30.41324533475672,24.52143459810272,27.96192158560966,7.75488520000258,30.72298034912634,25.13772488537204,33.24459502294215,7.290075395485806,1,2578,30312.35623505136,0.3570587636524226,0,0.7141175273048452,68004.75203858255,5.601318896479714,12140.84634269293,30,30,30,0.003877681584204056,0.06210451901667239,0.07961655833532906
AI095,96,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4503288960287723,1841,7695,8.359587180879956,4.51591107894808,8.359587180879956,4.51591107894808,3.583546341365536,1.49898437544816,31.83207170906982,23.87804408696947,3.279478134099956,0.8302711408583248,32.00540945891397,8.149078768709893,4.782687451825552,2.000580732048413,4.376870682386477,1.108099906832193,35.29355248004965,23.02827181678112,34.78434112022472,7.193601286815093,27.20472573039691,25.80022345311592,28.71519120297441,8.953920834865857,1,2178,27575.38909680881,0.3746373119152597,0,0.7492746238305193,64910.14005314615,5.338496557578296,12158.88019277685,30,30,30,-0.1427010421702583,-0.03851088297023903,-0.1798787023368217
AI096,97,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4499932179868725,2466,9900,8.02919708029197,5.585837561346742,8.02919708029197,5.585837561346742,3.159387997168348,1.29369183268288,28.11560288847152,21.85038040746126,2.937083815922493,0.5541483388774653,30.47893437137536,8.951720517919979,4.492438262615274,1.839543194563756,4.176336596513065,0.7879618467149506,36.73694817214336,21.15986490500342,36.30325209830252,6.339959848070877,31.92410658224411,18.92202167087407,30.84810320729218,6.400970436181874,1,2508,31277.94117196786,0.3516339916632609,0,0.7032679833265219,69104.90551937721,5.687732265415574,12149.81688564556,30,30,30,0.02625643102723168,0.07078939589833354,0.04967113269212457
AI097,98,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.450143681786132,2316,9300,8.031088082901555,5.353417255376664,8.031088082901555,5.353417255376664,3.275473119867311,1.524978084796082,30.50835060043929,22.3570742563227,2.946876425822549,0.7502969300612803,30.91551226464253,8.771848362318114,4.595576639286754,2.13958515470798,4.134546664184977,1.052686716738456,34.27441539304232,24.46691972190312,34.41634698029842,9.553414962437367,31.38163616942276,22.57598358409442,31.5768515770771,7.674569972465635,1,2358,30461.90001476613,0.3563723746728413,0,0.7127447493456825,68208.87516538356,5.612107284791786,12153.87940822556,30,30,30,0.1650403149622107,-0.02674780441677301,-0.1285754339853382
AI098,99,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4507068202399689,2091,8400,8.034433285509326,5.52313623562244,8.034433285509326,5.52313623562244,3.208078498189439,1.134415028239061,29.97137687999472,21.72190788631709,2.957595847325221,0.5836987239921325,29.08513043678208,9.720864553665763,4.230806046087472,1.496063753725174,3.900470141179146,0.7697804439489843,38.14855224457548,22.60284377954803,37.90287015322254,6.165860458597776,27.66359974555795,21.76851600617945,30.30621777379424,9.034862728523827,1,2133,26947.85938479229,0.3791332506433588,0,0.7582665012867176,64194.23316646164,5.275190178139638,12169.08414647916,30,30,30,0.02108057369517862,0.2000147048001385,0.1243541204913812
AI099,100,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4508706423846358,2591,9950,7.680432265534543,5.668152508822201,7.680432265534543,5.668152508822201,3.144392687365059,1.259661887040405,30.79035151505281,19.41637993725633,2.869341737188027,0.5407098565372409,31.51647946272385,7.748265594766299,4.467389163552734,1.789661923116971,4.076611116274092,0.7682123684573309,29.80865282269501,22.30573927887374,30.10187828169405,9.664165574636481,36.13684901849339,20.04009496974511,36.12732847438946,6.872629176798512,1,2183,31286.70723928292,0.3519273307347653,0,0.7038546614695306,69181.93775384779,5.682991417075608,12173.50734438517,30,30,30,0.1419155908530113,0.06189981394521791,-0.3085335178374572
AI100,101,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.45,0.4497188922859854,1716,7175,8.362470862470863,4.281395315155044,8.362470862470863,4.281395315155044,3.448493788284865,1.218961737127598,33.36319590436488,26.23348964636975,3.239992812613718,0.6065906746531871,34.31190684295955,8.110962055657835,4.362622322634458,1.542084750999369,4.098851799444271,0.7673860474778644,29.78592526991707,25.34191824232223,31.19914346774173,9.697309145926706,31.79981680670757,24.77050999774177,30.6153784113406,6.492171981889742,1,2033,24742.94293094505,0.3952317589346609,0,0.7904635178693218,61444.5060004855,5.060322088971188,12142.41009172161,30,30,30,-0.1648662460193789,-0.1438471598240274,0.085780897239694
AI101,102,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5999365237288405,2066,8250,7.986447241045498,4.975660882904938,7.986447241045498,4.975660882904938,3.371626090714795,1.469035654708827,33.90547621617461,26.12255552387998,3.042213153139669,0.832237222470952,34.29482736659585,7.743730982200319,3.915583507286012,1.706040832058433,3.533025112389279,0.9665052573388785,30.06402004380588,24.73683685146931,30.50876894373726,8.019947757706097,30.72930083711207,26.51081709905407,31.07593605863709,7.500034811917149,1,2058,27815.91524839778,0.43053941825541,0,0.86107883651082,75246.47200163842,4.64533539833404,16198.28614067869,30,30,30,-0.1440521304842938,0.112941282327714,-0.1043339416442419
AI102,103,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5995836147263456,2141,9150,8.547407753386269,4.789905571086049,8.547407753386269,4.789905571086049,3.210160037782619,1.302929917827939,33.86810651671006,24.00165372375421,2.985688651541027,0.6089482675981898,33.75183019221984,6.84232845369876,3.832116942254869,1.555367880078662,3.564155036261542,0.7269297934540532,34.98911386324788,24.92886565283629,34.32715084506648,7.53771206626682,25.73581103614002,23.69108732760965,27.46283734562413,9.918989335812045,1,2733,29372.96434571136,0.4188494357238636,0,0.8376988714477271,77301.08347709055,4.774985542343065,16188.75759761133,30,30,30,0.05073837787667279,-0.1556181053636562,-0.163772920083749
AI103,104,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5996611781779343,2466,10100,8.19140308191403,5.523163751666498,8.19140308191403,5.523163751666498,3.22517252514687,1.089151468232351,31.3651159809022,19.78459295815545,3.049105163894407,0.5727300569753533,32.40167867070785,5.799658532344232,4.054153665281634,1.369101151194998,3.832830888781287,0.7199415354060321,32.17689246656811,18.5644926971432,31.65768258839791,5.778227465412416,33.97993747438041,21.23434263239104,34.66933722538909,5.116626363851597,1,2708,32574.24250398434,0.3977615047952091,0,0.7955230095904182,81409.84793961004,5.028138660702514,16190.85181080423,30,30,30,0.0446762969680308,-0.1499479290885511,0.01192171713276868
AI104,105,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5996842768860571,1841,7750,8.419337316675719,5.333969868738682,8.419337316675719,5.333969868738682,3.501199638869937,1.463801994114703,30.59616535020928,22.69070884333925,3.180686369077534,0.7206285824965352,30.21376342309887,6.731409401897986,4.016778568940165,1.679358244487195,3.649067222557587,0.8267467567979324,30.39266698807828,25.96079888767909,33.31527569670656,11.35180191478824,33.20396285940335,25.00018985872311,31.44743431003091,11.02106709387545,1,2233,27134.2972012435,0.4358218381694034,0,0.8716436763388068,74303.18565004968,4.589031170169593,16191.47547592354,30,30,30,0.158462211163852,-0.1531370305626495,0.1676725691821449
AI105,106,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5991041119599558,2766,10700,7.736804049168474,5.41187473902382,7.736804049168474,5.41187473902382,3.157276581987281,1.320070149754925,31.99366864473673,20.559413786998,2.94210766230539,0.5183530623728655,33.18816989894917,5.949673285610609,4.043642382249601,1.690663287323333,3.76806748712245,0.6638741831925555,29.51746515079088,22.03217120949954,29.85188209142432,10.33879717883968,35.43043570484567,21.41762480431733,34.72228202402746,7.346547870256283,1,2408,33782.85942726415,0.3904000754179938,0,0.7808001508359876,82867.86833019782,5.122949830013835,16175.81102291881,30,30,30,-0.02491973645782017,-0.1354404949790893,0.1459698841511039
AI106,107,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5998115661023098,2466,9825,7.968369829683699,4.918959175462247,7.968369829683699,4.918959175462247,3.09542178280872,1.224274205295918,30.88052859306328,22.19096285842955,2.855883433565112,0.6695598837936566,31.15525697089901,5.858707277168652,3.759254011324091,1.486827334090545,3.468345190671255,0.8131511165787176,32.61735458548031,20.72862487192306,34.29980143708794,7.203718930674952,33.05561870029172,21.70876652652038,32.27682531237588,7.196077634218478,1,2433,30412.51901609531,0.4117069202405992,0,0.8234138404811984,78672.04308976953,4.857824587527485,16194.91228476236,30,30,30,-0.01786929280026458,0.1681608106097854,-0.05594209021121554
AI107,108,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.600257867998759,2016,8700,8.630952380952381,4.570670798591391,8.630952380952381,4.570670798591391,3.440613191318007,1.456736063046011,31.32281510512079,23.90515780347954,3.171377176236085,0.7745878382461034,31.65393346495244,7.608432121191377,4.143883424577276,1.754496681252298,3.819614871805197,0.9329155953615299,34.15435181637085,22.57761971361784,34.47568721230842,6.680054128831985,29.70923375472618,25.22992553064129,29.80117961038138,10.08989477830747,1,2658,29933.33476446644,0.4151435789568561,0,0.8302871579137122,78078.82986744113,4.817610343451441,16206.96243596649,30,30,30,0.01192773644129584,-0.07447517783009809,-0.116874878546726
AI108,109,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5994973308876952,2341,9575,8.180264844083725,5.415312581668584,8.180264844083725,5.415312581668584,3.232247728925087,1.521206613464885,28.14066801099885,21.3913890428759,2.895800756549519,0.7971602037156696,27.96778443285844,7.890939197849605,3.960917360212171,1.864143527682645,3.548622645995946,0.9768699538440753,34.68865759875835,23.67028490725581,36.87665392519465,7.742748415819666,33.54183821105347,21.81938791513491,32.87402530413672,6.287071827579186,1,2558,30948.77200445834,0.4080175670153275,0,0.816035134030655,79341.81879654074,4.901749732566952,16186.42793396777,30,30,30,0.1641306617284526,-0.1640396728310906,-0.1895754877138704
AI109,110,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.601181290006799,2091,8225,7.867049258727882,5.113217682522844,7.867049258727882,5.113217682522844,3.326140980296335,1.129722380105844,28.82942229341207,19.49563351723428,3.080210732832752,0.6142228776975056,28.28708014039508,9.024940840911421,3.826830825076028,1.299781474560988,3.543880265437282,0.7066829264796535,38.10678766490165,20.62893981322478,38.47163815419669,7.511275807688233,28.57705785463632,24.23850596320959,30.03156889547184,9.69321072262913,1,1958,27357.50956293856,0.4345816593852505,0,0.869163318770501,74701.24189384731,4.602127026780551,16231.89483018357,30,30,30,0.04605763534995366,-0.0927634690877033,-0.2433842335167078
AI110,111,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.5999614116104253,2016,8600,8.531746031746032,4.946260499610696,8.531746031746032,4.946260499610696,3.356585940734824,1.187950957244905,34.64006482514743,24.08417163129274,3.138429887882876,0.7470481566702589,33.86664013804995,6.669564532902488,3.970976179079304,1.405393765100874,3.712888793714339,0.8837880176883757,31.05626330602071,24.19814706866817,31.7500898218623,7.804870166810209,28.08948375209638,26.60520337672398,29.52195121356013,9.467016688802824,1,2558,28866.63909031961,0.4226398987758559,0,0.8452797975517118,76656.07606097069,4.732160891086825,16198.95811348148,30,30,30,-0.1229857341767763,-0.07389095437894933,-0.01770084455121769
AI111,112,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6001169033965192,2441,9400,7.701761573125768,5.918672952490208,7.701761573125768,5.918672952490208,3.230344848524686,1.185930585841754,36.11359787425481,21.68692916441612,2.988838017447138,0.5398187971709582,36.21041981394515,6.53206697914102,3.919064273441846,1.438774622429869,3.626067445595297,0.6549098196408504,28.61662723241438,18.80074086561442,29.8158730599498,6.548502100404662,32.96860197333984,21.28056009589809,32.7313179591852,8.19707417081013,1,2083,30365.2415761331,0.4121321600178421,0,0.8242643200356842,78630.87603260347,4.852812262730032,16203.15639170602,30,30,30,0.1217743700096528,0.1025915952048823,0.01452805430675248
AI112,113,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6007349207297007,1816,7725,8.507709251101321,6.195612598107771,8.507709251101321,6.195612598107771,3.530239094772457,1.278241666982651,32.55917163980692,18.52793605114051,3.296014873253789,0.5039096820065492,34.26869488922461,8.299216378653197,4.05673878046633,1.468878566592012,3.787582370021966,0.5790627473010255,30.86062068745005,20.98637816615241,29.43458813575623,9.970636867129148,33.624700663054,21.95492410388068,34.17210692111123,7.220830917891479,1,2283,27271.09700711799,0.4351080123486099,0,0.8702160246972198,74555.477717595,4.596559804092032,16219.84285970192,30,30,30,0.04618309829349253,-0.03572464531971567,0.07703822534897478
AI113,114,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.6009089094405535,2266,9200,8.120035304501323,4.154698948679847,8.120035304501323,4.154698948679847,3.162034447857438,1.445400883495676,34.45194563691901,21.58797933808593,2.921094147695114,0.6799495823629834,33.50449622182305,6.752222678160559,3.752343137173242,1.715237507714106,3.466422570306818,0.8068868923083233,31.63204875408951,24.53408298352409,31.48272677322243,8.357337950028555,29.16336356629722,21.63119733999524,30.81850388588253,7.82833240509287,1,2408,29090.716920289,0.4213413235762199,0,0.8426826471524398,77013.76364979288,4.746745424884024,16224.54055489495,30,30,30,0.001177772715317637,0.0867902838286301,-0.190083030358284
AI114,115,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.6,0.600736600595598,2516,9625,7.651033386327504,4.007131183694663,7.651033386327504,4.007131183694663,3.15757079502708,1.420648470300165,33.7440295069397,23.31743192251507,2.956450942657954,0.6084414404136019,33.42238117773609,11.60724665639113,3.830460834642225,1.723393924801138,3.586481596304242,0.7381025664881776,29.85043076711348,18.90071092583814,31.46378246748997,9.499202559624745,32.93816057951561,19.6238923384372,31.93015578683809,8.13653771042625,1,2083,30391.61890213652,0.4121659157131162,0,0.8243318314262325,78705.62604876251,4.852414825567671,16219.88821608115,30,30,30,0.1699787680010515,0.1719158072211873,-0.007228261353228324
