model_key,structural_model_id,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,structural_excel_row,crosswalk_status,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF60_C5,VF60_C5. SC+DGR2,C5,bcl,C,60,21.951834556370915,0.670470729659837,30.0,New_VF60.xlsx,Sheet1,10,181,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.562853325186619,3096,7020,4.534883720930233,0.7781824144493177,4.534883720930233,0.7781824144493177,1.912013910126251,0.5867297897740104,29.99999999999882,27.85452711902544,1.944144469661688,0.2271043299810052,30,22.21203850363801,0.9556724696987311,0.2932622530984207,0.9717321285858387,0.1135124356380293,29.99999999999878,27.85452711902542,30,22.21203850363801,29.99999999999883,27.85452711902543,30,22.21203850363801,1,-2262,13422.33764908687,1.00035,0,2.0007,84364.55196688899,1.99930024491428,42197.0397800387,30,30,30,-1.633242152632164e-15,2.576064361825559e-16,-1.140580685454751e-16,529.53,38.28156179120398,0.11156090909509189,23.580537077984516,21.845177474966476,29.53149052464307,0.05776090909509189,0.5547951527827307,0.2568564806654743,1.8726478278814065,0.2772609090950919,57.06448862801068,0.61597635975768,6.056813766052829,7.4496722022699995,23.580537077984516
VF60_C6,VF60_C6. SC+OR,C6,bcl,C,60,21.25971943887775,0.6493315885715324,30.0,New_VF60.xlsx,Sheet1,11,184,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,2.526627637695103,1296,3420,5.277777777777778,0.7051930922075863,5.277777777777778,0.7051930922075863,2.436014276182205,0.4136999483961163,30.0000000000022,31.22525209354294,2.426997931582141,0.1950995691583066,30,19.01021887422926,0.7544409167772943,0.1281241129784497,0.7516485278522536,0.06042292085797224,30.0000000000022,31.22525209354293,30,19.01021887422926,30.0000000000022,31.22525209354294,30,19.01021887422926,1,-462,8331.16882454279,1.61445,0,3.2289,84510.4477906009,1.238811979311841,68218.94621776778,30,30,30,8.673617379884035e-16,2.349249267341591e-15,1.929879867024198e-16,673.09,42.53947090882869,0.08357123897651031,35.76305691288496,29.754531268301367,33.94944098274985,0.05243790564317696,0.3867693199672845,0.13298365329632164,5.4757162875402985,0.159837905643177,69.94570132776634,0.8407029083538192,4.755901961319713,6.040030458765578,35.76305691288496
VF60_C7,VF60_C7. SC+FCC+BCC,C7,bcl,C,60,25.543745819397994,0.7801777957918665,30.0,New_VF60.xlsx,Sheet1,12,187,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.034056596101397,791,4340,10.97345132743363,5.507008478026737,10.97345132743363,5.507008478026737,4.681001462359592,0.6337838102415162,34.47904181153895,22.14145076179776,4.598125880265186,0.4144631709077064,36.40879095878663,7.635165684174551,3.538701530810803,0.4791222044126908,3.476049991053223,0.3133221532078924,29.7802060612535,24.09854527280385,28.58641422048069,6.147151600981585,29.78020606125354,24.09854527280384,28.58641422048069,6.147151600981585,1,1973,20315.54634664178,0.661401,0,1.322802,84425.41845185516,3.023884148950486,27919.52809473773,30,30,30,-2.128505705023542e-15,-1.275021754842953e-16,2.862293735361732e-17,469.89,38.95123528611156,0.12865603923045343,29.530857077376506,25.730996264414557,32.1009449122104,0.07028937256378678,0.40267467445508554,0.2105611302245489,2.0223310459333974,0.24165603923045348,66.05951281239389,0.7581494363519202,6.218050642712016,6.572542983329025,29.530857077376506
VF60_C8,VF60_C8. SC+BCC,C8,bcl,C,60,22.111930294906166,0.6753605035124742,30.0,New_VF60.xlsx,Sheet1,13,190,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.126555873652519,341,1540,9.03225806451613,2.632737985047641,9.03225806451613,2.632737985047641,5.478021053705605,0.3836992203682345,33.24254112935414,26.41715992035668,5.476112743579368,0.2216750138410127,33.31739315678119,4.144715053626725,2.556716631058343,0.1790811259069516,2.555825979454573,0.1034607550830825,33.24254112935412,26.41715992035672,33.31739315678119,4.144715053626725,33.24254112935414,26.41715992035668,33.31739315678119,4.144715053626725,1,523,8436.152422706498,1.0713,0,2.1426,56785.23025971815,1.866890693549893,30417.00858861802,30,30,30,2.144118216307334e-15,-1.856154119295184e-16,-2.029626466892864e-16,454.49,36.88564993296353,0.13134553514471506,30.1930020772187,25.667256485495457,27.886341051013908,0.06334553514471508,0.311312978917432,0.1886772624265893,0.9048665237792123,0.2219455351447151,69.58602202250324,0.8185568678359162,5.696732976369948,6.956054415449274,30.1930020772187
VF60_C9,VF60_C9. SC2+BCC,C9,bcl,C,60,21.33106893106893,0.6515108026125017,30.0,New_VF60.xlsx,Sheet1,14,193,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.059096634118552,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.5598148072456,30.52329258828244,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,2.909204395048377,0.4218809648134357,2.568968044096598,0.6338148156073599,32.5598148072456,30.52329258828243,31.71779094353187,23.73534428293076,32.5598148072456,30.52329258828244,31.71779094353187,23.73534428293076,1,523,10686.15242270646,0.92292,0,1.84584,61967.68760282781,2.167035062627314,28595.60912120091,30,30,30,1.280225925270884e-15,7.112366251504909e-16,-3.989863994746656e-16,507.59,44.273163743073376,0.16799782380724362,33.99488422292441,29.586969541444752,31.38005442498267,0.06379782380724362,0.39261185727932973,0.22541511464003994,1.3984589472003146,0.2589978238072436,66.82822513688937,0.7678440244343951,7.662960724285392,9.699464205206969,33.99488422292441
VF60_L1,VF60_L1. Octahedron,L1,bcl,L,60,21.725414731254148,0.6635552317789807,30.0,New_VF60.xlsx,Sheet1,22,211,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.364917939209671,450,1500,6.666666666666667,1.887716712732035,6.666666666666667,1.887716712732035,4.242640687119285,0,30.00000000000083,21.21320343559688,4.242640687119285,0,30,10.6184065091177,1.562463195266357,0,1.562463195266357,0,30.00000000000083,21.21320343559693,30,10.6184065091177,30.00000000000083,21.21320343559693,30,10.6184065091177,1,156,6363.961030678743,1.357677,0,2.715354,54287.99980947032,1.473104427636323,36852.78435866111,30,30,30,2.844946500601964e-16,1.734723475976807e-18,-2.844946500601964e-16,464.48,26.37308721548738,0.07105902857508599,19.760233162081104,16.140287000565877,21.684538377178512,0.048659028575085986,0.4034712853573066,0.09433491256328827,0.43536524927153764,0.11549236190841933,61.199839323655766,0.749257491192653,1.8640798675751102,2.31664882107512,19.760233162081104
VF60_L10,VF60_L10. Lattice Auxetic,L10,bcl,L,60,21.036199999999997,0.6425046766388334,30.0,New_VF60.xlsx,Sheet1,31,238,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.282770940172842,951,3220,6.771819137749737,3.010417833019144,6.771819137749737,3.010417833019144,3.803796614717657,0.8248702592472493,15.58746915337626,21.41184058633141,3.629648761103765,0.4354186618592559,12.06607287221617,12.22227646826788,2.004667591433676,0.4347211071833807,1.912888615421464,0.2294732785547365,37.20626542331055,34.53517016399343,38.96696356389192,17.16734651978976,37.20626542331055,34.53517016399341,38.96696356389192,17.16734651978976,1,373,12248.2250993911,0.948735,0,1.89747,73012.62288134565,2.108070219819022,34634.81538466673,30,30,30,5.309988559965007e-15,-1.712172070789109e-15,6.938893903907228e-18,694.21,54.50889852730056,0.15252754479871275,43.897097970553695,39.31470308014201,38.73728829351308,0.05779421146537943,0.3012065095694025,0.2707378782665606,11.24073097802835,0.3022942114653794,72.12529356184184,0.8053198497226652,11.88460716660705,15.253914371340374,43.897097970553695
VF60_L11,VF60_L11. FBCCz,L11,bcl,L,60,22.23032923179248,0.6789767398412087,30.0,New_VF60.xlsx,Sheet1,32,241,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.147318691689052,641,2380,7.425897035881436,4.384049588637408,7.425897035881436,4.384049588637408,4.776185398004107,0.5753688235270721,44.82513777052256,15.3521720669698,4.638136242771757,0.3893187334122299,44.61870412770346,5.33172616726425,2.564078206720301,0.3088847141169531,2.489967006904789,0.209004382498929,26.19706401889443,18.32062925085336,25.29243541253733,16.27011753499244,26.19706401889447,18.32062925085333,25.29243541253733,16.27011753499244,1,463,11367.32124724974,0.931365,0,1.86273,66520.8692093957,2.147385826179855,30977.60467560441,30,30,30,-3.816391647148976e-17,-3.469446951953614e-18,3.469446951953614e-18,146.81,13.615259407275762,0.7357244096614509,5.5441706338795,5.347049797081419,7.0694616153162615,0.05012440966145092,0.4769002153649511,0.46318236519176625,1.6691784369496727,0.4802577429947842,39.27247830639236,0.407202717776849,2.567962067227041,3.118936075673202,5.5441706338795
VF60_L12,VF60_L12. Weaire-Phelean,L12,bcl,L,60,22.270634920634922,0.6802077888698553,30.0,New_VF60.xlsx,Sheet1,33,244,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.176744235559002,6310,11450,3.629160063391442,0.6360335545946396,3.629160063391442,0.6360335545946396,1.373567661121869,0.2645736504195207,31.24927631471181,24.31279702995051,1.3697219635694,0.1194225676261154,30.56299450594003,7.373340537231641,0.8564457295933842,0.1649667355153515,0.8540478635549321,0.07446225690617,33.83168306438198,25.60201550882874,34.74575734381288,9.437536261454541,31.5104269286832,24.45865735567489,31.13122929834251,7.646288363250187,1,-7474,15727.34971984504,0.8019,0,1.6038,79242.03606457924,2.494076568150642,31772.09436009305,30,30,30,-3.04639126424977e-15,-3.144186300207963e-17,-5.616167253474913e-17,539.11,46.39105295748547,0.19699495887908558,34.1289546121398,30.588927998629217,28.095989819322188,0.05409495887908557,0.3700344227136119,0.26938586392270214,4.34507749531378,0.3005616255457522,65.93712806359898,0.7356796717551739,9.19385792296997,11.146254464895705,34.1289546121398
VF60_L13,VF60_L13. Diamond,L13,bcl,L,60,20.95438479493165,0.6400058103095256,30.0,New_VF60.xlsx,Sheet1,34,247,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9878540807902536,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.016270892537128,0,1.016270892537128,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,1.27824,0,2.55648,41732.47618809744,1.564651395669044,26672.06018133685,30,30,30,1.023486850826316e-16,5.533767888366015e-16,-3.209238430557093e-17,467.37,32.933728785343284,0.7485327156345489,22.601379963277402,18.068780140701328,23.732423431504625,0.05276604896788226,0.39393235612440763,0.09630715278254132,0.46874574444083744,0.12046604896788227,54.864058237895605,0.6862684790595545,2.176674553219625,2.804673747861352,22.601379963277402
VF60_L14,VF60_L14. Fluorite,L14,bcl,L,60,21.671318864774626,0.6619029919638086,30.0,New_VF60.xlsx,Sheet1,35,250,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9912403368263555,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,1.43476707055076,0,1.43476707055076,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.9053999999999999,0,1.8108,59119.7019975958,2.208968411751714,26763.4890943116,30,30,30,2.402592014227878e-16,1.127570259384925e-17,-1.5482407023093e-16,530.77,34.345415581043845,0.09729321091174799,30.837799159066268,24.994142617834125,28.90655211659702,0.056426544245081325,0.3024405037320032,0.12475799520215851,0.7050378565023664,0.15392654424508131,72.772864136281,0.8978723546465537,3.8472619995319173,4.793251146159167,30.837799159066268
VF60_L15,VF60_L15. Truncated octahedron,L15,bcl,L,60,22.122606382978727,0.6756865812506031,30.0,New_VF60.xlsx,Sheet1,36,253,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.211159119148365,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.007093600337978,0.01170876270620569,1.006640012433133,0.007061925048539474,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,1.017903,0,2.035806,64252.28379719066,1.964823760220768,32701.29621700587,30,30,30,9.71445146547012e-16,-3.469446951953614e-18,-2.602085213965211e-16,599.4,46.29036397302268,0.16423320527148852,39.50787719992935,34.03999711998354,35.89764282526057,0.06186653860482186,0.259565651736937,0.20419915039691625,0.44399283384426724,0.23699987193815522,73.53581652505807,0.8534795108319723,8.067474958211271,9.846119399353315,39.50787719992935
VF60_L16,VF60_L16. Voronoi,L16,bcl,L,60,19.578598484848488,0.5979854293336786,30.0,New_VF60.xlsx,Sheet1,37,256,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.318013597063338,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,0.9741353070874028,0.4580317351859914,0.9851360955106937,0.2655951749381427,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.692603,0,3.385206,42049.27808908543,1.181611990525835,35586.36712071013,30,30,30,0.02856549351564274,-0.03766007775709698,0.06376731106447407,455.56,23.709236182519945,0.06479597413936929,20.558914641307812,14.947685330800939,19.937312244391773,0.04576264080603596,0.43092685778728196,0.06082825141944846,0.22297087318984277,0.08366264080603596,63.04583250059057,0.8671268227723522,1.2505628287124517,1.7245972126843734,20.558914641307812
VF60_L17,VF60_L17. Compact Voronoi,L17,bcl,L,60,22.199599733155445,0.6780381745782303,30.0,New_VF60.xlsx,Sheet1,38,259,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.252879579960712,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,0.9564161333426278,0.4313281002307611,0.962735530192798,0.2418060984364305,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,1.09857,0,2.19714,61585.05813728617,1.820548531272472,33827.74865893924,30,30,30,0.08456612380361127,0.05709986907409255,0.07862525510959913,633.18,77.97004453259888,0.8169346442090182,35.7715526880862,31.334050698029134,31.692741934856283,0.05203464420901816,0.32128061245113587,0.19992187577236045,2.0156190579045106,0.22823464420901815,40.187293576481835,0.4587858440061593,7.151515912692016,8.697946447849695,35.7715526880862
VF60_L19,VF60_L19. Aligned Voronoi,L19,bcl,L,60,22.072575250836113,0.6741584898472526,30.0,New_VF60.xlsx,Sheet1,41,264,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.098507895195616,1669,2923,3.502696225284601,1.092057072351218,3.502696225284601,1.092057072351218,2.824870000584248,1.844896025466467,60.62838534942583,27.01915466830713,2.731653393007659,1.019868004922788,59.72493505888705,14.36033318909885,1.320911054679934,0.8626745847666307,1.277322908180374,0.4768909442693848,16.83416594566538,20.32839989516519,17.3310685234706,10.55399507599746,16.68922103633034,20.26162207713837,17.18749648062359,9.96791049514198,1,-2078,8257.095011707774,1.0692885,0,2.138577,55475.60489106846,1.870402608837558,29659.71317028164,30,30,30,-0.06812702806423512,0.08317041860651064,0.2704729356216006,633.58,30.19402093440611,0.05299803845580274,14.808159576610034,14.637561990979792,27.243840941360975,0.04499803845580273,0.4728374157832343,0.18998381857562133,1.8129597722623756,0.19219803845580272,48.47834616919232,0.49043350697740706,2.8133107024415303,3.4413469249830264,14.808159576610034
VF60_L2,VF60_L2. Cuboctahedron,L2,bcl,L,60,21.675024614374802,0.6620161759727343,30.0,New_VF60.xlsx,Sheet1,23,214,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.316497930529973,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559699,4.242640687119285,0,30,11.37568934077125,1.742784142286689,0,1.742784142286689,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.213203435597,30,11.37568934077125,1,186,7636.75323681447,1.217202,0,2.434404,58405.16877939619,1.643112646873733,35545.44412430928,30,30,30,3.122502256758253e-16,1.040834085586084e-17,1.734723475976807e-18,544.05,31.35203686686107,0.07481696596299223,25.078457426446025,19.571364697374833,26.26656193610149,0.050250299296325567,0.46383788910226287,0.08224196059021764,7.284145610394917,0.10538363262965891,62.42453968935479,0.7998988242117633,2.062501507329225,2.569203112275005,25.078457426446025
VF60_L20,VF60_L20. Aligned compact Voron,L20,bcl,L,60,10.4127,0.3180331260606563,30.0,New_VF60.xlsx,Sheet1,42,267,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.050988506498965,6042,11181,3.701092353525323,0.922791012553753,3.701092353525323,0.922791012553753,1.809220460919228,1.141261468260651,60.9819401733211,25.97851556856099,1.774794163887831,0.5602697750514508,59.91346594281228,12.4139099283414,1.35375986681586,0.8539556160500372,1.328000187279344,0.4192251593646251,16.71371688502435,19.81321316855397,17.15774896384259,8.672447209197855,16.5233827776836,19.28743599448823,17.30088532904471,9.059773495633493,1,-6939,20228.89397353789,0.6682206,0,1.3364412,84932.10079267854,2.993023561380777,28376.68967547207,30,30,30,-0.006168933432058672,-0.001678935711400443,0.06848815752555935,718.46,50.239350773574586,0.08938356031770513,26.225495123924723,25.18638093016948,28.683245469474787,0.041916893651038456,0.34386067732714237,0.44521531768810224,13.031486674925812,0.46358356031770515,50.132775488446946,0.5220110276130216,11.675992143125923,30.275700621779173,26.225495123924723
VF60_L21,VF60_L21. Octet,L21,bcl,L,60,21.8379,0.6669908480605423,30.0,New_VF60.xlsx,Sheet1,43,270,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.142085146683681,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559533,4.242640687119285,0,30,3.421020821136084,2.533524834061438,0,2.533524834061438,0,29.99999999999779,21.21320343559529,30,3.421020821136084,29.99999999999779,21.21320343559532,30,3.421020821136084,1,1308,14000.71426749435,0.8372999999999999,0,1.6746,73656.51250557599,2.388630120625822,30836.29896045938,30,30,30,-1.817729994302297e-14,8.647596527744383e-16,3.816391647148976e-17,327.96,25.137776201008332,0.12047650591586487,16.499403212291156,15.395764453546107,21.139720343989115,0.06640983924919822,0.4371040921177294,0.30746905236107863,5.730546728394213,0.32950983924919824,61.24553075195469,0.6563589030452633,5.073055870206498,6.2722381041938755,16.499403212291156
VF60_L22,VF60_L22. Kelvin Cell,L22,bcl,L,60,20.7493,0.6337419442191149,30.0,New_VF60.xlsx,Sheet1,44,273,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.385249796786276,1800,3300,3.666666666666667,0.4715355210772317,3.666666666666667,0.4715355210772317,2.121320343559642,0,29.99999999999779,21.21320343559532,2.121320343559642,0,30,11.1834468320879,0.8133273305573354,0,0.8133273305573354,0,29.99999999999779,21.21320343559529,30,11.1834468320879,29.99999999999779,21.21320343559532,30,11.1834468320879,1,-2094,7000.357133747177,1.3041,0,2.6082,57360.24003255801,1.533624722030519,37401.74451322946,30,30,30,-9.315465065995454e-16,-5.464378949326942e-16,-8.456776945386935e-17,349.73,27.666360879644134,0.11295283234247673,24.02543605708024,19.32968411321167,26.228691936595453,0.0741194990091434,0.3572687736964961,0.1382643359832737,3.1558586554727146,0.17185283234247672,69.86710032917168,0.8683988530908396,3.321860963140801,4.322567315755308,24.02543605708024
VF60_L23,VF60_L23. Isotruss,L23,bcl,L,60,20.9033,0.6384455370829581,30.0,New_VF60.xlsx,Sheet1,45,276,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.110378617574399,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.55981480724569,30.52329258828253,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,2.841230603468834,0.4120236825879536,2.508943901859928,0.6190056821379307,32.55981480724567,30.52329258828252,31.71779094353187,23.73534428293076,32.55981480724568,30.52329258828253,31.71779094353187,23.73534428293076,1,523,10686.15242270645,0.945,0,1.89,63450.20671853708,2.116402116402117,29980.22267450877,30,30,30,7.025630077706069e-15,6.019490461639521e-16,-2.92300905702092e-16,450.33,30.264480053388695,0.1495808393386103,23.40312065143591,21.14203426827449,23.146497108112115,0.05338083933861029,0.34307861204130236,0.24389671113045322,5.2732245291413316,0.2699808393386103,69.85758298499904,0.7732867245745223,5.707944157074408,7.3727350342294775,23.40312065143591
VF60_L24,VF60_L24. Re-entrant,L24,bcl,L,60,21.1453,0.6458368972975691,30.0,New_VF60.xlsx,Sheet1,46,279,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.153463077145913,1330,2740,4.120300751879699,1.117866356791942,4.120300751879699,1.117866356791942,3.158613976598892,0.5480398295172763,31.63956485770963,29.52835269305576,3.049614633277375,0.5376481749337662,36.009671580012,18.94546341344536,1.475643063115577,0.2560335573544855,1.424720688286557,0.2511787782918786,29.18021757114301,35.88101035202287,26.995164209994,10.54839473593523,29.18021757114301,35.88101035202284,26.995164209994,10.54839473593523,1,-1244,8654.6022958813,1.07025,0,2.1405,58198.55750140556,1.868722261153936,31143.50308293965,30,30,30,-3.462508058049707e-15,-1.904726376622534e-15,-5.377642775528102e-17,678.74,43.85352143975256,0.12272609931320462,31.186621125795007,27.620319308198837,33.90949029335123,0.05195943264653796,0.4188991497496101,0.176945747651642,0.4817177717979882,0.1997927659798713,62.98312746935171,0.7111543178725164,5.518339991832291,7.046255185760989,31.186621125795007
VF60_L25,VF60_L25. Cuboctahedron,L25,bcl,L,60,20.3091,0.6202969989031161,30.0,New_VF60.xlsx,Sheet1,47,282,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.397969546272634,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559701,4.242640687119285,0,30,11.37568934077125,1.691238414701142,0,1.691238414701142,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.21320343559699,30,11.37568934077125,1,186,7636.75323681447,1.2543,0,2.5086,60185.247148786,1.594514868851153,37745.17774936113,30,30,30,-7.632783294297951e-17,2.34187669256869e-17,5.030698080332741e-17,502.07,39.72451196719838,0.7829229500564006,17.011470020552782,16.45526572489919,27.59554664157046,0.05695628338973391,0.4980895137654238,0.2792184238399832,2.8042856001097167,0.28865628338973387,41.42345597218854,0.42823609852273625,4.749915846339874,6.314791293123605,17.011470020552782
VF60_L26,VF60_L26. Octahedron+Cross,L26,bcl,L,60,20.2982,0.6199640822653506,30.0,New_VF60.xlsx,Sheet1,48,285,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.469379023938292,575,2250,7.826086956521739,2.298540930795851,7.826086956521739,2.298540930795851,3.82842712474619,0.5859166557984871,30.00000000000014,28.33064120702308,3.778001125848596,0.4103996211742203,30,13.62364129526154,1.580949423829778,0.2419543507592035,1.560126001754458,0.1694745710167742,30.00000000000013,28.3306412070231,30,13.62364129526154,30.00000000000014,28.33064120702308,30,13.62364129526154,1,531,8613.961030678809,1.2108,0,2.4216,65532.26568604869,1.651800462504129,39673.23364633388,30,30,30,-1.214306433183765e-17,-2.159730727591125e-16,6.071532165918825e-18,378.51,40.755049186627375,0.13045227967466982,28.095930402205127,25.097851620335856,35.59345984372998,0.0960189463413365,0.39943968672519636,0.2854532875546085,0.4122102600230562,0.3195522796746698,61.582189498549326,0.6893852654562375,8.020075700214928,10.668041693638008,28.095930402205127
VF60_L27,VF60_L27. V-Octet,L27,bcl,L,60,21.7458,0.6641778551854776,30.0,New_VF60.xlsx,Sheet1,49,288,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.092707954243416,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559531,4.242640687119285,0,30,3.421020821136084,2.590134729621053,0,2.590134729621053,0,29.99999999999779,21.21320343559532,30,3.421020821136084,29.99999999999779,21.21320343559531,30,3.421020821136084,1,1308,14000.71426749435,0.819,0,1.638,72046.67830176368,2.442002442002442,29503.11476457222,30,30,30,2.602085213965211e-17,-6.245004513516506e-17,8.673617379884035e-19,358.14,26.48219712772121,0.13070791713416613,16.91019256954362,15.656921680880664,20.158589727671547,0.05827458380083281,0.43460320051415746,0.28138428567272233,4.031717945534309,0.3039079171341661,59.122442165084585,0.6385494559982056,4.758262456769209,5.907949412427625,16.91019256954362
