notebook_path,notebook_sha256,cell_index,cell_type,first_line,line_count,definitions
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,12,code,def _mesh_edges(F):,302,"_mesh_edges, _cot_angle, _triangle_angles, _mixed_voronoi_areas, _vertex_angle_sums, _boundary_vertices, _surface_curvature_ddg, _build_curvature_adjacency"
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,13,code,"def _resize_bool_nearest(arr, target_shape):",306,"_resize_bool_nearest, _voxelize_mesh_to_mask, _orthonormal_basis_from_normal, _make_oriented_slices_from_mask, _connected_components_2d, _perimeter_pixels, _contact_edge_length_pixels, _legacy_perimeter_to_area_components"
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,14,code,"def _key3(p, nd=None):",140,"_key3, _axis_angles, _weighted_stats_pair, _extract_lattice_graph_from_params, extract_lattice_descriptors"
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,15,code,def _count_boundary_and_nonmanifold_edges(F):,789,"_count_boundary_and_nonmanifold_edges, _connected_component_stats_3d, _run_lengths_1d_bool, _sample_run_lengths, extract_voxel_topology_descriptors, _cov_anisotropy_from_points, _block_density_descriptor, _skeletonize_mask_3d"
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,16,markdown,"Run Cells 8–8G after candidate generation. The descriptor extraction is intentionally divided by method: point-based, surface-based, slice-image-based, and lattice node/strut-based",4,
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,17,code,DESCRIPTOR_RUN_NOW = False,31,
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,18,code,def convert_selected_stl_to_stp(selected_table_df):,35,convert_selected_stl_to_stp
URP4-1_SUBMISSION_20260728_v0_1/experiments/lab_001_xy_connection_20260626/notebooks/R06V2_integrated_legacy_candidate_v0_2.ipynb,29131ce5f3d8d59cf6a7211d963a23f85c14f950ea335bbd237b52a7ff76980f,19,markdown,This version has an explicit auto-run switch in Cell 1.,27,
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,1,markdown,This version is optimized for quick candidate detection before final high-quality STL export.,15,
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,2,code,import os,543,display
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,3,code,"def sample_uniform(rng, bounds):",323,"sample_uniform, sample_int, json_dumps, safe_float, write_binary_stl, estimate_mask_vf, mesh_from_binary_mask, keep_largest_component"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,4,code,"def generate_periodic_face_nodes(rng, size_mm, n_face, axis):",1408,"generate_periodic_face_nodes, _face_pattern_points, _place_face_pattern, generate_symmetric_contact_face_nodes, _canonical_face_layer, _set_canonical_face_layer, _local_face_slices, _stabilize_contact_pattern_edges"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,5,code,import threading,213,"_set_generation_gpu_device, _get_generation_gpu_device, _xp_for_generation, _to_numpy_array, make_tpms_grid, tpms_field, make_tpms_component_mask, enforce_min_hole_size"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,6,code,"def periodic_fourier_field(n, num_terms=16, anisotropy=(1.0, 1.0, 1.0), seed=0):",196,"periodic_fourier_field, stochastic_gaussian_field, enforce_periodic_faces, limit_max_thickness_approx, enforce_voxel_min_hole_size, generate_voxel_mask, generate_voxel_candidate"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,7,code,"def make_lattice_params(lattice_mode, cfg, idx, rng):",231,"make_lattice_params, random_tpms_component, make_tpms_basic_params, make_tpms_adv_params, make_voxel_params, flatten_candidate_params, unflatten_candidate_row, build_candidate_table"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,8,code,def run_single_candidate_from_row(row_dict):,506,"run_single_candidate_from_row, run_batch_generation, _save_progress, _print_progress, _run_rows_serial, _run_rows_joblib, _run_rows_thread, verify_generated_files"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,9,code,"def validate_lattice_voxel_boundary_conditions(params_or_row, regenerate_mask=True):",83,"validate_lattice_voxel_boundary_conditions, validate_candidate_table_boundary_conditions"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,10,code,"DESCRIPTOR_SCHEMA_VERSION = ""structural_descriptor_v4_260509_graph_voxel_descriptor_expanded_harmonized""",517,"_deep_update_dict, _safe_float, _json_load_maybe, _stats, _weighted_mean_std, _descriptor_output_dir, _candidate_id_from_row, _generator_type_from_row"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,11,code,"def _make_trimesh_object(V, F, process=False):",214,"_make_trimesh_object, _limit_points_evenly, _sample_interior_points_by_contains, _sample_interior_points_by_voxel, _sample_inward_proxy_points, _sample_interior_points, extract_point_descriptors"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,12,code,def _mesh_edges(F):,161,"_mesh_edges, _cot_angle, _triangle_angles, _mixed_voronoi_areas, _vertex_angle_sums, _boundary_vertices, _surface_curvature_ddg, extract_surface_descriptors"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,13,code,"def _resize_bool_nearest(arr, target_shape):",287,"_resize_bool_nearest, _voxelize_mesh_to_mask, _orthonormal_basis_from_normal, _make_oriented_slices_from_mask, _connected_components_2d, _perimeter_pixels, _contact_edge_length_pixels, _slice_pair_descriptors"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,14,code,"def _key3(p, nd=None):",140,"_key3, _axis_angles, _weighted_stats_pair, _extract_lattice_graph_from_params, extract_lattice_descriptors"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,15,code,def _count_boundary_and_nonmanifold_edges(F):,789,"_count_boundary_and_nonmanifold_edges, _connected_component_stats_3d, _run_lengths_1d_bool, _sample_run_lengths, extract_voxel_topology_descriptors, _cov_anisotropy_from_points, _block_density_descriptor, _skeletonize_mask_3d"
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,16,markdown,"Run Cells 8–8G after candidate generation. The descriptor extraction is intentionally divided by method: point-based, surface-based, slice-image-based, and lattice node/strut-based",4,
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,17,code,DESCRIPTOR_RUN_NOW = False,31,
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,18,code,def convert_selected_stl_to_stp(selected_table_df):,35,convert_selected_stl_to_stp
URP4-1_SUBMISSION_20260728_v0_1/outputs/URP4-1/Model_generator_260506_descriptor_v5_boundary_symmetry_perfboost.ipynb,47aa3889f61d7e4bfbca37b65286e6b7ad81cf185ab4dd86ebdc263af5d8b7b7,19,markdown,This version has an explicit auto-run switch in Cell 1.,27,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,1,markdown,,1,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,2,code,import os,213,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,6,code,diag_rows = [],70,classify_output_family
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,7,code,"def repeated_group_splits(groups, n_splits=5, n_repeats=8, random_state=42, return_split_id=False, test_size=None):",839,"repeated_group_splits, aggregate_by_group_firstX, minmax_series, corr_prune_from_ranked, group_repeat_stats, get_prefilter_topk_for_output, get_inner_scoring_for_output, choose_best_summary_row"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,8,code,ALL_SUMMARY_ROWS = [],516,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,9,code,FINAL_REFIT_SUMMARY_ROWS = [],163,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,10,code,FINAL_SUMMARY_DF = ALL_SUMMARY_DF.merge(,13,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method - New feature.ipynb,7f75fa05e34fb8aafb39362f6b39aa7d3d924efe7d6af5f3bc0b42debc393cb6,11,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",32,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,1,markdown,,1,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,2,code,import os,214,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,6,code,diag_rows = [],70,classify_output_family
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,7,code,"def repeated_group_splits(groups, n_splits=5, n_repeats=8, random_state=42, return_split_id=False, test_size=None):",839,"repeated_group_splits, aggregate_by_group_firstX, minmax_series, corr_prune_from_ranked, group_repeat_stats, get_prefilter_topk_for_output, get_inner_scoring_for_output, choose_best_summary_row"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,8,code,ALL_SUMMARY_ROWS = [],516,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,9,code,FINAL_REFIT_SUMMARY_ROWS = [],163,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,10,code,FINAL_SUMMARY_DF = ALL_SUMMARY_DF.merge(,13,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260418-1st method.ipynb,2d4e6b256c37bf8309bbeeb2869f6a5c2935216aab4b959d09c8b55802103402,11,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",32,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,1,markdown,,1,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,2,code,import os,213,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,6,code,diag_rows = [],70,classify_output_family
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,7,code,def rankdata_average_ties(x):,421,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",685,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,9,code,METHOD_SUMMARY_ROWS = [],219,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,10,code,FINAL_REFIT_SUMMARY_ROWS = [],138,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,11,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method - New feature - Good. vibration.ipynb,11129a41bd4303d82c599148cd761adb3c858f58da017586e07fb0f06d055ff2,12,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,1,markdown,,1,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,2,code,import os,214,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,6,code,diag_rows = [],70,classify_output_family
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,7,code,def rankdata_average_ties(x):,421,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",685,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,9,code,METHOD_SUMMARY_ROWS = [],219,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,10,code,FINAL_REFIT_SUMMARY_ROWS = [],138,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,11,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260419-2nd method.ipynb,7514863928df8e71833f97d0bedb905d7d0654f20cbff8c4f42ee371c182fd39,12,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,1,markdown,,1,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,2,code,import os,213,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,6,code,diag_rows = [],70,classify_output_family
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,7,code,def rankdata_average_ties(x):,421,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",1313,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,9,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,10,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,11,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,12,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
URP4-1_SUBMISSION_20260728_v0_1/reference_sources/training/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,13,markdown,This section adds method families not present in the prior three notebooks and reruns the comparison/refit safely.,13,
