row_id,row_position,original_excel_row,x_raw_value_hash,y_raw_value_hash,x_nan_mask_hash,y_nan_mask_hash,x_key,x_key_hash,group_id
EXCEL-ROW-0095,88,95,f51ce95f6008eb96b651f56d6b92e7c27b436892230af621a42ead91ea84960b,28faffd1238dc8387b1e7b8a71a270d1b2eb9630e9a20e89f24c6f1c8ae91b12,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||4.73061071||49.61241455||230.9945272||433.92587813||466.86580175||319.87797602||16.958||15.2619||4.11800923||0.955584||0.11853972||0.96473736||0.09442158||0.97058355||0.06541276||0.9747||0.0791||0.5978501||0.40154811||0.59697501||1.17466122||44.84023539||36.63642639||0.5201||1.4191||46.29735785||21.64639097||54.8275543||21.01485388||54.8275543||21.01485388||72.6864||20.3137||0.11977503||0.08532538||0.09223323||0.04812937||0.09223323||0.04812937||0.0563||0.0528||1034.2||0.25560999||0.14706814||0.25520777||0.14699129||0.25574352||0.1471491||0.39026582||0.14627216||0.39041477||0.14618946||0.39063363||0.1463847||0.49010914||0.14336521||0.05834315||0.03140109||0.05835051||0.03142714||0.0599964||0.03170952||0.09032844||0.0249634||0.09161729||0.02457194||0.0915229||0.02487109||0.11436859||0.0175296||21.05638981||136.8265182||709.38428975||432.57317506||873.182165||258.5111718||28.8351||8.8952||0.97979831||0.12330596||0.93616439||0.17889812||0.98895924||0.04917138||0.9895||0.0446||0.06124709||0.31277779||0.67184067||0.75273894||38.0312456||32.38734421||0.799||0.7476||86.84344619||13.99166295||48.54570669||24.34435983||48.54570669||24.34435983||56.4095||16.0047||0.22009901||0.17256154||0.11595125||0.2064045||0.11595125||0.2064045||0.0157||0.0335||411.8048||21.81388641||156.53932244||987.31017817||528.48805153||1095.46015081||328.36477756||32.3235||10.0238||0.98362875||0.10930636||0.9756618||0.11872141||0.9886717||0.04963007||0.9892||0.045||0.05610085||0.29840608||0.72204192||0.82077792||43.44325347||36.63870738||0.8081||0.7683||87.13481649||13.45692386||46.6276392||24.90800767||46.6276392||24.90800767||56.2621||16.0841||0.21875594||0.16564341||0.05393641||0.08875486||0.05393641||0.08875486||0.0164||0.0322||511.96,8dfa4dc2f2bdc464d3b5c4210b092b54e26e2bfddd370ff251d3240c10df89b6,79
EXCEL-ROW-0096,89,96,9294eb2664632531066317210e7e490901fe8b4553e74c496f063ce7bf6976bf,112b7bc68fb0526a776ac51ba80a16dc564af00a65ed045de48f4d3a9bc13a8b,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||9.75067549||72.35711906||264.68635616||426.59411537||463.50401998||325.53699585||18.6244||14.1282||4.31559961||0.97801344||0.01678246||0.982223||0.04195942||0.98240289||0.04192209||0.9842||0.0511||0.56588548||0.42081445||0.39036321||0.66878229||27.2258441||33.72302915||0.3379||0.8131||49.94508525||25.54753009||63.91442769||24.1609396||63.91442769||24.1609396||77.2102||18.8952||0.08908328||0.02396418||0.06211154||0.03635669||0.06211154||0.03635669||0.0372||0.0377||966.72||0.25678555||0.14631727||0.2566784||0.14631262||0.25629365||0.14612665||0.39110571||0.14722456||0.39061885||0.14747046||0.39082029||0.1471275||0.49056313||0.14500343||0.06742823||0.02422168||0.06688095||0.02440356||0.06754121||0.02419835||0.09946903||0.01754318||0.09949825||0.01777833||0.09983114||0.01773061||0.12309535||0.01402714||31.89042188||165.45688411||756.46463871||464.98407214||888.94551||254.63242645||28.1894||9.877||0.9997541||0.00615885||0.99332774||0.0314066||0.99332774||0.0314066||0.9938||0.0278||0.01556213||0.17749134||0.4222719||0.82648864||22.76644232||28.7295077||0.4327||0.7563||89.02187696||6.99223364||63.45903693||25.45945021||63.45903693||25.45945021||71.6815||17.6184||0.34168347||0.17130034||0.09627198||0.15156598||0.09627198||0.15156598||0.0113||0.028||497.8816||32.35309625||188.11824681||951.49625528||587.91581282||1114.18247191||330.6331949||31.6707||11.1869||0.99979355||0.00574555||0.99307382||0.03257279||0.99307382||0.03257279||0.9936||0.0287||0.01262033||0.15991101||0.42341194||0.82703735||25.97234761||32.71356583||0.4343||0.7551||89.20856775||6.30661604||63.44744797||25.50243699||63.44744797||25.50243699||71.6153||17.6329||0.34650957||0.16810885||0.09822422||0.15268572||0.09822422||0.15268572||0.0119||0.0278||608.16,02db3e6eddee672216db475d298218f9f63718dcb560faeaf0e8b3d66fa584c9,80
EXCEL-ROW-0097,90,97,9294eb2664632531066317210e7e490901fe8b4553e74c496f063ce7bf6976bf,4eab94f53e83b6e160617f67a04af362c6f21dd1f4e5c50df66110a7c16c493a,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||9.75067549||72.35711906||264.68635616||426.59411537||463.50401998||325.53699585||18.6244||14.1282||4.31559961||0.97801344||0.01678246||0.982223||0.04195942||0.98240289||0.04192209||0.9842||0.0511||0.56588548||0.42081445||0.39036321||0.66878229||27.2258441||33.72302915||0.3379||0.8131||49.94508525||25.54753009||63.91442769||24.1609396||63.91442769||24.1609396||77.2102||18.8952||0.08908328||0.02396418||0.06211154||0.03635669||0.06211154||0.03635669||0.0372||0.0377||966.72||0.25678555||0.14631727||0.2566784||0.14631262||0.25629365||0.14612665||0.39110571||0.14722456||0.39061885||0.14747046||0.39082029||0.1471275||0.49056313||0.14500343||0.06742823||0.02422168||0.06688095||0.02440356||0.06754121||0.02419835||0.09946903||0.01754318||0.09949825||0.01777833||0.09983114||0.01773061||0.12309535||0.01402714||31.89042188||165.45688411||756.46463871||464.98407214||888.94551||254.63242645||28.1894||9.877||0.9997541||0.00615885||0.99332774||0.0314066||0.99332774||0.0314066||0.9938||0.0278||0.01556213||0.17749134||0.4222719||0.82648864||22.76644232||28.7295077||0.4327||0.7563||89.02187696||6.99223364||63.45903693||25.45945021||63.45903693||25.45945021||71.6815||17.6184||0.34168347||0.17130034||0.09627198||0.15156598||0.09627198||0.15156598||0.0113||0.028||497.8816||32.35309625||188.11824681||951.49625528||587.91581282||1114.18247191||330.6331949||31.6707||11.1869||0.99979355||0.00574555||0.99307382||0.03257279||0.99307382||0.03257279||0.9936||0.0287||0.01262033||0.15991101||0.42341194||0.82703735||25.97234761||32.71356583||0.4343||0.7551||89.20856775||6.30661604||63.44744797||25.50243699||63.44744797||25.50243699||71.6153||17.6329||0.34650957||0.16810885||0.09822422||0.15268572||0.09822422||0.15268572||0.0119||0.0278||608.16,02db3e6eddee672216db475d298218f9f63718dcb560faeaf0e8b3d66fa584c9,80
EXCEL-ROW-0098,91,98,cd11a4bc8d8dee7c558f4820bc01b9a3eb715f3d856722a14449d98e641285e7,2ed4a6ebde08491e3c9160258b9f43e79e7462fea186b1e42544aafeb16448b3,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||2.34046457||23.09526558||97.59068573||255.45574069||457.12399501||147.33276882||9.6887||11.5405||3.11266767||0.96338938||0.01866924||0.96390036||0.06202005||0.95910617||0.07346488||0.9616||0.0825||0.72725762||0.37054032||0.79975646||1.73987156||65.53841662||37.46992416||0.9556||2.2493||39.54843456||20.50387254||45.12383713||14.14915812||45.12383713||14.14915812||58.9581||15.5431||0.14706758||0.04065046||0.12350848||0.04870314||0.12350848||0.04870314||0.0894||0.0617||782.4||0.25387733||0.1464712||0.25410472||0.14646887||0.25423742||0.14656109||0.38849666||0.14491445||0.38871091||0.145062||0.38855644||0.14508005||0.48778711||0.14181114||0.05162483||0.02956673||0.05118848||0.02974725||0.05112274||0.0296234||0.07805983||0.03084049||0.07757637||0.03127533||0.07791206||0.03098558||0.09788314||0.03089409||34.23595484||155.68386113||478.8534643||447.4675416||860.39234||114.45380716||25.3482||10.3065||0.86613315||0.26564872||0.89178397||0.22664766||0.98358095||0.03608535||0.9834||0.0368||0.46299559||0.34877438||0.71655722||0.66176639||58.61776997||33.98395696||0.8192||1.0176||51.78568176||17.47036521||41.96089102||16.49633334||41.96089102||16.49633334||56.9779||13.418||0.1849968||0.23435608||0.11842725||0.20988525||0.11842725||0.20988525||0.0171||0.024||610.7616||35.66432973||179.77140994||604.59733303||570.86381715||1091.07915106||147.143437||28.4748||11.7937||0.85688294||0.27263859||0.89132224||0.22809746||0.98365949||0.0363129||0.9834||0.037||0.4772297||0.33203845||0.71979188||0.66462407||65.60443702||38.47602767||0.8204||1.0193||50.54165433||16.34937349||41.69561162||16.42732404||41.69561162||16.42732404||56.9589||13.43||0.19147519||0.24350251||0.11908922||0.2138401||0.11908922||0.2138401||0.0172||0.0233||772.32,fa048f15dcefc50a16f2da962f5f4aa8127989b78fd2ac2abbba913ba0388741,81
EXCEL-ROW-0099,92,99,cd11a4bc8d8dee7c558f4820bc01b9a3eb715f3d856722a14449d98e641285e7,a4dd2234cff2174dbd8a5e8a2e95580f905910ac5523779bec3cc5c01b8bd7d4,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||2.34046457||23.09526558||97.59068573||255.45574069||457.12399501||147.33276882||9.6887||11.5405||3.11266767||0.96338938||0.01866924||0.96390036||0.06202005||0.95910617||0.07346488||0.9616||0.0825||0.72725762||0.37054032||0.79975646||1.73987156||65.53841662||37.46992416||0.9556||2.2493||39.54843456||20.50387254||45.12383713||14.14915812||45.12383713||14.14915812||58.9581||15.5431||0.14706758||0.04065046||0.12350848||0.04870314||0.12350848||0.04870314||0.0894||0.0617||782.4||0.25387733||0.1464712||0.25410472||0.14646887||0.25423742||0.14656109||0.38849666||0.14491445||0.38871091||0.145062||0.38855644||0.14508005||0.48778711||0.14181114||0.05162483||0.02956673||0.05118848||0.02974725||0.05112274||0.0296234||0.07805983||0.03084049||0.07757637||0.03127533||0.07791206||0.03098558||0.09788314||0.03089409||34.23595484||155.68386113||478.8534643||447.4675416||860.39234||114.45380716||25.3482||10.3065||0.86613315||0.26564872||0.89178397||0.22664766||0.98358095||0.03608535||0.9834||0.0368||0.46299559||0.34877438||0.71655722||0.66176639||58.61776997||33.98395696||0.8192||1.0176||51.78568176||17.47036521||41.96089102||16.49633334||41.96089102||16.49633334||56.9779||13.418||0.1849968||0.23435608||0.11842725||0.20988525||0.11842725||0.20988525||0.0171||0.024||610.7616||35.66432973||179.77140994||604.59733303||570.86381715||1091.07915106||147.143437||28.4748||11.7937||0.85688294||0.27263859||0.89132224||0.22809746||0.98365949||0.0363129||0.9834||0.037||0.4772297||0.33203845||0.71979188||0.66462407||65.60443702||38.47602767||0.8204||1.0193||50.54165433||16.34937349||41.69561162||16.42732404||41.69561162||16.42732404||56.9589||13.43||0.19147519||0.24350251||0.11908922||0.2138401||0.11908922||0.2138401||0.0172||0.0233||772.32,fa048f15dcefc50a16f2da962f5f4aa8127989b78fd2ac2abbba913ba0388741,81
EXCEL-ROW-0100,93,100,9092fff44376cf25381137187a375748b1ec71be754ed3c4d095dafb8f7a334a,5e5b63e9b4ee1cd860d3dbd0b58c16c0a288893dd2e5820683ed3973e6b9336d,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||8.04847807||49.16033281||194.00156899||319.54718492||459.70776529||171.09198304||12.7319||12.056||3.56817881||0.97996812||0.01707789||0.97971297||0.04999002||0.97781656||0.04985671||0.9792||0.0559||0.59841364||0.48541137||0.71078022||1.40249846||46.1348588||29.80621657||0.7758||1.5482||49.80129226||27.91234299||48.55085977||16.12051739||48.55085977||16.12051739||60.5002||15.5479||0.08801877||0.0198185||0.0656719||0.03449138||0.0656719||0.03449138||0.0512||0.0371||700.64||0.25440561||0.14626922||0.25451965||0.1464263||0.25437876||0.14629907||0.38878591||0.14554493||0.38874037||0.14564961||0.38866517||0.14549313||0.4879951||0.14251513||0.05451975||0.02753075||0.05465829||0.02739635||0.05444718||0.0276009||0.08070262||0.03091152||0.08062185||0.03105658||0.08059074||0.03101263||0.09958592||0.03574051||113.85404183||272.49137315||643.2186431||424.3044304||870.98342||129.33938154||25.9023||9.9009||0.95657036||0.16045123||0.95180526||0.15015401||0.99114318||0.02714228||0.9913||0.0262||0.61326933||0.73593149||0.94431188||1.88274198||40.22032173||25.99998524||0.948||1.844||43.16150856||11.08071994||39.79085108||12.69264153||39.79085108||12.69264153||56.2368||12.356||0.10615186||0.25447048||0.08044194||0.21567623||0.08044194||0.21567623||0.0139||0.0113||691.5056||153.7095631||356.39003259||900.14660874||513.35433709||1102.44873908||176.17989323||29.2536||11.2919||0.99598509||0.011195||0.99114697||0.02855801||0.99114697||0.02855801||0.9913||0.0273||0.59661691||0.74036156||0.95495021||1.89136262||44.76739511||29.55009188||0.9488||1.8543||43.20259267||9.10300021||38.56996676||11.88449716||38.56996676||11.88449716||56.2677||12.4023||0.02614217||0.00623903||0.01348653||0.00895471||0.01348653||0.00895471||0.0124||0.0083||852.64,65d23a42bed0dc888b06999cb6ca67b259cd7bbbec704e2b4ae4c0b49d6f7bf7,82
EXCEL-ROW-0101,94,101,9092fff44376cf25381137187a375748b1ec71be754ed3c4d095dafb8f7a334a,8e4071e255f6d544c52db13af84f4f0484ec13b28734c4ea41dd9558fd0d0385,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||8.04847807||49.16033281||194.00156899||319.54718492||459.70776529||171.09198304||12.7319||12.056||3.56817881||0.97996812||0.01707789||0.97971297||0.04999002||0.97781656||0.04985671||0.9792||0.0559||0.59841364||0.48541137||0.71078022||1.40249846||46.1348588||29.80621657||0.7758||1.5482||49.80129226||27.91234299||48.55085977||16.12051739||48.55085977||16.12051739||60.5002||15.5479||0.08801877||0.0198185||0.0656719||0.03449138||0.0656719||0.03449138||0.0512||0.0371||700.64||0.25440561||0.14626922||0.25451965||0.1464263||0.25437876||0.14629907||0.38878591||0.14554493||0.38874037||0.14564961||0.38866517||0.14549313||0.4879951||0.14251513||0.05451975||0.02753075||0.05465829||0.02739635||0.05444718||0.0276009||0.08070262||0.03091152||0.08062185||0.03105658||0.08059074||0.03101263||0.09958592||0.03574051||113.85404183||272.49137315||643.2186431||424.3044304||870.98342||129.33938154||25.9023||9.9009||0.95657036||0.16045123||0.95180526||0.15015401||0.99114318||0.02714228||0.9913||0.0262||0.61326933||0.73593149||0.94431188||1.88274198||40.22032173||25.99998524||0.948||1.844||43.16150856||11.08071994||39.79085108||12.69264153||39.79085108||12.69264153||56.2368||12.356||0.10615186||0.25447048||0.08044194||0.21567623||0.08044194||0.21567623||0.0139||0.0113||691.5056||153.7095631||356.39003259||900.14660874||513.35433709||1102.44873908||176.17989323||29.2536||11.2919||0.99598509||0.011195||0.99114697||0.02855801||0.99114697||0.02855801||0.9913||0.0273||0.59661691||0.74036156||0.95495021||1.89136262||44.76739511||29.55009188||0.9488||1.8543||43.20259267||9.10300021||38.56996676||11.88449716||38.56996676||11.88449716||56.2677||12.4023||0.02614217||0.00623903||0.01348653||0.00895471||0.01348653||0.00895471||0.0124||0.0083||852.64,65d23a42bed0dc888b06999cb6ca67b259cd7bbbec704e2b4ae4c0b49d6f7bf7,82
EXCEL-ROW-0102,95,102,98e000c425477ce3d5e0b8558081fabee614d1c618edaa88f86901ae4b3fe64b,1fb4819b4b4ae42217ccc54e7fec5f0cafce623976ec56a0a1719309d9560226,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||6.75860936||45.22768906||11.36924406||9.06972786||457.24818976||171.03323668||13.8253||10.8918||3.71823883||0.98321085||0.02329298||0.98923256||0.01099009||0.97433993||0.06394055||0.9771||0.0716||0.41699031||0.62357819||0.29255633||0.27275035||44.00654841||34.92808162||0.952||2.4932||62.47670461||29.70121364||71.26425515||16.06744571||71.26425515||16.06744571||63.4108||17.8124||0.1099881||0.0244454||0.10838341||0.01251476||0.10838341||0.01251476||0.055||0.0445||643.72||0.25257797||0.14635352||0.25237569||0.146236||0.25258025||0.14636849||0.38669449||0.14408614||0.38672097||0.14403425||0.3869104||0.14399947||0.48561185||0.14033919||0.04762907||0.03051432||0.04803154||0.02979966||0.04722293||0.03044127||0.07239727||0.03396081||0.0720026||0.03416651||0.07166763||0.03492964||0.09051344||0.03686046||69.17071301||198.18499645||507.45250378||470.63283155||870.68635||129.08146896||22.4605||11.8531||0.97034197||0.11909966||0.95464309||0.13566933||0.99027965||0.02822345||0.9902||0.0279||0.53385542||0.87851917||0.96988909||1.74155435||40.28101847||31.57805516||1.0151||1.7577||49.70154866||13.24190675||40.05642564||14.0653781||40.05642564||14.0653781||55.0989||13.52||0.10686409||0.21515806||0.09815289||0.2247095||0.09815289||0.2247095||0.0172||0.0152||742.2816||89.23560745||253.41417098||718.54731663||597.44233669||1106.81118602||168.560652||25.1164||13.7114||0.99654323||0.01221484||0.99032535||0.02891589||0.9903248||0.02891457||0.9902||0.0285||0.51699743||0.86016347||0.99384261||1.77860753||44.93337667||35.81918242||1.0132||1.7531||50.21500732||12.31651396||38.98803772||13.60131572||38.98803772||13.60131572||55.147||13.5797||0.03211602||0.01054918||0.01800239||0.01261031||0.01800239||0.01261031||0.0159||0.0117||924.28,d82d9424bf4bb684b3ab536569fc78649287dccdd871f7e6278496c3c74142ff,83
EXCEL-ROW-0103,96,103,98e000c425477ce3d5e0b8558081fabee614d1c618edaa88f86901ae4b3fe64b,4e206c10b2106c2792672b9d07c11d7b53ca5b62d7c3e5d1603b84037a699aa0,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||6.75860936||45.22768906||11.36924406||9.06972786||457.24818976||171.03323668||13.8253||10.8918||3.71823883||0.98321085||0.02329298||0.98923256||0.01099009||0.97433993||0.06394055||0.9771||0.0716||0.41699031||0.62357819||0.29255633||0.27275035||44.00654841||34.92808162||0.952||2.4932||62.47670461||29.70121364||71.26425515||16.06744571||71.26425515||16.06744571||63.4108||17.8124||0.1099881||0.0244454||0.10838341||0.01251476||0.10838341||0.01251476||0.055||0.0445||643.72||0.25257797||0.14635352||0.25237569||0.146236||0.25258025||0.14636849||0.38669449||0.14408614||0.38672097||0.14403425||0.3869104||0.14399947||0.48561185||0.14033919||0.04762907||0.03051432||0.04803154||0.02979966||0.04722293||0.03044127||0.07239727||0.03396081||0.0720026||0.03416651||0.07166763||0.03492964||0.09051344||0.03686046||69.17071301||198.18499645||507.45250378||470.63283155||870.68635||129.08146896||22.4605||11.8531||0.97034197||0.11909966||0.95464309||0.13566933||0.99027965||0.02822345||0.9902||0.0279||0.53385542||0.87851917||0.96988909||1.74155435||40.28101847||31.57805516||1.0151||1.7577||49.70154866||13.24190675||40.05642564||14.0653781||40.05642564||14.0653781||55.0989||13.52||0.10686409||0.21515806||0.09815289||0.2247095||0.09815289||0.2247095||0.0172||0.0152||742.2816||89.23560745||253.41417098||718.54731663||597.44233669||1106.81118602||168.560652||25.1164||13.7114||0.99654323||0.01221484||0.99032535||0.02891589||0.9903248||0.02891457||0.9902||0.0285||0.51699743||0.86016347||0.99384261||1.77860753||44.93337667||35.81918242||1.0132||1.7531||50.21500732||12.31651396||38.98803772||13.60131572||38.98803772||13.60131572||55.147||13.5797||0.03211602||0.01054918||0.01800239||0.01261031||0.01800239||0.01261031||0.0159||0.0117||924.28,d82d9424bf4bb684b3ab536569fc78649287dccdd871f7e6278496c3c74142ff,83
EXCEL-ROW-0104,97,104,f58dfac83f40efb31b7f6474b5f3001c9ce336cfdea3e97ac668c29db4f2cba9,1337be1bed5c429d884487b803a55fdb13f55f49ed0b19ebafc8b23e514969c9,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||3.85695849||44.52182608||274.4804311||403.82539873||461.29897628||277.79076374||18.0294||13.7014||4.2461041||0.98026033||0.02735492||0.97327039||0.08958324||0.97078503||0.08911709||0.9725||0.1007||0.31924301||0.44212194||0.57605194||1.59308747||43.69137049||40.54754388||0.7015||1.7702||67.72158441||28.34208327||63.07795166||15.42921361||63.07795166||15.42921361||68.08||17.9187||0.13902349||0.02626645||0.09605846||0.06167802||0.09605846||0.06167802||0.0582||0.0626||860.32||0.25380193||0.14705868||0.25377805||0.14730425||0.25395825||0.1472834||0.38869424||0.14512167||0.38888794||0.1451041||0.38883359||0.14504241||0.48815521||0.14154573||0.05038733||0.03244143||0.04971987||0.03237568||0.0503867||0.03247787||0.07779649||0.03254668||0.07773091||0.03273816||0.07829566||0.03247693||0.09840783||0.03195482||30.63640829||155.33574698||678.82982541||472.82909637||868.15922||219.00825983||26.2742||11.4302||0.99121732||0.07292271||0.96786599||0.13297515||0.98765006||0.05224734||0.9882||0.0497||0.38066559||0.30278507||0.78884584||1.07664598||39.47480466||36.25317632||0.812||1.0097||55.58397672||14.03478667||41.43373101||14.27625188||41.43373101||14.27625188||56.2454||11.6935||0.07568019||0.0920813||0.04859358||0.14389261||0.04859358||0.14389261||0.0184||0.0237||554.008||34.34534425||185.84542094||887.72700125||595.2082674||1099.82282147||281.46201642||29.5816||12.9639||0.99729881||0.00981303||0.98767176||0.05277483||0.98767176||0.05277483||0.9882||0.0502||0.3980161||0.25121363||0.79101842||1.06982926||43.9837647||40.96423498||0.8136||1.0127||53.37944347||10.68595461||40.21093652||12.97129493||40.21093652||12.97129493||56.1761||11.5112||0.05933937||0.00801598||0.02320577||0.0244869||0.02320577||0.0244869||0.0177||0.0212||696.16,8452c84201b946f0571c99d7063ed26b84e97f6aedef0d4a0f369e2aacae3922,84
EXCEL-ROW-0105,98,105,d90c68ce026041fc398b6cd97add28392d2ce2abac07ee97bf9ad6cbcbba26a8,1c6f5e8dbc2d081dfb477ae85906293a0f382e7397b255d1c0cbb038815ca73e,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||3.19893927||36.1942162||207.58501682||385.6988742||466.86541823||251.56211421||14.2878||14.3007||3.77992063||0.95827757||0.02347664||0.96292401||0.06842693||0.96468713||0.06818192||0.9703||0.0779||0.74774452||0.46706428||0.83272268||2.6517829||52.22347168||38.8531721||0.7521||2.9704||40.6611884||22.79397619||52.14640931||21.99355765||52.14640931||21.99355765||71.1301||21.6979||0.12907358||0.02599479||0.09311033||0.05092866||0.09311033||0.05092866||0.0673||0.0583||934.4||0.25474395||0.14633679||0.25472898||0.14643653||0.25466688||0.14656595||0.38918876||0.14550448||0.38916776||0.14565634||0.38916821||0.14558106||0.4886586||0.14208808||0.05846393||0.02900433||0.05892992||0.02879858||0.05829782||0.02884204||0.087863||0.02900809||0.08771229||0.02896803||0.08739685||0.02918168||0.10962746||0.02781536||41.47972066||183.12063682||758.85802087||400.64313495||867.18541||197.97423381||27.609||9.4315||0.99939306||0.00937102||0.9877245||0.04040883||0.9877245||0.04040883||0.9873||0.0385||0.03365642||0.24335619||0.68071303||0.87024751||45.65452608||34.79915545||0.7383||0.8545||87.94349747||10.49029909||48.40651212||24.10903483||48.40651212||24.10903483||59.5813||16.6057||0.08596967||0.03703733||0.02426222||0.03360788||0.02426222||0.03360788||0.0161||0.0246||500.6528||48.00583813||221.84975718||956.35611486||506.75555506||1092.26766542||253.25139733||31.0015||10.6542||0.99943647||0.0090987||0.98758114||0.04095332||0.98758114||0.04095332||0.9872||0.039||0.03097398||0.23467605||0.68258904||0.87685949||51.51337735||39.35774879||0.7414||0.8609||88.11340388||10.06919779||48.42413808||24.17103673||48.42413808||24.17103673||59.5201||16.6249||0.07350855||0.01261603||0.02241947||0.0278103||0.02241947||0.0278103||0.0165||0.0225||624.8,d97c24d11771c1e66772fc15037e24913ac6e7eaa06513c3ac64e85668fad869,85
EXCEL-ROW-0106,99,106,d90c68ce026041fc398b6cd97add28392d2ce2abac07ee97bf9ad6cbcbba26a8,267a19ab24bcfdb119bddc833e90b2e1f92417398646326bc184da619c2d0994,b47d13a16676b9ebcf2fba250a941603ecc19ab1bb078eab6968a462aa9828dc,621dd6d141b5aeaf2d0af3fb9e76ef7e31c25d457e52f451763c759713b23beb,nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||nan||3.19893927||36.1942162||207.58501682||385.6988742||466.86541823||251.56211421||14.2878||14.3007||3.77992063||0.95827757||0.02347664||0.96292401||0.06842693||0.96468713||0.06818192||0.9703||0.0779||0.74774452||0.46706428||0.83272268||2.6517829||52.22347168||38.8531721||0.7521||2.9704||40.6611884||22.79397619||52.14640931||21.99355765||52.14640931||21.99355765||71.1301||21.6979||0.12907358||0.02599479||0.09311033||0.05092866||0.09311033||0.05092866||0.0673||0.0583||934.4||0.25474395||0.14633679||0.25472898||0.14643653||0.25466688||0.14656595||0.38918876||0.14550448||0.38916776||0.14565634||0.38916821||0.14558106||0.4886586||0.14208808||0.05846393||0.02900433||0.05892992||0.02879858||0.05829782||0.02884204||0.087863||0.02900809||0.08771229||0.02896803||0.08739685||0.02918168||0.10962746||0.02781536||41.47972066||183.12063682||758.85802087||400.64313495||867.18541||197.97423381||27.609||9.4315||0.99939306||0.00937102||0.9877245||0.04040883||0.9877245||0.04040883||0.9873||0.0385||0.03365642||0.24335619||0.68071303||0.87024751||45.65452608||34.79915545||0.7383||0.8545||87.94349747||10.49029909||48.40651212||24.10903483||48.40651212||24.10903483||59.5813||16.6057||0.08596967||0.03703733||0.02426222||0.03360788||0.02426222||0.03360788||0.0161||0.0246||500.6528||48.00583813||221.84975718||956.35611486||506.75555506||1092.26766542||253.25139733||31.0015||10.6542||0.99943647||0.0090987||0.98758114||0.04095332||0.98758114||0.04095332||0.9872||0.039||0.03097398||0.23467605||0.68258904||0.87685949||51.51337735||39.35774879||0.7414||0.8609||88.11340388||10.06919779||48.42413808||24.17103673||48.42413808||24.17103673||59.5201||16.6249||0.07350855||0.01261603||0.02241947||0.0278103||0.02241947||0.0278103||0.0165||0.0225||624.8,d97c24d11771c1e66772fc15037e24913ac6e7eaa06513c3ac64e85668fad869,85
